case_id,state,node,heat_W,value_basis,mechanical_sink_node,thermal_contact_R_K_W,qualification
SBP002,cold,auxiliary_branch,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP002,cold,controller_allocation,0.059999955,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP002,cold,input_capacitor_leakage,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP002,cold,F201_typical_cold_R_transfer,1.5299999999999998e-08,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP002,cold,main_before_sense_excluding_F201,2.97e-08,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP002,cold,THN_conversion,4.2,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP002,cold,startup_bias_allocation,0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP003,run,shared_contact_loop,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP003,run,main_after_sense,15.359587696836956,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP003,run,auxiliary_branch,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP003,run,controller_allocation,0.059685725455522524,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP003,run,input_capacitor_leakage,0.05748611864418018,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP003,run,F201_typical_cold_R_transfer,0.7462508080937538,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP003,run,main_before_sense_excluding_F201,1.4486045098290516,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP003,run,CHB_conversion,40.11111111111113,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP003,run,THN_conversion,1.8666666666666676,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP003,run,startup_bias_allocation,0.25,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP003,cold,shared_contact_loop,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP003,cold,main_after_sense,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP003,cold,auxiliary_branch,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP003,cold,controller_allocation,0.059999955,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP003,cold,input_capacitor_leakage,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP003,cold,F201_typical_cold_R_transfer,1.5299999999999998e-08,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP003,cold,main_before_sense_excluding_F201,2.97e-08,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP003,cold,THN_conversion,1.8666666666666676,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP003,cold,startup_bias_allocation,0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP004,run,shared_contact_loop,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP004,run,main_after_sense,17.311466574452346,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP004,run,auxiliary_branch,0.04428619815900253,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP004,run,controller_allocation,0.059666356439740525,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP004,run,input_capacitor_leakage,0.057331166517924206,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP004,run,F201_typical_cold_R_transfer,0.8410695245086617,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP004,run,main_before_sense_excluding_F201,1.6326643711050497,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP004,run,CHB_conversion,63.70588235294119,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP004,run,THN_conversion,4.2,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP004,run,startup_bias_allocation,0.25,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP004,cold,shared_contact_loop,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP004,cold,main_after_sense,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP004,cold,auxiliary_branch,0.04428619815900253,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP004,cold,controller_allocation,0.059999955,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP004,cold,input_capacitor_leakage,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP004,cold,F201_typical_cold_R_transfer,1.5299999999999998e-08,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP004,cold,main_before_sense_excluding_F201,2.97e-08,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP004,cold,THN_conversion,4.2,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP004,cold,startup_bias_allocation,0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP005,run,shared_contact_loop,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP005,run,main_after_sense,17.311466574452346,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP005,run,auxiliary_branch,0.03497514062883832,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP005,run,controller_allocation,0.059666356439740525,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP005,run,input_capacitor_leakage,0.057331166517924206,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP005,run,F201_typical_cold_R_transfer,0.8410695245086617,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP005,run,main_before_sense_excluding_F201,1.6326643711050497,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP005,run,CHB_conversion,63.70588235294119,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP005,run,THN_conversion,1.8666666666666676,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP005,run,startup_bias_allocation,0.25,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP005,cold,shared_contact_loop,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP005,cold,main_after_sense,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP005,cold,auxiliary_branch,0.03497514062883832,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP005,cold,controller_allocation,0.059999955,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP005,cold,input_capacitor_leakage,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP005,cold,F201_typical_cold_R_transfer,1.5299999999999998e-08,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP005,cold,main_before_sense_excluding_F201,2.97e-08,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP005,cold,THN_conversion,1.8666666666666676,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP005,cold,startup_bias_allocation,0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP006,run,shared_contact_loop,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP006,run,main_after_sense,15.359587696836956,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP006,run,auxiliary_branch,0.04428619815900253,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP006,run,controller_allocation,0.059685725455522524,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP006,run,input_capacitor_leakage,0.05748611864418018,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP006,run,F201_typical_cold_R_transfer,0.7462508080937538,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP006,run,main_before_sense_excluding_F201,1.4486045098290516,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP006,run,CHB_conversion,40.11111111111113,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP006,run,THN_conversion,4.2,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP006,run,startup_bias_allocation,0.25,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP006,cold,shared_contact_loop,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP006,cold,main_after_sense,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP006,cold,auxiliary_branch,0.04428619815900253,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP006,cold,controller_allocation,0.059999955,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP006,cold,input_capacitor_leakage,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP006,cold,F201_typical_cold_R_transfer,1.5299999999999998e-08,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP006,cold,main_before_sense_excluding_F201,2.97e-08,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP006,cold,THN_conversion,4.2,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP006,cold,startup_bias_allocation,0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP007,run,shared_contact_loop,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP007,run,main_after_sense,15.359587696836956,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP007,run,auxiliary_branch,0.03497514062883832,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP007,run,controller_allocation,0.059685725455522524,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP007,run,input_capacitor_leakage,0.05748611864418018,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP007,run,F201_typical_cold_R_transfer,0.7462508080937538,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP007,run,main_before_sense_excluding_F201,1.4486045098290516,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP007,run,CHB_conversion,40.11111111111113,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP007,run,THN_conversion,1.8666666666666676,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP007,run,startup_bias_allocation,0.25,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP007,cold,shared_contact_loop,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP007,cold,main_after_sense,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP007,cold,auxiliary_branch,0.03497514062883832,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP007,cold,controller_allocation,0.059999955,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP007,cold,input_capacitor_leakage,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP007,cold,F201_typical_cold_R_transfer,1.5299999999999998e-08,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP007,cold,main_before_sense_excluding_F201,2.97e-08,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP007,cold,THN_conversion,1.8666666666666676,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP007,cold,startup_bias_allocation,0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP008,run,shared_contact_loop,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP008,run,main_after_sense,20.815111634239575,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP008,run,auxiliary_branch,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP008,run,controller_allocation,0.05863111256337172,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP008,run,input_capacitor_leakage,0.055893697690115166,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP008,run,F201_typical_cold_R_transfer,0.8848749400194088,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP008,run,main_before_sense_excluding_F201,9.525418471973637,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP008,run,CHB_conversion,63.70588235294119,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP008,run,THN_conversion,4.2,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP008,run,startup_bias_allocation,0.25,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP008,cold,shared_contact_loop,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP008,cold,main_after_sense,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP008,cold,auxiliary_branch,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP008,cold,controller_allocation,0.059999819999999995,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP008,cold,input_capacitor_leakage,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP008,cold,F201_typical_cold_R_transfer,1.5299999999999998e-08,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP008,cold,main_before_sense_excluding_F201,1.6469999999999999e-07,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP008,cold,THN_conversion,4.2,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP008,cold,startup_bias_allocation,0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP009,run,shared_contact_loop,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP009,run,main_after_sense,20.815111634239575,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP009,run,auxiliary_branch,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP009,run,controller_allocation,0.05863111256337172,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP009,run,input_capacitor_leakage,0.055893697690115166,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP009,run,F201_typical_cold_R_transfer,0.8848749400194088,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP009,run,main_before_sense_excluding_F201,9.525418471973637,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP009,run,CHB_conversion,63.70588235294119,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP009,run,THN_conversion,1.8666666666666676,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP009,run,startup_bias_allocation,0.25,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP009,cold,shared_contact_loop,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP009,cold,main_after_sense,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP009,cold,auxiliary_branch,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP009,cold,controller_allocation,0.059999819999999995,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP009,cold,input_capacitor_leakage,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP009,cold,F201_typical_cold_R_transfer,1.5299999999999998e-08,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP009,cold,main_before_sense_excluding_F201,1.6469999999999999e-07,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP009,cold,THN_conversion,1.8666666666666676,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP009,cold,startup_bias_allocation,0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP010,run,shared_contact_loop,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP010,run,main_after_sense,18.406531085023985,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP010,run,auxiliary_branch,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP010,run,controller_allocation,0.05871273499983406,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP010,run,input_capacitor_leakage,0.05613856499950217,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP010,run,F201_typical_cold_R_transfer,0.7824963908635476,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP010,run,main_before_sense_excluding_F201,8.423343501648779,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP010,run,CHB_conversion,40.11111111111113,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP010,run,THN_conversion,4.2,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP010,run,startup_bias_allocation,0.25,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP010,cold,shared_contact_loop,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP010,cold,main_after_sense,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP010,cold,auxiliary_branch,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP010,cold,controller_allocation,0.059999819999999995,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
SBP010,cold,input_capacitor_leakage,0.0,F201 1.7mOhm cold value transferred as sensitivity; other entries retain shared-path scope,,,UNBOUND
