sample_index,t_s,joint1_q_rad,joint2_q_rad,joint3_q_rad,joint4_q_rad,joint5_q_rad,joint6_q_rad,joint1_dq_rad_s,joint2_dq_rad_s,joint3_dq_rad_s,joint4_dq_rad_s,joint5_dq_rad_s,joint6_dq_rad_s,joint1_ddq_rad_s2,joint2_ddq_rad_s2,joint3_ddq_rad_s2,joint4_ddq_rad_s2,joint5_ddq_rad_s2,joint6_ddq_rad_s2,gripper_state,jaw_travel_m,authority_class,released_for_mission_gate
13,0.130000000000,-1.570796,-2.09359731890586,-1.04799568109414,-0.000398840927936437,-0.523200159072064,0,0,0.0179967410840951,-0.0179967410840951,-0.00899837913486296,0.00899837913486296,0,0,0.264331656769877,-0.264331656769877,-0.132165954594074,0.132165954594074,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
14,0.140000000000,-1.570796,-2.09340384530144,-1.04818915469856,-0.000495577822519941,-0.52310342217748,0,0,0.020726764270558,-0.020726764270558,-0.0103633920315852,0.0103633920315852,0,0,0.281602391687901,-0.281602391687901,-0.140801330299259,0.140801330299259,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
15,0.150000000000,-1.570796,-2.09318221497437,-1.04841078502563,-0.000606393091875,-0.522992606908125,0,0,0.0236273823125,-0.0236273823125,-0.0118137024375,0.0118137024375,0,0,0.298451145,-0.298451145,-0.149225715,0.149225715,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
16,0.160000000000,-1.570796,-2.09293074302346,-1.04866225697654,-0.000732129187400059,-0.5228668708126,0,0,0.0266943909078914,-0.0266943909078914,-0.0133472081995852,0.0133472081995852,0,0,0.314881019512099,-0.314881019512099,-0.157440660100741,0.157440660100741,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
17,0.170000000000,-1.570796,-2.0926477864354,-1.0489452135646,-0.000873607616533563,-0.522725392383466,0,0,0.0299236167827617,-0.0299236167827617,-0.014961822678863,0.014961822678863,0,0,0.330895118030123,-0.330895118030123,-0.165447717005926,0.165447717005926,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
18,0.180000000000,-1.570796,-2.09233174377448,-1.04926125622552,-0.0010316290978944,-0.522567370902106,0,0,0.0333109176912,-0.0333109176912,-0.0166554747504,0.0166554747504,0,0,0.34649654336,-0.34649654336,-0.17324843712,0.17324843712,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
19,0.190000000000,-1.570796,-2.0919810548723,-1.0496119451277,-0.00120697371642235,-0.522392026283578,0,0,0.0368521824153543,-0.0368521824153543,-0.0184261088033074,0.0184261088033074,0,0,0.361688398307654,-0.361688398307654,-0.180844371847407,0.180844371847407,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
20,0.200000000000,-1.570796,-2.09159420051753,-1.04999879948247,-0.00140040107851852,-0.522198598921482,0,0,0.0405433307654321,-0.0405433307654321,-0.0202716847407407,0.0202716847407407,0,0,0.376473785679012,-0.376473785679012,-0.188237072592593,0.188237072592593,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
21,0.210000000000,-1.570796,-2.09116970214556,-1.05042329785444,-0.0016126504671858,-0.521986349532814,0,0,0.0443803135797,-0.0443803135797,-0.0221901779799,0.0221901779799,0,0,0.39085580828,-0.39085580828,-0.19542809076,0.19542809076,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
22,0.220000000000,-1.570796,-2.09070612152828,-1.05088687847172,-0.0018444409971693,-0.521754559002831,0,0,0.048359112724484,-0.048359112724484,-0.0241795794520296,0.0241795794520296,0,0,0.404837568916543,-0.404837568916543,-0.202418977754074,0.202418977754074,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
23,0.230000000000,-1.570796,-2.09020206046377,-1.05139093953623,-0.00209647177009681,-0.521502528229903,0,0,0.0524757410941691,-0.0524757410941691,-0.0262378956024185,0.0262378956024185,0,0,0.418422170394568,-0.418422170394568,-0.209211284979259,0.209211284979259,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
24,0.240000000000,-1.570796,-2.08965616046602,-1.05193683953398,-0.0023694220296192,-0.521229577970381,0,0,0.0567262426112,-0.0567262426112,-0.0283631483904,0.0283631483904,0,0,0.43161271552,-0.43161271552,-0.21580656384,0.21580656384,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
25,0.250000000000,-1.570796,-2.08906710245467,-1.05252589754533,-0.00266395131655093,-0.520935048683449,0,0,0.0611066922260802,-0.0611066922260802,-0.0305533752893519,0.0305533752893519,0,0,0.444412307098765,-0.444412307098765,-0.222206365740741,0.222206365740741,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
26,0.260000000000,-1.570796,-2.08843360644469,-1.05315939355531,-0.00298069962401043,-0.52061830037599,0,0,0.0656131959173728,-0.0656131959173728,-0.0328066292866963,0.0328066292866963,0,0,0.45682404793679,-0.45682404793679,-0.228412242085926,0.228412242085926,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
27,0.270000000000,-1.570796,-2.08775443123616,-1.05383856876384,-0.0033202875525606,-0.520278712447439,0,0,0.0702418906917,-0.0702418906917,-0.0351209788839,0.0351209788839,0,0,0.46885104084,-0.46885104084,-0.23442574428,0.23442574428,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
28,0.280000000000,-1.570796,-2.08702837410391,-1.05456462589609,-0.00368331646534922,-0.519915683534651,0,0,0.0749889445837432,-0.0749889445837432,-0.0374945080964741,0.0374945080964741,0,0,0.480496388614321,-0.480496388614321,-0.240248423727407,0.240248423727407,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
29,0.290000000000,-1.570796,-2.08625427048733,-1.05533872951267,-0.00407036864324939,-0.519528631356751,0,0,0.0798505566562432,-0.0798505566562432,-0.0399253164539741,0.0399253164539741,0,0,0.491763194065679,-0.491763194065679,-0.245881831832593,0.245881831832593,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
30,0.300000000000,-1.570796,-2.08543099368,-1.05616200632,-0.00448200744,-0.51911699256,0,0,0.084822957,-0.084822957,-0.042411519,0.042411519,0,0,0.50265456,-0.50265456,-0.25132752,0.25132752,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
31,0.310000000000,-1.570796,-2.08455745451948,-1.05703554548052,-0.00491877743734617,-0.518680222562654,0,0,0.0899024067338728,-0.0899024067338728,-0.0449512462921963,0.0449512462921963,0,0,0.51317358922321,-0.51317358922321,-0.256587039634074,0.256587039634074,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
32,0.320000000000,-1.570796,-2.08363260107698,-1.05796039892302,-0.00538120460017967,-0.51821779539982,0,0,0.0950851980047803,-0.0950851980047803,-0.0475426444022519,0.0475426444022519,0,0,0.523323384541235,-0.523323384541235,-0.261661942139259,0.261661942139259,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
33,0.330000000000,-1.570796,-2.08265541834712,-1.05893758165288,-0.0058697964316794,-0.517729203568321,0,0,0.1003676539877,-0.1003676539877,-0.0501838749159,0.0501838749159,0,0,0.53310704876,-0.53310704876,-0.26655377892,0.26655377892,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
34,0.340000000000,-1.570796,-2.08162492793762,-1.05996807206238,-0.00638504212845179,-0.517213957871548,0,0,0.105746128885669,-0.105746128885669,-0.0528731149329185,0.0528731149329185,0,0,0.542527684685432,-0.542527684685432,-0.271264101380741,0.271264101380741,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
35,0.350000000000,-1.570796,-2.08054018775904,-1.06105281224096,-0.0069274127356713,-0.516671587264329,0,0,0.111217007929784,-0.111217007929784,-0.0556085570671297,0.0556085570671297,0,0,0.551588395123457,-0.551588395123457,-0.275794460925926,0.275794460925926,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
36,0.360000000000,-1.570796,-2.07940029171446,-1.06219270828554,-0.0074973613022208,-0.516101638697779,0,0,0.1167767073792,-0.1167767073792,-0.0583884094464,0.0583884094464,0,0,0.56029228288,-0.56029228288,-0.28014640896,0.28014640896,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
37,0.370000000000,-1.570796,-2.07820436938926,-1.06338863061074,-0.00809532303583208,-0.515503676964168,0,0,0.122421674521132,-0.122421674521132,-0.0612108957126407,0.0612108957126407,0,0,0.568642450760988,-0.568642450760988,-0.284321496887407,0.284321496887407,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
38,0.380000000000,-1.570796,-2.07695158574079,-1.06464141425921,-0.00872171545822625,-0.514877284541774,0,0,0.128148387670854,-0.128148387670854,-0.0640742550218074,0.0640742550218074,0,0,0.576642001572346,-0.576642001572346,-0.288321276112593,0.288321276112593,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
39,0.390000000000,-1.570796,-2.07564114078812,-1.06595185921188,-0.0093769385602542,-0.514222061439746,0,0,0.1339533561717,-0.1339533561717,-0.0669767420439,0.0669767420439,0,0,0.58429403812,-0.58429403812,-0.29214729804,0.29214729804,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
40,0.400000000000,-1.570796,-2.07427226930173,-1.06732073069827,-0.010061374957037,-0.513537625042963,0,0,0.139833120395062,-0.139833120395062,-0.069916626962963,0.069916626962963,0,0,0.591601663209877,-0.591601663209877,-0.295801114074074,0.295801114074074,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
41,0.410000000000,-1.570796,-2.07284424049326,-1.06874875950674,-0.0107753900431065,-0.512823609956893,0,0,0.145784251740391,-0.145784251740391,-0.0728921954770852,0.0728921954770852,0,0,0.598567979647901,-0.598567979647901,-0.299284275619259,0.299284275619259,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
42,0.420000000000,-1.570796,-2.0713563577052,-1.0702366422948,-0.0115193321475456,-0.512079667852454,0,0,0.1518033526352,-0.1518033526352,-0.0759017487984,0.0759017487984,0,0,0.60519609024,-0.60519609024,-0.30259833408,0.30259833408,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
43,0.430000000000,-1.570796,-2.06980795810065,-1.07178504189935,-0.0122935326891287,-0.511305467310871,0,0,0.157887056535058,-0.157887056535058,-0.0789436036530852,0.0789436036530852,0,0,0.611489097792099,-0.611489097792099,-0.305744840860741,0.305744840860741,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
44,0.440000000000,-1.570796,-2.06819841235299,-1.07339458764701,-0.0130983063314622,-0.510500693668538,0,0,0.164032027923595,-0.164032027923595,-0.082016092281363,0.082016092281363,0,0,0.617450105110124,-0.617450105110124,-0.308725347365926,0.308725347365926,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
45,0.450000000000,-1.570796,-2.06652712433563,-1.07506587566438,-0.013933951138125,-0.509665048861875,0,0,0.1702349623125,-0.1702349623125,-0.0851175624375,0.0851175624375,0,0,0.623082215,-0.623082215,-0.311541405,0.311541405,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
46,0.460000000000,-1.570796,-2.06479353081172,-1.07679946918828,-0.014800748727809,-0.508798251272191,0,0,0.176492586241521,-0.176492586241521,-0.0882463773898074,0.0882463773898074,0,0,0.628388530267654,-0.628388530267654,-0.314194565167407,0.314194565167407,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
47,0.470000000000,-1.570796,-2.06299710112388,-1.07859589887612,-0.0156989644294591,-0.507900035570541,0,0,0.182801657278465,-0.182801657278465,-0.0914009159206408,0.0914009159206408,0,0,0.633372153719012,-0.633372153719012,-0.316686379272593,0.316686379272593,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
48,0.480000000000,-1.570796,-2.06113733688392,-1.08045566311608,-0.0166288474374144,-0.506970152562586,0,0,0.1891589640192,-0.1891589640192,-0.0945795723264,0.0945795723264,0,0,0.63803618816,-0.63803618816,-0.31901839872,0.31901839872,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
49,0.490000000000,-1.570796,-2.05921377166252,-1.08237922833748,-0.0175906309665479,-0.506008369033452,0,0,0.195561326087651,-0.195561326087651,-0.0977807564175296,0.0977807564175296,0,0,0.642383736396543,-0.642383736396543,-0.321192174914074,0.321192174914074,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
50,0.500000000000,-1.570796,-2.05722597067901,-1.08436702932099,-0.0185845324074074,-0.505014467592593,0,0,0.202005594135802,-0.202005594135802,-0.101002893518519,0.101002893518519,0,0,0.646417901234568,-0.646417901234568,-0.323209259259259,0.323209259259259,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
51,0.510000000000,-1.570796,-2.05517353049105,-1.08641946950895,-0.0196107534813558,-0.503988246518644,0,0,0.2084886498437,-0.2084886498437,-0.1042444244679,0.1042444244679,0,0,0.65014178548,-0.65014178548,-0.32507120316,0.32507120316,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
52,0.520000000000,-1.570796,-2.05305607868436,-1.08853692131564,-0.0206694803957115,-0.502929519604289,0,0,0.215007405919447,-0.215007405919447,-0.107503805618252,0.107503805618252,0,0,0.653558491938765,-0.653558491938765,-0.326779558020741,0.326779558020741,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
53,0.530000000000,-1.570796,-2.05087327356243,-1.09071972643757,-0.021760883998889,-0.501838116001111,0,0,0.221558806099206,-0.221558806099206,-0.110779508836196,0.110779508836196,0,0,0.65667112341679,-0.65667112341679,-0.328335875245926,0.328335875245926,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
54,0.540000000000,-1.570796,-2.04862480383626,-1.09296819616374,-0.0228851199355392,-0.500713880064461,0,0,0.2281398251472,-0.2281398251472,-0.1140700215024,0.1140700215024,0,0,0.65948278272,-0.65948278272,-0.32974170624,0.32974170624,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
55,0.550000000000,-1.570796,-2.04631038831407,-1.09528261168593,-0.0240423288016898,-0.49955667119831,0,0,0.23474746885571,-0.23474746885571,-0.117373846511574,0.117373846511574,0,0,0.661996572654321,-0.661996572654321,-0.330998602407407,0.330998602407407,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
56,0.560000000000,-1.570796,-2.04392977559099,-1.09766322440901,-0.025232636299886,-0.498366363700114,0,0,0.241378774045077,-0.241378774045077,-0.120689502272474,0.120689502272474,0,0,0.664215596025679,-0.664215596025679,-0.332108115152593,0.332108115152593,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
57,0.570000000000,-1.570796,-2.04148274373885,-1.10011025626115,-0.0264561533943306,-0.497142846605669,0,0,0.2480308085637,-0.2480308085637,-0.1240155227079,0.1240155227079,0,0,0.66614295564,-0.66614295564,-0.33307179588,0.33307179588,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
58,0.580000000000,-1.570796,-2.03896909999581,-1.10262390000419,-0.0277129764660248,-0.495886023533975,0,0,0.25470067128804,-0.25470067128804,-0.127350457254696,0.127350457254696,0,0,0.66778175430321,-0.66778175430321,-0.333891195994074,0.333891195994074,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
59,0.590000000000,-1.570796,-2.03638868045617,-1.10520431954383,-0.0290031874679083,-0.494595812532092,0,0,0.261385492122614,-0.261385492122614,-0.130692870863752,0.130692870863752,0,0,0.669135094821234,-0.669135094821234,-0.334567866899259,0.334567866899259,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
60,0.600000000000,-1.570796,-2.03374134976,-1.10785165024,-0.03032685408,-0.49327214592,0,0,0.268082432,-0.268082432,-0.134041344,0.134041344,0,0,0.67020608,-0.67020608,-0.33510336,0.33510336,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
61,0.610000000000,-1.570796,-2.03102700078294,-1.11056599921706,-0.0316840298645384,-0.491914970135462,0,0,0.274788682880836,-0.274788682880836,-0.137394472642419,0.137394472642419,0,0,0.670997812645432,-0.670997812645432,-0.335499226700741,0.335499226700741,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
62,0.620000000000,-1.570796,-2.02824555432586,-1.11334744567414,-0.0330747544211219,-0.490524245578878,0,0,0.281501467753817,-0.281501467753817,-0.14075086828403,0.14075086828403,0,0,0.671513395563457,-0.671513395563457,-0.335757018405926,0.335757018405926,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
63,0.630000000000,-1.570796,-2.02539695880461,-1.11619604119539,-0.0344990535418494,-0.489099946458151,0,0,0.2882180406357,-0.2882180406357,-0.1441091579319,0.1441091579319,0,0,0.67175593156,-0.67175593156,-0.33587828652,0.33587828652,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
64,0.640000000000,-1.570796,-2.02248118993974,-1.11911181006026,-0.0359569393664607,-0.487642060633539,0,0,0.294935686571299,-0.294935686571299,-0.147467984107141,0.147467984107141,0,0,0.671728523440987,-0.671728523440987,-0.335864582447407,0.335864582447407,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
65,0.650000000000,-1.570796,-2.01949825044621,-1.12209474955379,-0.0374484105374769,-0.486150589462523,0,0,0.301651721633488,-0.301651721633488,-0.150826004844907,0.150826004844907,0,0,0.671434274012346,-0.671434274012346,-0.335717457592593,0.335717457592593,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
66,0.660000000000,-1.570796,-2.0164481697231,-1.1251448302769,-0.0389734523553408,-0.484625547644659,0,0,0.3083634929232,-0.3083634929232,-0.1541818936944,0.1541818936944,0,0,0.67087628608,-0.67087628608,-0.33543846336,0.33543846336,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
67,0.670000000000,-1.570796,-2.01333100354334,-1.12826199645666,-0.0405320369335576,-0.483066963066442,0,0,0.315068378569428,-0.315068378569428,-0.157534339718863,0.157534339718863,0,0,0.670057662449877,-0.670057662449877,-0.335029151154074,0.335029151154074,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
68,0.680000000000,-1.570796,-2.01014683374344,-1.13144616625656,-0.0421241233538351,-0.481474876646165,0,0,0.321763787729225,-0.321763787729225,-0.160882047495585,0.160882047495585,0,0,0.668981505927901,-0.668981505927901,-0.334491072379259,0.334491072379259,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
69,0.690000000000,-1.570796,-2.00689576791321,-1.13469723208679,-0.0437496578212242,-0.479849342178776,0,0,0.3284471605877,-0.3284471605877,-0.1642237371159,0.1642237371159,0,0,0.66765091932,-0.66765091932,-0.33382577844,0.33382577844,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
70,0.700000000000,-1.570796,-2.00357793908543,-1.13801506091457,-0.0454085738192593,-0.478190426180741,0,0,0.335115968358025,-0.335115968358025,-0.167558144185185,0.167558144185185,0,0,0.666069005432099,-0.666069005432099,-0.333034820740741,0.333034820740741,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
71,0.710000000000,-1.570796,-2.00019350542565,-1.14139949457435,-0.0471007922650988,-0.476498207734901,0,0,0.341767713281428,-0.341767713281428,-0.170884019822863,0.170884019822863,0,0,0.664238867070123,-0.664238867070123,-0.332119750685926,0.332119750685926,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
72,0.720000000000,-1.570796,-1.99674264992184,-1.14485035007816,-0.0488262216646656,-0.474772778335334,0,0,0.3483999286272,-0.3483999286272,-0.1742001306624,0.1742001306624,0,0,0.66216360704,-0.66216360704,-0.33108211968,0.33108211968,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
73,0.730000000000,-1.570796,-1.99322558007416,-1.14836741992584,-0.0505847582677875,-0.473014241732213,0,0,0.355010178692688,-0.355010178692688,-0.177505258851307,0.177505258851307,0,0,0.659846328147654,-0.659846328147654,-0.329923479127407,0.329923479127407,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
74,0.740000000000,-1.570796,-1.98964252758462,-1.15195047241538,-0.0523762862233377,-0.471222713776662,0,0,0.361596058803299,-0.361596058803299,-0.180798202051141,0.180798202051141,0,0,0.657290133199012,-0.657290133199012,-0.328645380432593,0.328645380432593,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
75,0.750000000000,-1.570796,-1.98599374804688,-1.15559925195313,-0.054200677734375,-0.469398322265625,0,0,0.3681551953125,-0.3681551953125,-0.1840777734375,0.1840777734375,0,0,0.654498125,-0.654498125,-0.327249375,0.327249375,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
76,0.760000000000,-1.570796,-1.98227952063588,-1.15931347936412,-0.0560577932132845,-0.467541206786716,0,0,0.374685245601817,-0.374685245601817,-0.18734280170003,0.18734280170003,0,0,0.651473406356543,-0.651473406356543,-0.325737014234074,0.325737014234074,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
77,0.770000000000,-1.570796,-1.97850014779765,-1.16309285220235,-0.057947481436918,-0.465651518563082,0,0,0.381183898080836,-0.381183898080836,-0.190592131042418,0.190592131042418,0,0,0.648219080074568,-0.648219080074568,-0.324109849539259,0.324109849539259,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
78,0.780000000000,-1.570796,-1.97465595493896,-1.16693704506104,-0.0598695797017344,-0.463729420298266,0,0,0.3876488721872,-0.3876488721872,-0.1938246211824,0.1938246211824,0,0,0.64473824896,-0.64473824896,-0.32236943232,0.32236943232,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
79,0.790000000000,-1.570796,-1.97074729011705,-1.17084570988295,-0.0618239139789402,-0.46177508602106,0,0,0.394077918386614,-0.394077918386614,-0.197039147351752,0.197039147351752,0,0,0.641034015818765,-0.641034015818765,-0.320517313980741,0.320517313980741,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
