t_s,base_dev_angle_deg,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,wb_x_dps,wb_y_dps,wb_z_dps,tip_L_mm,tip_R_mm,eta_L1,eta_L2,eta_L3,eta_R1,eta_R2,eta_R3,L_base_Nms,L_arm_Nms,L_panels_Nms,L_target_Nms,E_damp_J,abs_dP,abs_dL
0.1300,19.285689,0.428806,19.279116,0.350905,1.594882,0.444196,1.835348,-1.758804,1.342573,-5.35202204e-04,-1.58714532e-05,2.64920135e-07,4.05304084e-04,9.12695305e-06,4.85839802e-08,6.31851006e-01,9.32802143e-02,1.98010990e-02,2.99994773e+00,1.31502024e-07,5.846e-16,8.882e-16
0.1400,19.290708,0.451188,19.283415,0.370385,1.594908,0.443857,1.835393,-1.790813,1.372581,-5.49395140e-04,-2.05770476e-05,3.05687570e-07,4.17203093e-04,1.20404691e-05,-8.05826684e-08,6.31843516e-01,9.32760053e-02,1.98603367e-02,2.99990218e+00,1.34908242e-07,2.220e-16,4.441e-16
0.1500,19.295753,0.473572,19.287704,0.389867,1.594929,0.443517,1.835439,-1.827171,1.403705,-5.61361483e-04,-2.20919772e-05,2.71448799e-08,4.27504203e-04,1.31325253e-05,-1.04420965e-07,6.31835134e-01,9.32715896e-02,1.99241098e-02,2.99985340e+00,1.36676038e-07,7.910e-16,8.882e-16
0.1600,19.300825,0.495958,19.291982,0.409353,1.594950,0.443175,1.835486,-1.867420,1.436434,-5.71055150e-04,-2.01971518e-05,-2.63051037e-07,4.36167913e-04,1.22434942e-05,1.98996637e-09,6.31826385e-01,9.32670904e-02,1.99897421e-02,2.99980333e+00,1.37975513e-07,1.249e-16,3.997e-15
0.1700,19.305923,0.518347,19.296249,0.428841,1.594972,0.442835,1.835532,-1.909337,1.469771,-5.78439336e-04,-1.51955463e-05,-2.47970971e-07,4.43161027e-04,9.51700261e-06,1.21042517e-07,6.31818069e-01,9.32626887e-02,2.00532967e-02,2.99975475e+00,1.39945639e-07,1.599e-15,1.776e-15
0.1800,19.311049,0.540738,19.300506,0.448332,1.594998,0.442498,1.835576,-1.950265,1.501749,-5.83486742e-04,-7.86389589e-06,5.24657987e-08,4.48456705e-04,5.37675193e-06,1.22536023e-07,6.31811010e-01,9.32585735e-02,2.01106579e-02,2.99971059e+00,1.43103987e-07,5.395e-16,2.220e-15
0.1900,19.316201,0.563132,19.304753,0.467825,1.595030,0.442164,1.835616,-1.987436,1.530135,-5.86179558e-04,6.67929790e-07,3.06967527e-07,4.52034683e-04,4.60732013e-07,5.98965902e-09,6.31805681e-01,9.32548603e-02,2.01592994e-02,2.99967267e+00,1.47064055e-07,9.454e-16,3.331e-16
0.2000,19.321379,0.585528,19.308988,0.487321,1.595068,0.441833,1.835653,-2.017328,1.552764,-5.86509266e-04,9.09110739e-06,2.38028902e-07,4.53881540e-04,-4.47700174e-06,-1.00194354e-07,6.31802046e-01,9.32515501e-02,2.01991877e-02,2.99964108e+00,1.50850763e-07,2.741e-16,1.776e-15
0.2100,19.326584,0.607927,19.313214,0.506820,1.595111,0.441503,1.835686,-2.035315,1.567450,-5.84476502e-04,1.61186572e-05,-7.56580596e-08,4.53990857e-04,-8.68194992e-06,-8.02868053e-08,6.31799731e-01,9.32485614e-02,2.02320923e-02,2.99961457e+00,1.53550797e-07,3.920e-16,8.882e-16
0.2200,19.331816,0.630329,19.317428,0.526321,1.595158,0.441174,1.835717,-2.036641,1.571949,-5.80091063e-04,2.06820141e-05,-2.89026312e-07,4.52363184e-04,-1.15144951e-05,4.25515507e-08,6.31798332e-01,9.32457961e-02,2.02601499e-02,2.99959158e+00,1.54872496e-07,2.776e-16,1.776e-15
0.2300,19.337075,0.652734,19.321633,0.545825,1.595207,0.440846,1.835747,-2.018254,1.564379,-5.73371964e-04,2.20934021e-05,-1.70299629e-07,4.49005918e-04,-1.25472543e-05,1.33045825e-07,6.31797535e-01,9.32431724e-02,2.02851460e-02,2.99957079e+00,1.55404493e-07,5.412e-16,4.441e-16
0.2400,19.342360,0.675141,19.325826,0.565332,1.595256,0.440519,1.835776,-1.980012,1.543945,-5.64347384e-04,2.01494306e-05,1.47212444e-07,4.43933256e-04,-1.16295629e-05,9.27131639e-08,6.31796982e-01,9.32406021e-02,2.03090085e-02,2.99955080e+00,1.56323626e-07,2.949e-16,2.665e-15
0.2500,19.347671,0.697550,19.330010,0.584840,1.595305,0.440191,1.835806,-1.924274,1.511372,-5.53054416e-04,1.51603391e-05,3.14690094e-07,4.37166255e-04,-8.90934583e-06,-3.29911857e-08,6.31796105e-01,9.32379560e-02,2.03345545e-02,2.99952960e+00,1.58727809e-07,1.684e-15,8.882e-16
0.2600,19.353009,0.719963,19.334183,0.604352,1.595349,0.439861,1.835838,-1.854434,1.468657,-5.39538779e-04,7.90064465e-06,1.51016179e-07,4.28732863e-04,-4.80926974e-06,-1.05839863e-07,6.31794202e-01,9.32350766e-02,2.03652063e-02,2.99950478e+00,1.63083166e-07,5.881e-16,1.332e-15
0.2700,19.358374,0.742378,19.338345,0.623866,1.595389,0.439528,1.835873,-1.773846,1.418325,-5.23854652e-04,-5.11053578e-07,-1.61342167e-07,4.18667784e-04,3.89140425e-08,-4.67615625e-08,6.31790762e-01,9.32318457e-02,2.04035446e-02,2.99947451e+00,1.68994732e-07,6.748e-16,4.441e-16
0.2800,19.363765,0.764795,19.342497,0.643382,1.595423,0.439192,1.835912,-1.685933,1.362812,-5.06064662e-04,-8.78447482e-06,-2.79580396e-07,4.07012170e-04,4.89163529e-06,7.84327783e-08,6.31785747e-01,9.32282478e-02,2.04499128e-02,2.99943852e+00,1.75471141e-07,8.379e-16,4.441e-16
0.2900,19.369183,0.787215,19.346638,0.662901,1.595452,0.438855,1.835953,-1.594789,1.304326,-4.86239872e-04,-1.56556268e-05,-7.66219446e-08,3.93813278e-04,9.00747276e-06,1.32431554e-07,6.31779573e-01,9.32243732e-02,2.05023541e-02,2.99939816e+00,1.81588248e-07,1.357e-15,1.776e-15
0.3000,19.374627,0.809638,19.350769,0.682423,1.595479,0.438517,1.835996,-1.504984,1.244970,-4.64459574e-04,-2.00798979e-05,2.22496569e-07,3.79124254e-04,1.17604245e-05,5.70992303e-08,6.31772831e-01,9.32203596e-02,2.05578687e-02,2.99935559e+00,1.87044066e-07,7.182e-16,2.665e-15
0.3100,19.380097,0.832063,19.354889,0.701947,1.595506,0.438179,1.836038,-1.420181,1.186636,-4.40810888e-04,-2.13907795e-05,2.90187173e-07,3.63004025e-04,1.27351702e-05,-6.38965620e-08,6.31766020e-01,9.32163319e-02,2.06137240e-02,2.99931279e+00,1.92350490e-07,2.220e-16,1.776e-15
0.3200,19.385594,0.854490,19.358998,0.721474,1.595535,0.437841,1.836080,-1.341581,1.130471,-4.15388315e-04,-1.94001798e-05,5.50935058e-08,3.45517146e-04,1.17897587e-05,-9.79550558e-08,6.31759544e-01,9.32123931e-02,2.06676638e-02,2.99927144e+00,1.98580643e-07,7.199e-16,1.776e-15
0.3300,19.391117,0.876920,19.363097,0.741004,1.595566,0.437504,1.836120,-1.267571,1.076321,-3.88293396e-04,-1.44253060e-05,-2.22828861e-07,3.26733500e-04,9.07620470e-06,-8.85186414e-09,6.31753879e-01,9.32086566e-02,2.07172032e-02,2.99923332e+00,2.06720128e-07,8.830e-16,3.331e-16
0.3400,19.396666,0.899353,19.367185,0.760536,1.595603,0.437168,1.836156,-1.194873,1.022676,-3.59634434e-04,-7.23827410e-06,-2.39779516e-07,3.06727901e-04,5.01603395e-06,1.04734942e-07,6.31749653e-01,9.32052639e-02,2.07592489e-02,2.99920058e+00,2.17098359e-07,7.251e-16,4.441e-16
0.3500,19.402242,0.921787,19.371263,0.780070,1.595648,0.436836,1.836188,-1.120071,0.967265,-3.29526125e-04,1.05363583e-06,1.97265771e-08,2.85579731e-04,2.34777719e-07,1.18415534e-07,6.31747445e-01,9.32023470e-02,2.07909100e-02,2.99917528e+00,2.29225060e-07,3.070e-16,2.220e-16
0.3600,19.407843,0.944225,19.375330,0.799607,1.595700,0.436508,1.836215,-1.040234,0.907839,-2.98088978e-04,9.17857214e-06,2.69150776e-07,2.63372731e-04,-4.53436141e-06,1.81991883e-08,6.31747479e-01,9.31999613e-02,2.08109736e-02,2.99915827e+00,2.42043354e-07,4.961e-16,6.661e-16
0.3700,19.413472,0.966665,19.379386,0.819146,1.595760,0.436182,1.836238,-0.952506,0.842602,-2.65448591e-04,1.58952421e-05,2.36126774e-07,2.40194856e-04,-8.56286870e-06,-8.53846457e-08,6.31749481e-01,9.31980505e-02,2.08206610e-02,2.99914874e+00,2.54550995e-07,8.171e-16,1.776e-15
0.3800,19.419126,0.989108,19.383433,0.838688,1.595826,0.435857,1.836257,-0.853735,0.770174,-2.31734982e-04,2.01825668e-05,-4.03040896e-08,2.16138028e-04,-1.12381600e-05,-7.92820586e-08,6.31752855e-01,9.31964804e-02,2.08229072e-02,2.99914462e+00,2.66381178e-07,1.008e-15,4.441e-16
0.3900,19.424807,1.011554,19.387468,0.858232,1.595894,0.435532,1.836274,-0.741154,0.689483,-1.97082085e-04,2.13948409e-05,-2.55735510e-07,1.91297731e-04,-1.21567591e-05,2.86245712e-08,6.31757005e-01,9.31951075e-02,2.08208521e-02,2.99914365e+00,2.77950478e-07,6.939e-16,2.665e-15
0.4000,19.430514,1.034002,19.391494,0.877778,1.595965,0.435208,1.836290,-0.613849,0.600009,-1.61627337e-04,1.93588652e-05,-1.75664681e-07,1.65772513e-04,-1.11851984e-05,1.19413669e-07,6.31761494e-01,9.31938216e-02,2.08169163e-02,2.99914405e+00,2.90192893e-07,3.331e-16,1.332e-15
0.4100,19.436248,1.056453,19.395508,0.897326,1.596035,0.434883,1.836306,-0.473700,0.502287,-1.25511197e-04,1.43985251e-05,1.09248765e-07,1.39663547e-04,-8.47937813e-06,9.41564277e-08,6.31765964e-01,9.31925333e-02,2.08130626e-02,2.99914441e+00,3.03971643e-07,1.492e-16,3.109e-15
0.4200,19.442007,1.078907,19.399513,0.916877,1.596103,0.434557,1.836323,-0.324860,0.398190,-8.88765206e-05,7.28338171e-06,2.85743957e-07,1.13074315e-04,-4.45956316e-06,-1.82783915e-08,6.31769974e-01,9.31911418e-02,2.08114887e-02,2.99914315e+00,3.19497507e-07,1.702e-15,6.661e-16
0.4300,19.447793,1.101364,19.403506,0.936430,1.596169,0.434230,1.836342,-0.172181,0.290594,-5.18678888e-05,-8.90625235e-07,1.62419121e-07,8.61102947e-05,2.54933296e-07,-9.41135857e-08,6.31773039e-01,9.31895390e-02,2.08145491e-02,2.99913863e+00,3.36185353e-07,3.886e-16,4.441e-16
0.4400,19.453605,1.123823,19.407490,0.955985,1.596230,0.433899,1.836363,-0.019937,0.182589,-1.46310700e-05,-8.86995066e-06,-1.22657630e-07,5.88785242e-05,4.94116046e-06,-5.08395934e-08,6.31774874e-01,9.31876606e-02,2.08236411e-02,2.99912987e+00,3.52944351e-07,1.112e-15,7.772e-16
0.4500,19.459443,1.146285,19.411462,0.975543,1.596288,0.433566,1.836386,0.128308,0.076804,2.26873644e-05,-1.54357254e-05,-2.56345577e-07,3.14870218e-05,8.88332628e-06,6.31141014e-08,6.31775642e-01,9.31855393e-02,2.08380578e-02,2.99911735e+00,3.68742323e-07,1.827e-15,1.776e-15
0.4600,19.465307,1.168750,19.415424,0.995103,1.596344,0.433232,1.836411,0.269162,-0.024787,5.99403978e-05,-1.95899953e-05,-9.42704372e-08,4.04419939e-06,1.14820582e-05,1.22635085e-07,6.31775919e-01,9.31833034e-02,2.08550008e-02,2.99910302e+00,3.83180478e-07,8.153e-16,5.551e-16
0.4700,19.471197,1.191217,19.419376,1.014665,1.596401,0.432898,1.836435,0.399397,-0.120708,9.69810700e-05,-2.07073922e-05,1.83392062e-07,-2.33415976e-05,1.23455162e-05,6.33430787e-08,6.31776414e-01,9.31811187e-02,2.08708510e-02,2.99908947e+00,3.96648679e-07,1.110e-16,3.997e-15
0.4800,19.477113,1.213686,19.423317,1.034229,1.596461,0.432566,1.836457,0.516950,-0.209944,1.33663149e-04,-1.86291846e-05,2.72202166e-07,-5.05624174e-05,1.13485097e-05,-4.87629559e-08,6.31777688e-01,9.31791234e-02,2.08825753e-02,2.99907889e+00,4.10016900e-07,7.893e-16,4.441e-16
0.4900,19.483056,1.236159,19.427247,1.053796,1.596525,0.432234,1.836476,0.622127,-0.292258,1.69841833e-04,-1.36856335e-05,7.72138554e-08,-7.75110222e-05,8.65064031e-06,-9.07546326e-08,6.31780106e-01,9.31774108e-02,2.08881258e-02,2.99907278e+00,4.24090089e-07,6.106e-16,3.997e-15
0.5000,19.489024,1.258634,19.431167,1.073365,1.596595,0.431904,1.836492,0.717773,-0.368556,2.05374338e-04,-6.64359385e-06,-1.85665568e-07,-1.04081318e-04,4.67079176e-06,-1.76007697e-08,6.31783979e-01,9.31760562e-02,2.08858562e-02,2.99907234e+00,4.39058748e-07,2.776e-16,8.882e-16
0.5100,19.495018,1.281112,19.435077,1.092936,1.596672,0.431576,1.836503,0.808064,-0.440836,2.40120380e-04,1.41234069e-06,-2.28817638e-07,-1.30168865e-04,2.20494411e-08,8.94994542e-08,6.31789667e-01,9.31751390e-02,2.08740369e-02,2.99907875e+00,4.54333801e-07,2.220e-16,3.553e-15
0.5200,19.501038,1.303592,19.438975,1.112509,1.596757,0.431252,1.836510,0.896870,-0.511566,2.73942681e-04,9.24680517e-06,-7.70770600e-09,-1.55671340e-04,-4.58277752e-06,1.13133206e-07,6.31797450e-01,9.31747200e-02,2.08513531e-02,2.99909295e+00,4.68872248e-07,3.955e-16,3.553e-15
0.5300,19.507084,1.326075,19.442864,1.132085,1.596849,0.430931,1.836512,0.986966,-0.582874,3.06707620e-04,1.56630964e-05,2.33193102e-07,-1.80488848e-04,-8.44042534e-06,2.82790962e-08,6.31807277e-01,9.31747883e-02,2.08180494e-02,2.99911476e+00,4.81721884e-07,4.996e-16,2.220e-15
0.5400,19.513156,1.348562,19.446742,1.151662,1.596947,0.430611,1.836511,1.080326,-0.656100,3.38285984e-04,1.96860087e-05,2.30529156e-07,-2.04524150e-04,-1.09645096e-05,-7.13376849e-08,6.31818658e-01,9.31752352e-02,2.07765113e-02,2.99914252e+00,4.92544036e-07,1.821e-16,8.882e-16
0.5500,19.519254,1.371051,19.450609,1.171241,1.597049,0.430292,1.836507,1.178600,-0.731845,3.68553621e-04,2.07100687e-05,-1.01828827e-08,-2.27682940e-04,-1.17746118e-05,-7.68348272e-08,6.31830838e-01,9.31758872e-02,2.07305303e-02,2.99917354e+00,5.01790951e-07,6.228e-16,2.220e-15
0.5600,19.525378,1.393543,19.454466,1.190823,1.597151,0.429972,1.836503,1.282774,-0.810180,3.97391917e-04,1.85905936e-05,-2.23532689e-07,-2.49874257e-04,-1.07536249e-05,1.67817617e-08,6.31843112e-01,9.31765758e-02,2.06837908e-02,2.99920519e+00,5.10379629e-07,9.315e-16,1.332e-15
0.5700,19.531529,1.416038,19.458313,1.210406,1.597252,0.429651,1.836500,1.392116,-0.890608,4.24688115e-04,1.36639154e-05,-1.76857054e-07,-2.71010974e-04,-8.06468402e-06,1.06267862e-07,6.31855020e-01,9.31771846e-02,2.06388470e-02,2.99923560e+00,5.19142222e-07,5.950e-16,3.553e-15
0.5800,19.537704,1.438536,19.462149,1.229991,1.597351,0.429329,1.836498,1.503495,-0.971764,4.50335660e-04,6.69404210e-06,7.60914686e-08,-2.91010204e-04,-4.12517660e-06,9.40186392e-08,6.31866284e-01,9.31776422e-02,2.05972550e-02,2.99926361e+00,5.28334790e-07,3.123e-16,1.776e-15
0.5900,19.543906,1.461036,19.465975,1.249578,1.597447,0.429005,1.836498,1.611990,-1.051276,4.74234635e-04,-1.24575978e-06,2.56976134e-07,-3.09793576e-04,4.58063096e-07,-5.42504105e-09,6.31876649e-01,9.31778904e-02,2.05602792e-02,2.99928832e+00,5.37460102e-07,1.665e-16,1.776e-15
0.6000,19.550134,1.483540,19.469790,1.269167,1.597538,0.428679,1.836500,1.712498,-1.126143,4.96292223e-04,-8.93815191e-06,1.69223088e-07,-3.27287464e-04,4.98227493e-06,-8.24581913e-08,6.31885870e-01,9.31778767e-02,2.05290513e-02,2.99930896e+00,5.45585756e-07,4.111e-16,1.332e-15
0.6100,19.556387,1.506046,19.473594,1.288758,1.597626,0.428350,1.836505,1.801082,-1.193507,5.16423047e-04,-1.52083302e-05,-8.82803465e-08,-3.43423285e-04,8.75653397e-06,-5.31156288e-08,6.31893889e-01,9.31775897e-02,2.05038082e-02,2.99932536e+00,5.51905142e-07,2.220e-16,1.776e-15
0.6200,19.562666,1.528555,19.477388,1.308351,1.597711,0.428020,1.836511,1.875211,-1.251322,5.34549329e-04,-1.91034724e-05,-2.32428530e-07,-3.58137899e-04,1.12072115e-05,4.95028859e-08,6.31901025e-01,9.31771005e-02,2.04830046e-02,2.99933861e+00,5.56204730e-07,4.215e-16,4.441e-16
0.6300,19.568971,1.551067,19.481172,1.327946,1.597794,0.427689,1.836518,1.933191,-1.298526,5.50601004e-04,-2.00375710e-05,-1.07039926e-07,-3.71373997e-04,1.19650888e-05,1.12606560e-07,6.31907939e-01,9.31765583e-02,2.04633945e-02,2.99935099e+00,5.59030748e-07,5.568e-16,4.441e-16
0.6400,19.575302,1.573582,19.484945,1.347543,1.597879,0.427360,1.836524,1.973892,-1.334806,5.64515925e-04,-1.78795728e-05,1.48013923e-07,-3.83080354e-04,1.09209560e-05,6.77118827e-08,6.31915365e-01,9.31761340e-02,2.04412607e-02,2.99936516e+00,5.61386293e-07,3.504e-16,8.882e-16
0.6500,19.581658,1.596099,19.488707,1.367142,1.597968,0.427032,1.836528,1.997344,-1.360404,5.76240207e-04,-1.29715609e-05,2.52784386e-07,-3.93211926e-04,8.24133581e-06,-3.50493922e-08,6.31923822e-01,9.31759550e-02,2.04138215e-02,2.99938314e+00,5.64160271e-07,1.383e-15,1.776e-15
0.6600,19.588039,1.618619,19.492459,1.386743,1.598062,0.426705,1.836528,2.005588,-1.376216,5.85728590e-04,-6.07454052e-06,9.44465502e-08,-4.01729900e-04,4.34202067e-06,-8.29235470e-08,6.31933546e-01,9.31760841e-02,2.03797097e-02,2.99940595e+00,5.67672334e-07,5.777e-16,1.776e-15
0.6700,19.594447,1.641142,19.496200,1.406346,1.598161,0.426381,1.836526,2.002695,-1.383992,5.92944668e-04,1.74952900e-06,-1.51346862e-07,-4.08601827e-04,-1.76429680e-07,-2.43071363e-08,6.31944628e-01,9.31765444e-02,2.03384277e-02,2.99943397e+00,5.71523459e-07,2.220e-16,1.776e-15
0.6800,19.600880,1.663668,19.499931,1.425951,1.598265,0.426058,1.836520,1.993548,-1.386213,5.97860977e-04,9.30117129e-06,-2.15406383e-07,-4.13801810e-04,-4.62122475e-06,7.55689745e-08,6.31957140e-01,9.31773484e-02,2.02897190e-02,2.99946734e+00,5.74879057e-07,4.753e-16,8.882e-16
0.6900,19.607338,1.686196,19.503652,1.445557,1.598375,0.425738,1.836511,1.982223,-1.385484,6.00459070e-04,1.54272108e-05,-2.99192343e-08,-4.17310653e-04,-8.31359855e-06,1.07121447e-07,6.31971079e-01,9.31784893e-02,2.02337482e-02,2.99950594e+00,5.77038706e-07,2.279e-15,1.776e-15
0.7000,19.613823,1.708728,19.507362,1.465166,1.598488,0.425420,1.836500,1.971145,-1.383779,6.00729665e-04,1.91968590e-05,1.99751778e-07,-4.19115862e-04,-1.06924406e-05,3.65552291e-08,6.31986173e-01,9.31799032e-02,2.01719192e-02,2.99954875e+00,5.77885074e-07,1.676e-15,8.882e-16
0.7100,19.620333,1.731262,19.511061,1.484776,1.598604,0.425102,1.836487,1.961384,-1.382028,5.98672863e-04,2.00431742e-05,2.22311255e-07,-4.19211551e-04,-1.13994968e-05,-5.80288440e-08,6.32001806e-01,9.31814491e-02,2.01073004e-02,2.99959361e+00,5.78006952e-07,1.579e-16,2.220e-15
0.7200,19.626868,1.753799,19.514750,1.504388,1.598718,0.424783,1.836474,1.953297,-1.380226,5.94298271e-04,1.78483349e-05,1.54115718e-08,-4.17598364e-04,-1.03332645e-05,-7.30958323e-08,6.32017173e-01,9.31829415e-02,2.00439195e-02,2.99963765e+00,5.78425933e-07,1.183e-15,1.332e-15
0.7300,19.633429,1.776340,19.518429,1.524002,1.598830,0.424463,1.836464,1.946545,-1.377769,5.87624922e-04,1.29598588e-05,-1.92471724e-07,-4.14283521e-04,-7.66351909e-06,7.00156001e-09,6.32031590e-01,9.31842165e-02,1.99853303e-02,2.99967829e+00,5.80032118e-07,1.022e-15,1.776e-15
0.7400,19.640016,1.798883,19.522097,1.543617,1.598936,0.424140,1.836457,1.939424,-1.373600,5.78681039e-04,6.13558550e-06,-1.74263397e-07,-4.09280912e-04,-3.80437758e-06,9.38646697e-08,6.32044686e-01,9.31851787e-02,1.99335965e-02,2.99971401e+00,5.83128255e-07,4.979e-16,8.882e-16
0.7500,19.646628,1.821429,19.525754,1.563234,1.599037,0.423816,1.836452,1.928426,-1.366097,5.67503787e-04,-1.57381214e-06,4.77913046e-08,-4.02611131e-04,6.49891785e-07,9.26671160e-08,6.32056351e-01,9.31857969e-02,1.98893879e-02,2.99974427e+00,5.87325415e-07,4.302e-16,1.332e-15
0.7600,19.653265,1.843978,19.529401,1.582853,1.599133,0.423490,1.836452,1.908873,-1.353030,5.54139106e-04,-8.98654077e-06,2.29144919e-07,-3.94301364e-04,5.01639901e-06,5.75224132e-09,6.32066574e-01,9.31860687e-02,1.98527468e-02,2.99976905e+00,5.91808789e-07,1.114e-15,8.882e-16
0.7700,19.659928,1.866529,19.533038,1.602474,1.599223,0.423161,1.836454,1.876446,-1.331929,5.38641580e-04,-1.49707663e-05,1.72377037e-07,-3.84385212e-04,8.62837259e-06,-7.09717447e-08,6.32075366e-01,9.31860019e-02,1.98234875e-02,2.99978851e+00,5.95881679e-07,3.868e-16,4.441e-16
0.7800,19.666616,1.889083,19.536664,1.622097,1.599308,0.422830,1.836459,1.828497,-1.300785,5.21074200e-04,-1.86173837e-05,-5.77994218e-08,-3.72902549e-04,1.09369878e-05,-5.37625400e-08,6.32082880e-01,9.31856352e-02,1.98007621e-02,2.99980327e+00,5.99424152e-07,4.094e-16,1.332e-15
0.7900,19.673330,1.911640,19.540279,1.641722,1.599390,0.422498,1.836466,1.764267,-1.258645,5.01507986e-04,-1.93781343e-05,-2.08096975e-07,-3.59899467e-04,1.15947113e-05,3.76351958e-08,6.32089551e-01,9.31850687e-02,1.97824051e-02,2.99981487e+00,6.02979506e-07,4.163e-16,8.882e-16
0.8000,19.680068,1.934199,19.543884,1.661349,1.599472,0.422167,1.836474,1.684220,-1.205706,4.80021540e-04,-1.71480517e-05,-1.15281423e-07,-3.45428215e-04,1.05075479e-05,1.02642352e-07,6.32096065e-01,9.31844582e-02,1.97650450e-02,2.99982571e+00,6.07481361e-07,4.059e-16,1.776e-15
