t_s,base_dev_angle_deg,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,wb_x_dps,wb_y_dps,wb_z_dps,tip_L_mm,tip_R_mm,eta_L1,eta_L2,eta_L3,eta_R1,eta_R2,eta_R3,L_base_Nms,L_arm_Nms,L_panels_Nms,L_target_Nms,E_damp_J,abs_dP,abs_dL
0.1200,19.257425,0.301606,19.254243,0.239269,1.594328,0.447476,1.834751,-1.548965,1.147904,-4.18317442e-04,3.38271228e-05,-4.99269403e-06,3.15385387e-04,-2.04978176e-05,2.89116426e-06,6.32106952e-01,9.33359230e-02,1.96058358e-02,2.99979324e+00,2.39587645e-07,8.812e-16,1.776e-15
0.1300,19.262304,0.323967,19.258616,0.258729,1.594378,0.447143,1.834781,-1.624122,1.208420,-4.44207790e-04,2.96647805e-05,-5.44509702e-06,3.35389991e-04,-1.80644501e-05,3.17946236e-06,6.32105677e-01,9.33332177e-02,1.96316912e-02,2.99977213e+00,2.48020650e-07,1.032e-15,4.441e-16
0.1400,19.267211,0.346332,19.262978,0.278192,1.594430,0.446813,1.834809,-1.657699,1.243455,-4.68281184e-04,2.10124036e-05,6.63282080e-08,3.54113825e-04,-1.28506787e-05,9.20917654e-09,6.32105108e-01,9.33306674e-02,1.96542063e-02,2.99975338e+00,2.62592290e-07,1.228e-15,1.332e-15
0.1500,19.272143,0.368699,19.267330,0.297658,1.594491,0.446488,1.834833,-1.674532,1.267354,-4.90444622e-04,9.20940531e-06,5.45906509e-06,3.71483198e-04,-5.66452878e-06,-3.12085948e-06,6.32107114e-01,9.33287069e-02,1.96639499e-02,2.99974374e+00,2.79603354e-07,2.776e-16,8.882e-16
0.1600,19.277103,0.391069,19.271671,0.317127,1.594549,0.446163,1.834858,-1.700426,1.295210,-5.10612464e-04,-3.92848496e-06,4.84694086e-06,3.87429944e-04,2.38782717e-06,-2.79420177e-06,6.32108500e-01,9.33265893e-02,1.96771375e-02,2.99973155e+00,2.93786524e-07,1.230e-15,3.109e-15
0.1700,19.282090,0.413441,19.276002,0.336598,1.594586,0.445829,1.834895,-1.739447,1.329659,-5.28705324e-04,-1.63878460e-05,-1.03565828e-06,4.01892545e-04,1.00728099e-05,5.94844945e-07,6.32104186e-01,9.33231265e-02,1.97195561e-02,2.99969824e+00,3.10788343e-07,9.021e-17,1.332e-15
0.1800,19.287103,0.435817,19.280323,0.356071,1.594597,0.445484,1.834949,-1.775838,1.361837,-5.44650737e-04,-2.62661968e-05,-5.70822394e-06,4.14816161e-04,1.62183149e-05,3.31329071e-06,6.32092750e-01,9.33179865e-02,1.97984425e-02,2.99963863e+00,3.22327697e-07,7.702e-16,8.882e-16
0.1900,19.292143,0.458194,19.284633,0.375548,1.594597,0.445134,1.835009,-1.797224,1.384708,-5.58385274e-04,-3.20632115e-05,-4.08246237e-06,4.26151756e-04,1.98919100e-05,2.40108391e-06,6.32078279e-01,9.33121265e-02,1.98930555e-02,2.99956770e+00,3.27224777e-07,1.891e-15,8.882e-16
0.2000,19.297210,0.480574,19.288932,0.395027,1.594605,0.444790,1.835063,-1.812624,1.403502,-5.69856213e-04,-3.29091186e-05,1.99766280e-06,4.35855463e-04,2.05418663e-05,-1.10612720e-06,6.32066491e-01,9.33068871e-02,1.99742425e-02,2.99950644e+00,3.34281241e-07,1.110e-16,6.661e-16
0.2100,19.302303,0.502957,19.293220,0.414509,1.594631,0.444453,1.835108,-1.844922,1.431457,-5.79021263e-04,-2.86948999e-05,5.84515480e-06,4.43889041e-04,1.80801534e-05,-3.35134627e-06,6.32059337e-01,9.33027294e-02,2.00319308e-02,2.99946206e+00,3.38821841e-07,8.327e-16,1.776e-15
0.2200,19.307423,0.525342,19.297498,0.433994,1.594662,0.444120,1.835149,-1.905903,1.475408,-5.85846955e-04,-2.00850691e-05,3.28382426e-06,4.50221084e-04,1.28947242e-05,-1.89753696e-06,6.32053853e-01,9.32989663e-02,2.00810607e-02,2.99942386e+00,3.44858158e-07,3.279e-16,2.220e-16
0.2300,19.312570,0.547729,19.301766,0.453482,1.594686,0.443782,1.835194,-1.981250,1.527040,-5.90307640e-04,-8.41252031e-06,-2.81976499e-06,4.54827798e-04,5.78877015e-06,1.62763545e-06,6.32046349e-01,9.32947380e-02,2.01403601e-02,2.99937843e+00,3.57990128e-07,2.099e-15,9.992e-16
0.2400,19.317743,0.570119,19.306023,0.472972,1.594705,0.443441,1.835243,-2.042112,1.569474,-5.92386290e-04,4.52742987e-06,-5.76317655e-06,4.57692659e-04,-2.14391611e-06,3.35317672e-06,6.32037150e-01,9.32901218e-02,2.02081539e-02,2.99932698e+00,3.68873753e-07,1.110e-16,2.665e-15
0.2500,19.322943,0.592512,19.310269,0.492465,1.594733,0.443104,1.835285,-2.070980,1.592239,-5.92076227e-04,1.67523742e-05,-2.36772358e-06,4.58805476e-04,-9.68784769e-06,1.41503498e-06,6.32030619e-01,9.32861383e-02,2.02621801e-02,2.99928547e+00,3.79102613e-07,9.073e-16,8.882e-16
0.2600,19.328169,0.614907,19.314505,0.511961,1.594784,0.442778,1.835314,-2.074340,1.598728,-5.89381838e-04,2.63961426e-05,3.58979062e-06,4.58162016e-04,-1.56923225e-05,-2.03104411e-06,6.32030424e-01,9.32836464e-02,2.02836864e-02,2.99926730e+00,3.89534949e-07,2.828e-16,4.441e-16
0.2700,19.333422,0.637305,19.318730,0.531459,1.594853,0.442459,1.835331,-2.069415,1.598664,-5.84317412e-04,3.19940947e-05,5.57682675e-06,4.55764688e-04,-1.92465942e-05,-3.20682467e-06,6.32035274e-01,9.32823430e-02,2.02792886e-02,2.99926773e+00,3.92646945e-07,9.038e-16,2.220e-15
0.2800,19.338702,0.659706,19.322945,0.550960,1.594922,0.442140,1.835349,-2.060637,1.594540,-5.76905263e-04,3.27062684e-05,1.46744507e-06,4.51623597e-04,-1.98174402e-05,-8.53752333e-07,6.32039804e-01,9.32809715e-02,2.02764154e-02,2.99926711e+00,3.96016246e-07,3.331e-16,8.882e-16
0.2900,19.344008,0.682109,19.327150,0.570463,1.594974,0.441812,1.835378,-2.032376,1.577324,-5.67175057e-04,2.84435731e-05,-4.18496119e-06,4.45756832e-04,-1.73289536e-05,2.42081579e-06,6.32039703e-01,9.32785189e-02,2.02971474e-02,2.99924959e+00,4.02657641e-07,4.909e-16,1.776e-15
0.3000,19.349341,0.704516,19.331344,0.589968,1.595011,0.441478,1.835415,-1.966070,1.536284,-5.55164916e-04,1.98778365e-05,-5.19222585e-06,4.38189653e-04,-1.21728015e-05,3.03223964e-06,6.32035543e-01,9.32751150e-02,2.03386564e-02,2.99921719e+00,4.08603697e-07,4.441e-16,3.553e-15
0.3100,19.354700,0.726924,19.335527,0.609476,1.595048,0.441144,1.835452,-1.862821,1.472068,-5.40922934e-04,8.33530925e-06,-5.05459834e-07,4.28953398e-04,-5.14714876e-06,3.42368324e-07,6.32031298e-01,9.32716861e-02,2.03807389e-02,2.99918435e+00,4.21046369e-07,9.558e-16,4.441e-16
0.3200,19.360086,0.749336,19.339700,0.628987,1.595092,0.440814,1.835484,-1.746391,1.398537,-5.24507318e-04,-4.40874200e-06,4.69614365e-06,4.18085172e-04,2.66679549e-06,-2.67616115e-06,6.32029343e-01,9.32687879e-02,2.04112755e-02,2.99915975e+00,4.36390486e-07,9.749e-16,1.332e-15
0.3300,19.365498,0.771750,19.343863,0.648500,1.595137,0.440485,1.835516,-1.642882,1.331074,-5.05984863e-04,-1.64024417e-05,4.72812672e-06,4.05628474e-04,1.00715929e-05,-2.72452223e-06,6.32027544e-01,9.32659217e-02,2.04411434e-02,2.99913561e+00,4.47882789e-07,7.511e-16,1.776e-15
0.3400,19.370937,0.794166,19.348015,0.668016,1.595167,0.440149,1.835558,-1.558670,1.273748,-4.85429313e-04,-2.58155856e-05,-3.87552384e-07,3.91633836e-04,1.59375272e-05,2.17637073e-07,6.32021637e-01,9.32620911e-02,2.04920949e-02,2.99909637e+00,4.60623299e-07,3.626e-16,1.332e-15
0.3500,19.376402,0.816585,19.352156,0.687535,1.595177,0.439804,1.835611,-1.479754,1.218773,-4.62921209e-04,-3.12189182e-05,-5.00911300e-06,3.76158539e-04,1.93749210e-05,2.90590133e-06,6.32010250e-01,9.32569764e-02,2.05711286e-02,2.99903706e+00,4.70359650e-07,8.882e-16,1.776e-15
0.3600,19.381894,0.839006,19.356287,0.707056,1.595181,0.439456,1.835668,-1.392104,1.158175,-4.38549164e-04,-3.18017664e-05,-4.09619102e-06,3.59265434e-04,1.98685627e-05,2.40853595e-06,6.31997004e-01,9.32514279e-02,2.06597033e-02,2.99897098e+00,4.76632751e-07,6.245e-17,1.776e-15
0.3700,19.387411,0.861430,19.360407,0.726580,1.595197,0.439114,1.835717,-1.299869,1.094355,-4.12410867e-04,-2.74941735e-05,1.29378475e-06,3.41021899e-04,1.73544693e-05,-6.96607751e-07,6.31987340e-01,9.32467234e-02,2.07298706e-02,2.99891812e+00,4.88420449e-07,1.108e-15,4.441e-16
0.3800,19.392955,0.883856,19.364516,0.746106,1.595235,0.438781,1.835754,-1.221218,1.037801,-3.84612383e-04,-1.89745207e-05,5.22695549e-06,3.21499757e-04,1.22280090e-05,-2.99136383e-06,6.31983469e-01,9.32433859e-02,2.07701546e-02,2.99888666e+00,5.02172608e-07,1.074e-15,1.332e-15
0.3900,19.398525,0.906285,19.368615,0.765635,1.595285,0.438452,1.835783,-1.166556,0.994544,-3.55266103e-04,-7.56210351e-06,3.42499203e-06,3.00775963e-04,5.28227713e-06,-1.97972263e-06,6.31982842e-01,9.32408233e-02,2.07934909e-02,2.99886737e+00,5.18241928e-07,1.665e-16,3.553e-15
0.4000,19.404122,0.928716,19.372703,0.785167,1.595333,0.438121,1.835812,-1.123455,0.957376,-3.24489103e-04,4.98759261e-06,-2.08205464e-06,2.78932989e-04,-2.41422888e-06,1.19759951e-06,6.31981655e-01,9.32381463e-02,2.08193427e-02,2.99884639e+00,5.40207396e-07,3.556e-16,3.997e-15
0.4100,19.409745,0.951150,19.376781,0.804700,1.595378,0.437788,1.835844,-1.065304,0.910764,-2.92403135e-04,1.67526390e-05,-5.24128634e-06,2.56058208e-04,-9.68215092e-06,3.04828045e-06,6.31979389e-01,9.32352338e-02,2.08503609e-02,2.99882182e+00,5.59315178e-07,5.586e-16,3.553e-15
0.4200,19.415394,0.973586,19.380848,0.824237,1.595432,0.437457,1.835871,-0.974855,0.844463,-2.59135638e-04,2.59382678e-05,-2.62947730e-06,2.32242651e-04,-1.54124827e-05,1.56648560e-06,6.31979392e-01,9.32328680e-02,2.08694196e-02,2.99880586e+00,5.75862800e-07,5.551e-17,2.220e-15
0.4300,19.421069,0.996025,19.384905,0.843775,1.595505,0.437135,1.835885,-0.857713,0.761450,-2.24820003e-04,3.11502514e-05,2.83839364e-06,2.07580184e-04,-1.87360511e-05,-1.59379938e-06,6.31984879e-01,9.32318010e-02,2.08600534e-02,2.99881024e+00,5.93090486e-07,1.575e-15,1.332e-15
0.4400,19.426771,1.018467,19.388951,0.863316,1.595595,0.436820,1.835889,-0.732030,0.672118,-1.89594161e-04,3.16068286e-05,5.16119764e-06,1.82167662e-04,-1.91550707e-05,-2.96440213e-06,6.31994845e-01,9.32317954e-02,2.08274840e-02,2.99883123e+00,6.06252912e-07,4.892e-16,2.665e-15
0.4500,19.432499,1.040912,19.392987,0.882859,1.595684,0.436504,1.835894,-0.606584,0.581633,-1.53598403e-04,2.72565808e-05,1.83742224e-06,1.56105505e-04,-1.66171534e-05,-1.06877349e-06,6.32004423e-01,9.32317088e-02,2.07967339e-02,2.99885099e+00,6.21659534e-07,5.360e-16,1.332e-15
0.4600,19.438253,1.063360,19.397013,0.902404,1.595757,0.436179,1.835909,-0.471666,0.484565,-1.16974190e-04,1.87837358e-05,-3.44211787e-06,1.29497669e-04,-1.15213343e-05,1.98801558e-06,6.32009389e-01,9.32305472e-02,2.07895299e-02,2.99885396e+00,6.42577060e-07,2.082e-16,1.332e-15
0.4700,19.444034,1.085810,19.401028,0.921952,1.595814,0.435846,1.835934,-0.312603,0.372598,-7.98646397e-05,7.50019056e-06,-4.89176676e-06,1.02450607e-04,-4.65570710e-06,2.85647035e-06,6.32009967e-01,9.32283589e-02,2.08048012e-02,2.99884090e+00,6.63446845e-07,5.551e-17,1.110e-16
0.4800,19.449840,1.108263,19.405032,0.941502,1.595869,0.435513,1.835959,-0.130548,0.246542,-4.24155684e-05,-4.85823907e-06,-9.70681230e-07,7.50718960e-05,2.92394828e-06,6.12677231e-07,6.32009919e-01,9.32260235e-02,2.08233126e-02,2.99882551e+00,6.87705117e-07,6.245e-16,3.331e-16
0.4900,19.455673,1.130719,19.409026,0.961054,1.595931,0.435184,1.835980,0.052876,0.119114,-4.77540111e-06,-1.63989842e-05,3.98144256e-06,4.74695442e-05,1.00563849e-05,-2.25974496e-06,6.32012064e-01,9.32242016e-02,2.08306172e-02,2.99881811e+00,7.12336593e-07,2.515e-16,2.220e-15
0.5000,19.461532,1.153178,19.413010,0.980608,1.595997,0.434856,1.835999,0.212844,0.005018,3.29064733e-05,-2.53620198e-05,4.54682893e-06,1.97522046e-05,1.56531546e-05,-2.61819291e-06,6.32015197e-01,9.32226130e-02,2.08328425e-02,2.99881434e+00,7.31011284e-07,3.036e-16,2.665e-15
0.5100,19.467417,1.175639,19.416983,1.000165,1.596053,0.434523,1.836023,0.342316,-0.091265,7.04816120e-05,-3.03876394e-05,1.56431725e-07,-7.97046625e-06,1.88651412e-05,-9.88529856e-08,6.32015768e-01,9.32204285e-02,2.08481212e-02,2.99880127e+00,7.49160884e-07,9.194e-16,1.776e-15
0.5200,19.473328,1.198102,19.420945,1.019724,1.596096,0.434184,1.836056,0.454669,-0.177156,1.07803144e-04,-3.07226446e-05,-4.34199872e-06,-3.55882199e-05,1.92113908e-05,2.51660225e-06,6.32012384e-01,9.32173232e-02,2.08835595e-02,2.99877385e+00,7.65922887e-07,2.064e-16,2.220e-15
0.5300,19.479265,1.220568,19.424897,1.039286,1.596136,0.433842,1.836091,0.565940,-0.261822,1.44725006e-04,-2.63337346e-05,-4.03601170e-06,-6.29914487e-05,1.66506663e-05,2.37202212e-06,6.32008085e-01,9.32140124e-02,2.09235147e-02,2.99874327e+00,7.80745858e-07,7.720e-16,1.332e-15
0.5400,19.485227,1.243037,19.428838,1.058850,1.596191,0.433506,1.836116,0.676661,-0.345626,1.81101235e-04,-1.79104085e-05,6.87526766e-07,-9.00723738e-05,1.15855508e-05,-3.44571913e-07,6.32007830e-01,9.32116619e-02,2.09424653e-02,2.99872773e+00,8.00876826e-07,2.000e-15,9.992e-16
0.5500,19.491216,1.265508,19.432768,1.078416,1.596268,0.433181,1.836128,0.773120,-0.420718,2.16786720e-04,-6.75666828e-06,4.62294526e-06,-1.16725356e-04,4.79925146e-06,-2.63959923e-06,6.32013843e-01,9.32107972e-02,2.09288947e-02,2.99873545e+00,8.22536635e-07,1.240e-15,2.220e-15
0.5600,19.497231,1.287982,19.436688,1.097984,1.596361,0.432861,1.836130,0.846118,-0.481810,2.51639250e-04,5.41140633e-06,3.48208494e-06,-1.42846438e-04,-2.66504003e-06,-2.01251668e-06,6.32023816e-01,9.32108801e-02,2.08946009e-02,2.99875804e+00,8.43054376e-07,1.665e-16,5.551e-16
0.5700,19.503271,1.310459,19.440598,1.117554,1.596454,0.432539,1.836132,0.905914,-0.534856,2.85521298e-04,1.67301310e-05,-1.43401756e-06,-1.68333045e-04,-9.66414017e-06,8.19961475e-07,6.32033800e-01,9.32109848e-02,2.08598614e-02,2.99878106e+00,8.64920898e-07,3.695e-16,3.553e-15
0.5800,19.509338,1.332939,19.444497,1.137126,1.596543,0.432214,1.836136,0.976233,-0.593692,3.18300293e-04,2.54734623e-05,-4.71685173e-06,-1.93084556e-04,-1.51300662e-05,2.74153523e-06,6.32042525e-01,9.32108115e-02,2.08312310e-02,2.99879981e+00,8.81588208e-07,1.388e-15,8.882e-16
0.5900,19.515431,1.355422,19.448385,1.156701,1.596637,0.431891,1.836138,1.073215,-0.667873,3.49847810e-04,3.03155504e-05,-2.80035595e-06,-2.17003511e-04,-1.82334413e-05,1.66446185e-06,6.32052426e-01,9.32109276e-02,2.07963010e-02,2.99882312e+00,8.93695037e-07,8.847e-16,1.332e-15
0.6000,19.521549,1.377908,19.452264,1.176277,1.596745,0.431573,1.836130,1.191613,-0.754562,3.80039230e-04,3.05313518e-05,2.16596291e-06,-2.39996489e-04,-1.85096078e-05,-1.20268286e-06,6.32066330e-01,9.32119933e-02,2.07406611e-02,2.99886128e+00,9.06491399e-07,8.431e-16,1.776e-15
0.6100,19.527694,1.400396,19.456131,1.195855,1.596866,0.431261,1.836115,1.312586,-0.842888,4.08754863e-04,2.61053867e-05,4.72651884e-06,-2.61974093e-04,-1.59279634e-05,-2.71044122e-06,6.32083568e-01,9.32138497e-02,2.06678237e-02,2.99891178e+00,9.17089282e-07,4.250e-16,4.441e-16
0.6200,19.533865,1.422888,19.459989,1.215435,1.596984,0.430947,1.836102,1.424017,-0.925657,4.35881868e-04,1.77320393e-05,2.11220101e-06,-2.82850442e-04,-1.08943994e-05,-1.22776553e-06,6.32099886e-01,9.32154956e-02,2.05996713e-02,2.99895898e+00,9.29535187e-07,5.083e-16,1.776e-15
0.6300,19.540061,1.445383,19.463836,1.235017,1.597084,0.430625,1.836100,1.531025,-1.005548,4.61315354e-04,6.70698760e-06,-2.76585011e-06,-3.02543125e-04,-4.18731794e-06,1.59413383e-06,6.32111327e-01,9.32159988e-02,2.05565158e-02,2.99898833e+00,9.46128046e-07,8.327e-17,1.332e-15
0.6400,19.546284,1.467880,19.467672,1.254601,1.597166,0.430294,1.836108,1.645662,-1.089291,4.84957913e-04,-5.27359994e-06,-4.55689045e-06,-3.20974047e-04,3.16245853e-06,2.66025177e-06,6.32117932e-01,9.32153654e-02,2.05381941e-02,2.99899989e+00,9.60358708e-07,2.776e-16,8.882e-16
0.6500,19.552532,1.490380,19.471498,1.274187,1.597244,0.429962,1.836119,1.767913,-1.176705,5.06718477e-04,-1.63745987e-05,-1.33918604e-06,-3.38070623e-04,1.00296484e-05,8.26169248e-07,6.32123303e-01,9.32144393e-02,2.05262933e-02,2.99900684e+00,9.73618333e-07,3.452e-16,1.776e-15
0.6600,19.558805,1.512883,19.475314,1.293775,1.597328,0.429633,1.836126,1.879665,-1.257122,5.26512087e-04,-2.49032029e-05,3.31946306e-06,-3.53766401e-04,1.53666317e-05,-1.87407938e-06,6.32130608e-01,9.32139648e-02,2.05045843e-02,2.99902079e+00,9.84895830e-07,4.753e-16,3.331e-16
0.6700,19.565105,1.535389,19.479118,1.313365,1.597418,0.429307,1.836129,1.958988,-1.317573,5.44261088e-04,-2.95666155e-05,4.31715820e-06,-3.68000789e-04,1.83635622e-05,-2.48326370e-06,6.32139415e-01,9.32138439e-02,2.04752087e-02,2.99904022e+00,9.89939881e-07,1.483e-15,8.882e-16
0.6800,19.571430,1.557897,19.482913,1.332957,1.597503,0.428978,1.836136,1.999730,-1.354174,5.59896697e-04,-2.96673978e-05,6.04852808e-07,-3.80718529e-04,1.85716587e-05,-3.59265941e-07,6.32146766e-01,9.32133851e-02,2.04532343e-02,2.99905437e+00,9.94757728e-07,1.596e-16,4.441e-15
0.6900,19.577781,1.580408,19.486696,1.352551,1.597577,0.428644,1.836148,2.015606,-1.374644,5.73359484e-04,-2.52076036e-05,-3.71278663e-06,-3.91869799e-04,1.59704408e-05,2.14934305e-06,6.32151168e-01,9.32122401e-02,2.04462428e-02,2.99905783e+00,1.00063276e-06,7.893e-16,8.882e-16
0.7000,19.584157,1.602922,19.490469,1.372148,1.597650,0.428308,1.836162,2.024806,-1.389516,5.84598494e-04,-1.68862694e-05,-3.91529660e-06,-4.01411061e-04,1.09687668e-05,2.29983992e-06,6.32155003e-01,9.32109695e-02,2.04420149e-02,2.99905935e+00,1.00611695e-06,1.221e-15,1.332e-15
0.7100,19.590559,1.625439,19.494232,1.391746,1.597736,0.427979,1.836168,2.032140,-1.401757,5.93570252e-04,-5.99044930e-06,1.73140697e-07,-4.09305936e-04,4.34022864e-06,-4.63074328e-08,6.32162609e-01,9.32105942e-02,2.04183046e-02,2.99907486e+00,1.01597653e-06,8.517e-16,1.776e-15
0.7200,19.596987,1.647958,19.497984,1.411346,1.597843,0.427658,1.836160,2.027881,-1.405949,6.00238996e-04,5.80380959e-06,4.04161433e-06,-4.15525299e-04,-2.89647244e-06,-2.30074908e-06,6.32176068e-01,9.32116053e-02,2.03644266e-02,2.99911203e+00,1.02636599e-06,7.945e-16,1.332e-15
0.7300,19.603440,1.670480,19.501725,1.430948,1.597965,0.427344,1.836145,2.003757,-1.397434,6.04578120e-04,1.66897794e-05,3.46883517e-06,-4.20046613e-04,-9.63367900e-06,-2.00362482e-06,6.32193230e-01,9.32134990e-02,2.02913965e-02,2.99916300e+00,1.03346103e-06,6.401e-16,2.220e-15
0.7400,19.609919,1.693005,19.505457,1.450551,1.598085,0.427027,1.836129,1.967622,-1.380831,6.06571490e-04,2.50072651e-05,-8.71300442e-07,-4.22853310e-04,-1.48439537e-05,4.92629619e-07,6.32210061e-01,9.32153273e-02,2.02198781e-02,2.99921298e+00,1.04018995e-06,1.082e-15,4.441e-16
0.7500,19.616424,1.715534,19.509177,1.470157,1.598198,0.426707,1.836118,1.939924,-1.368099,6.06213393e-04,2.94956743e-05,-4.19912578e-06,-4.23934938e-04,-1.77368197e-05,2.43885688e-06,6.32224715e-01,9.32166523e-02,2.01593860e-02,2.99925512e+00,1.04320592e-06,5.326e-16,2.665e-15
0.7600,19.622954,1.738065,19.512888,1.489764,1.598309,0.426386,1.836108,1.935220,-1.367872,6.03507343e-04,2.94844793e-05,-2.89255777e-06,-4.23287916e-04,-1.78790731e-05,1.71650316e-06,6.32238898e-01,9.32178705e-02,2.01012896e-02,2.99929557e+00,1.04389885e-06,8.119e-16,4.441e-16
0.7700,19.629509,1.760599,19.516587,1.509373,1.598428,0.426068,1.836094,1.948479,-1.377429,5.98465170e-04,2.49929121e-05,1.57109814e-06,-4.20916081e-04,-1.52599095e-05,-8.56630583e-07,6.32255178e-01,9.32195810e-02,2.00325814e-02,2.99934365e+00,1.04818850e-06,8.309e-16,4.441e-15
0.7800,19.636091,1.783136,19.520277,1.528984,1.598553,0.425754,1.836076,1.960757,-1.385826,5.91107373e-04,1.67245238e-05,4.28397204e-06,-4.16830416e-04,-1.02907585e-05,-2.45130845e-06,6.32273318e-01,9.32217262e-02,1.99545408e-02,2.99939845e+00,1.05364732e-06,2.463e-16,8.882e-16
0.7900,19.642697,1.805676,19.523956,1.548596,1.598671,0.425437,1.836061,1.957854,-1.384655,5.81464298e-04,5.95761339e-06,2.30355370e-06,-4.11048243e-04,-3.74028560e-06,-1.33737209e-06,6.32289791e-01,9.32234748e-02,1.98852089e-02,2.99944698e+00,1.06153728e-06,3.556e-16,0.000e+00
0.8000,19.649330,1.828219,19.527624,1.568210,1.598771,0.425112,1.836058,1.941800,-1.374804,5.69576690e-04,-5.65203560e-06,-2.15631747e-06,-4.03592761e-04,3.38472211e-06,1.23961578e-06,6.32301065e-01,9.32239945e-02,1.98425938e-02,2.99947626e+00,1.07301887e-06,5.985e-16,1.776e-15
