category,path,reason
ephemeral_skipped_fail_closed,20_engineering/cad/Space_Embodied_Robot_CAD_V2_2/automation/b3_lib/__pycache__/sw_core.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/Space_Embodied_Robot_CAD_V2_2/automation/b3_lib/__pycache__/sw_part_factory.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/Space_Embodied_Robot_CAD_V2_2/130_B601_Vendor_CAD_Direct_Integration_03/src/__pycache__/s2_register_groups.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_BASELINE_HASH_MANIFEST_V2_CANONICAL.csv
ephemeral_skipped_fail_closed,20_engineering/cad/Space_Embodied_Robot_CAD_V2_2/130_B601_Vendor_CAD_Direct_Integration_03/src/__pycache__/s4b_mesh_cache.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_BASELINE_HASH_MANIFEST_V2_CANONICAL.csv
ephemeral_skipped_fail_closed,20_engineering/cad/Space_Embodied_Robot_CAD_V2_2/130_B601_Vendor_CAD_Direct_Integration_03/src/__pycache__/s4c_adapter_support.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_BASELINE_HASH_MANIFEST_V2_CANONICAL.csv
ephemeral_skipped_fail_closed,20_engineering/cad/Space_Embodied_Robot_CAD_V2_2/130_B601_Vendor_CAD_Direct_Integration_03/src/__pycache__/s4_repose.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_BASELINE_HASH_MANIFEST_V2_CANONICAL.csv
ephemeral_skipped_fail_closed,20_engineering/cad/Space_Embodied_Robot_CAD_V2_2/130_B601_Vendor_CAD_Direct_Integration_03/src/__pycache__/s5_stow_refit.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_BASELINE_HASH_MANIFEST_V2_CANONICAL.csv
ephemeral_skipped_fail_closed,20_engineering/cad/Space_Embodied_Robot_CAD_V2_2/120_B601_Geometry_and_PoseMap_02/src/__pycache__/build_lod2_arm.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_BASELINE_HASH_MANIFEST_V2_CANONICAL.csv
ephemeral_skipped_fail_closed,20_engineering/cad/Space_Embodied_Robot_CAD_V2_2/120_B601_Geometry_and_PoseMap_02/src/__pycache__/build_mount_support_capture.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_BASELINE_HASH_MANIFEST_V2_CANONICAL.csv
ephemeral_skipped_fail_closed,20_engineering/cad/Space_Embodied_Robot_CAD_V2_2/120_B601_Geometry_and_PoseMap_02/src/__pycache__/urdf_frame_map_and_stow_fit.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_BASELINE_HASH_MANIFEST_V2_CANONICAL.csv
ephemeral_skipped_fail_closed,20_engineering/cad/Space_Embodied_Robot_CAD_V2_2/110_Layout_and_Deployment_01/staging/__pycache__/layout_staging.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/Space_Embodied_Robot_CAD_V2_2/110_Layout_and_Deployment_01/staging/__pycache__/validate_staging.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/Space_Embodied_Robot_CAD_V2_2/110_Layout_and_Deployment_01/solar/__pycache__/solar_deployment_test_rig.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/Space_Embodied_Robot_CAD_V2_2/110_Layout_and_Deployment_01/solar/validation/__pycache__/run_cad_cli_validation.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/Space_Embodied_Robot_CAD_V2_2/110_Layout_and_Deployment_01/solar/validation/__pycache__/run_snapshot_with_system_chrome.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/Space_Embodied_Robot_CAD_V2_2/110_Layout_and_Deployment_01/arm_stow/__pycache__/arm_stow_layout.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/Space_Embodied_Robot_CAD_V2_2/110_Layout_and_Deployment_01/arm_stow/__pycache__/validate_layout.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/Space_Embodied_Robot_CAD_V2_2/100_Mechanical_Continuation/__pycache__/v22_mechanical_continuation.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/Space_Embodied_Robot_CAD_V2_1/automation/__pycache__/b4_1_acceptance.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/Space_Embodied_Robot_CAD_V2_1/automation/__pycache__/b4_1_review_views.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/Space_Embodied_Robot_CAD_V2_1/automation/__pycache__/b4_1_verify.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/Space_Embodied_Robot_CAD_V2_1/automation/__pycache__/sw_v21_builder.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/Space_Embodied_Robot_CAD_V2_1/automation/b3_lib/__pycache__/sw_core.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/Space_Embodied_Robot_CAD_V2_1/automation/b3_lib/__pycache__/sw_part_factory.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/Space_Embodied_Robot_CAD_V2_0/automation/b3_lib/__pycache__/sw_core.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/Space_Embodied_Robot_CAD_V2_0/automation/b3_lib/__pycache__/sw_part_factory.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/B5_1_B601_interface_closure_candidate/automation/__pycache__/b51_build_articulated_segment_chain.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/B5_1_B601_interface_closure_candidate/automation/__pycache__/b51_canonical_interface_brep_audit.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/B5_1_B601_interface_closure_candidate/automation/__pycache__/b51_finalize_delivery.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/B5_1_B601_interface_closure_candidate/automation/__pycache__/b51_off_axis_state_diagnostic.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/B5_1_B601_interface_closure_candidate/automation/__pycache__/b51_phase_a_lock.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/B5_1_B601_interface_closure_candidate/automation/__pycache__/b51_phase_a_native_reference_isolation.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/B5_1_B601_interface_closure_candidate/automation/__pycache__/b51_phase_bc_register.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/B5_1_B601_interface_closure_candidate/automation/__pycache__/b51_pose_write_order_diagnostic.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/B5_1_B601_interface_closure_candidate/automation/__pycache__/b51_sw_rev_smoke.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/B5_1_B601_interface_closure_candidate/automation/__pycache__/b51_sw_segment_rev_smoke.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/B5_1_B601_interface_closure_candidate/03_CAD/integration/__pycache__/B51_SOLAR_STATE_REFERENCE.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/B5_1_B601_interface_closure_candidate/03_CAD/integration/__pycache__/B51_SPACECRAFT_B601_STOW_INTEGRATION.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/B5_1_B601_interface_closure_candidate/03_CAD/integration/__pycache__/b51_spacecraft_context_common.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/B5_1_B601_interface_closure_candidate/03_CAD/integration/__pycache__/b51_validate_integration.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/B5_1_B601_interface_closure_candidate/02_DESIGN/geometry/__pycache__/b51_bridge_adapter.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/B5_1_B601_interface_closure_candidate/02_DESIGN/geometry/__pycache__/b51_g07_main_saddle.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/B5_1_B601_interface_closure_candidate/02_DESIGN/geometry/__pycache__/b51_g08_grip_saddle.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/B5_1_B601_interface_closure_candidate/02_DESIGN/geometry/__pycache__/b51_geometry_common.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/automation/__pycache__/build_b50_native.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_BASELINE_HASH_MANIFEST_V2_CANONICAL.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_CANONICAL_COPY_VERIFICATION.json
ephemeral_skipped_fail_closed,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/automation/__pycache__/build_phase0_smoke.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_BASELINE_HASH_MANIFEST_V2_CANONICAL.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_CANONICAL_COPY_VERIFICATION.json
ephemeral_skipped_fail_closed,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/automation/__pycache__/derive_step_sidecars.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_BASELINE_HASH_MANIFEST_V2_CANONICAL.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_CANONICAL_COPY_VERIFICATION.json
ephemeral_skipped_fail_closed,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/automation/__pycache__/extract_accepted_chain.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_BASELINE_HASH_MANIFEST_V2_CANONICAL.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_CANONICAL_COPY_VERIFICATION.json
ephemeral_skipped_fail_closed,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/automation/__pycache__/prepare_vendor_linklocal.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_BASELINE_HASH_MANIFEST_V2_CANONICAL.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_CANONICAL_COPY_VERIFICATION.json
ephemeral_skipped_fail_closed,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/automation/__pycache__/sw_b50_core.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_BASELINE_HASH_MANIFEST_V2_CANONICAL.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_CANONICAL_COPY_VERIFICATION.json
ephemeral_skipped_fail_closed,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/automation/__pycache__/validate_phase0_cad_cli.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_BASELINE_HASH_MANIFEST_V2_CANONICAL.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_CANONICAL_COPY_VERIFICATION.json
ephemeral_skipped_fail_closed,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/automation/__pycache__/verify_phase0_smoke.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_BASELINE_HASH_MANIFEST_V2_CANONICAL.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_CANONICAL_COPY_VERIFICATION.json
ephemeral_skipped_fail_closed,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/automation/__pycache__/verify_protected_hashes.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_BASELINE_HASH_MANIFEST_V2_CANONICAL.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_CANONICAL_COPY_VERIFICATION.json
