path,size_bytes,sha256,mtime,role
"30_simulation/e15_ancf_certification/results/run_manifest.json","3891","ffef8e06bf5295517968b8b4c4f3039189dd4e217cdc714d53bad8301350f5d9","2026-08-04 02:57:16","run_manifest"
"30_simulation/e15_ancf_certification/docs/ANCF_CERTIFICATION_REPORT_ZH.md","5867","8cd3455aa52fc04bb7ec368494330bf13342a204c66beb86f7a66c6a724f76f0","2026-08-04 02:57:16","result_doc"
"30_simulation/e15_core_coverage/results/core_gate_check.json","1068","761798e52ead35f8bf6200034af088e85f7bb9085c71d0883bf1e70c1cffe3a7","2026-08-04 02:57:16","machine_gate_frozen_repeat"
"30_simulation/e15_core_coverage/config/threshold_registry_core_v1.yaml","3848","75af082ab45a4029c753978686a41cf1dc49b72ee9418cf2e0f1127126d71c82","2026-08-04 02:57:16","config_frozen_input_DRIFTED_post_reorg04"
"30_simulation/e21_m7_r2_arm_placement_rigid_coupled_diagnostics/results/E21_DIAGNOSTIC_GATE_V1.json","22675","b03b7c7af571aa00fe3612756ffbbd99cb834b84377ba8dc2c213355c252616b","2026-08-23 15:55:49","machine_gate_hold"
"30_simulation/e22_r2_full_flex_coupled_diagnostics/results/E22_R2_FULL_FLEX_COUPLED_GATE_V1.json","9374","472ada4a7abf98bbd5f72b0459400704a86faf2b13daccd562025c0cc356aa5e","2026-08-24 01:12:19","machine_gate_historical_superseded"
"30_simulation/e23_r2_full_flex_coupled_recert/results/E23_R2_FULL_FLEX_COUPLED_GATE_V1.json","9708","1ad4993fd9df7b5fcab93e5ae8a6a9103c470d5cd56f2993e635b27b7c9eb2de","2026-08-25 17:48:12","machine_gate_pending_owner_review"
"30_simulation/e23_r2_full_flex_coupled_recert/results/E23_INDEPENDENT_RECOMPUTE_V1.json","13060","93951e31f20eea3131258f641cba8004d2217ffa1d191d2af2e520967e714faf","2026-08-25 17:50:11","independent_recompute"
"30_simulation/e23_r2_full_flex_coupled_recert/README.md","1820","5edf88b734d2ddc87c58f73312bafb2228cb19347cad96776e8670da117beb93","2026-08-25 17:33:43","module_doc"
"30_simulation/dynamics_control_prebind_r1/10_verification/PB_G1_GATE.json","2364","7ad34fcf94825e6b3b8df860bafbf7726243655461e10c4f83258b39f9a6ecc0","2026-08-26 03:26:46","machine_gate_hold"
"30_simulation/dynamics_control_prebind_r1/13_reports/CURRENT_STATE.md","614","0c5319bc2c682d116f4aaffe9e30cbd4b5dc6ce77044e54ff6d7b507560fc683","2026-08-26 03:26:46","state_doc"
"30_simulation/r2_dynamics_engineering_closure/results/R2_8DOF_CONSTRAINED_DYNAMICS_GATE_V1.json","3290","6fc6f5ec0df12c06f13c6e0f34c1660b67eadf0ebbb6835b62993488b984ed64","2026-08-27 02:17:47","machine_gate_hold"
"30_simulation/r2_dynamics_engineering_closure/results/R2_DYNAMICS_ENGINEERING_GATE_V1.json","5694","c847dd680814864e8095223a42e4e4d53b903c6f6371e3dc47bafebaf478eb1a","2026-08-27 02:17:47","machine_gate_hold"
"30_simulation/r2_dynamics_control_system_closure/results/R2_DYNAMICS_CONTROL_SYSTEM_GATE_V1.json","4465","55490805d934a8806e58cda25c398bd15aef49f4624f1f8cc08fcb75f2634b03","2026-08-27 02:35:45","machine_gate_hold"
"30_simulation/sim_13_physics_gated_embodied_grasping/evidence/SIM13_ENVIRONMENT_BOOTSTRAP_GATE.json","4196","c224853eabbd00c9c14c812922e3b2a7e406af43a81cf7ca6a307860a951466c","2026-08-21 01:34:46","machine_gate_bootstrap"
"30_simulation/sim_14_m4_digital_prototype_grasping/evidence/SIM14_DYNAMICS_GRASPING_GATE.json","2307","14fb22811df5a8fe843a06712a12ff35e476dc00e1150c038c3bf16c8253b4da","2026-08-21 16:13:32","machine_gate_hold"
"30_simulation/sim_15_m5_geometry_gated_grasping/evidence/SIM15_DIAGNOSTIC_GATE_V1.json","1721","a5b1ea597793a98f8829184501c5dbb6300bc8479fde083edb249da00d4fc338","2026-08-21 17:17:52","machine_gate_hold"
"20_engineering/config/mission_feasibility/scan_v0.yaml","3806","856f1e30de47ca5b3f505f9fe5bd5cd22a75e448ec916b42d9c330f7a62e28ea","2026-08-04 02:57:15","config_param_card"
"20_engineering/config/coupled_scene/coupled_model_v0.yaml","3396","67a532fb29c7ef66229cb41d6d3882946a8454ff37edd9cf5933e4c91c2663eb","2026-08-04 02:57:15","config_param_card_provisional"
"20_engineering/config/coupled_scene/scene_A2_capture.yaml","2784","4b979a1dfd183ad938d79d6eb05a8fb0d4164c0e075a5391b467cc50e173a707","2026-08-04 02:57:15","config_param_card_provisional"
"30_simulation/sim_13_physics_gated_embodied_grasping/v4_runtime_guard_diagnostic/results/SIM13_V4_RUNTIME_GUARD_DIAGNOSTIC_GATE_V1.json","","not_hashed_read_via_grep","","machine_gate_hold"
"30_simulation/sim_05_free_floating_arm/results/sim_05_base_attitude.png","161041","not_hashed_binary","2026-08-04 02:57:16","figure_png"
"30_simulation/sim_07_ancf_flexible/results/tip_response_matrix.png","419966","not_hashed_binary","2026-08-04 02:57:16","figure_png"
"30_simulation/sim_08_detumble_actuator_budget/results/budget_H_vs_wheels.png","89511","not_hashed_binary","2026-08-04 02:57:16","figure_png"
"30_simulation/sim_10_mission_feasibility/results/sim_10_F1_feasibility_map.png","95580","not_hashed_binary","2026-08-04 02:57:16","figure_png"
"30_simulation/sim_11_coupled_dynamics/results/sim_11_scene_A2.png","261355","not_hashed_binary","2026-08-04 02:57:17","figure_png"
"30_simulation/sim_12_strategy_feasibility/results/strategy_ladder_initial.png","56323","not_hashed_binary","2026-08-04 02:57:17","figure_png"
