t_s,base_dev_angle_deg,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,wb_x_dps,wb_y_dps,wb_z_dps,tip_L_mm,tip_R_mm,eta_L1,eta_L2,eta_L3,eta_R1,eta_R2,eta_R3,L_base_Nms,L_arm_Nms,L_panels_Nms,L_target_Nms,E_damp_J,abs_dP,abs_dL
0.4900,19.457103,1.136339,19.409990,0.965951,1.595964,0.435031,1.836005,0.095464,0.089549,4.71461484e-06,-1.88898498e-05,4.56931249e-06,4.06335116e-05,1.16005287e-05,-2.60485131e-06,6.32000378e-01,9.32218660e-02,2.08306100e-02,2.99883374e+00,7.02314816e-07,2.220e-16,3.997e-15
0.5000,19.462967,1.158798,19.413970,0.985506,1.596029,0.434703,1.836025,0.247506,-0.019963,4.23819252e-05,-2.69529744e-05,3.71004174e-06,1.29071458e-05,1.66563319e-05,-2.14237865e-06,6.32003134e-01,9.32201903e-02,2.08347773e-02,2.99882858e+00,7.20194629e-07,3.886e-16,8.882e-16
0.5100,19.468858,1.181260,19.417940,1.005064,1.596082,0.434369,1.836051,0.371263,-0.112848,7.99054048e-05,-3.08389513e-05,-1.17578194e-06,-1.47973517e-05,1.91762878e-05,6.69487093e-07,6.32002673e-01,9.32177658e-02,2.08553375e-02,2.99881175e+00,7.38353828e-07,9.021e-17,1.332e-15
0.5200,19.474775,1.203725,19.421898,1.024624,1.596123,0.434028,1.836085,0.482503,-0.197951,1.17138465e-04,-2.99696506e-05,-4.70972266e-06,-4.23697855e-05,1.87858103e-05,2.73552652e-06,6.31998704e-01,9.32145257e-02,2.08937597e-02,2.99878220e+00,7.54045050e-07,7.945e-16,1.776e-15
0.5300,19.480717,1.226192,19.425847,1.044186,1.596165,0.433687,1.836118,0.594268,-0.282758,1.53935080e-04,-2.44962287e-05,-3.04837150e-06,-6.97009389e-05,1.55562990e-05,1.80855917e-06,6.31995079e-01,9.32113759e-02,2.09302239e-02,2.99875412e+00,7.69677468e-07,2.220e-16,1.332e-15
0.5400,19.486686,1.248661,19.429784,1.063750,1.596225,0.433354,1.836140,0.702621,-0.365075,1.90149382e-04,-1.52736549e-05,1.93734360e-06,-9.66835803e-05,9.99211680e-06,-1.06678190e-06,6.31996393e-01,9.32093969e-02,2.09410715e-02,2.99874436e+00,7.90776768e-07,2.429e-16,1.332e-15
0.5500,19.492681,1.271134,19.433712,1.083317,1.596308,0.433030,1.836148,0.793331,-0.436748,2.25636812e-04,-3.72700060e-06,4.76749123e-06,-1.23212533e-04,2.95203097e-06,-2.73047018e-06,6.32003698e-01,9.32088401e-02,2.09207961e-02,2.99875688e+00,8.11784075e-07,3.678e-16,8.882e-16
0.5600,19.498701,1.293609,19.437628,1.102886,1.596401,0.432710,1.836150,0.861544,-0.494982,2.60256242e-04,8.36934810e-06,2.37561772e-06,-1.49184178e-04,-4.48284448e-06,-1.37981025e-06,6.32013936e-01,9.32089903e-02,2.08850689e-02,2.99878051e+00,8.32625354e-07,1.096e-15,1.332e-15
0.5700,19.504748,1.316087,19.441534,1.122457,1.596493,0.432388,1.836153,0.922110,-0.548393,2.93871422e-04,1.91646630e-05,-2.56981002e-06,-1.74496344e-04,-1.11748102e-05,1.47760269e-06,6.32023558e-01,9.32090152e-02,2.08521131e-02,2.99880227e+00,8.53734649e-07,4.632e-16,3.109e-15
0.5800,19.510820,1.338567,19.445430,1.142030,1.596583,0.432063,1.836157,0.998544,-0.610723,3.26350894e-04,2.70146783e-05,-4.64165612e-06,-1.99049099e-04,-1.61038986e-05,2.70591528e-06,6.32032318e-01,9.32088540e-02,2.08232559e-02,2.99882120e+00,8.68548402e-07,2.880e-16,4.441e-16
0.5900,19.516919,1.361051,19.449316,1.161605,1.596680,0.431741,1.836156,1.101998,-0.688660,3.57567165e-04,3.07313743e-05,-1.60958008e-06,-2.22745947e-04,-1.85237735e-05,9.82046643e-07,6.32043092e-01,9.32091781e-02,2.07838192e-02,2.99884773e+00,8.80643078e-07,1.034e-15,8.882e-16
0.6000,19.523043,1.383538,19.453190,1.181182,1.596792,0.431425,1.836146,1.222516,-0.776620,3.87396720e-04,2.97624846e-05,3.16000915e-06,-2.45494494e-04,-1.80748866e-05,-1.77986950e-06,6.32058042e-01,9.32104917e-02,2.07228105e-02,2.99888973e+00,8.93007161e-07,3.886e-16,2.220e-15
0.6100,19.529194,1.406027,19.457055,1.200761,1.596913,0.431113,1.836131,1.341429,-0.863779,4.15721451e-04,2.42738665e-05,4.44072410e-06,-2.67206246e-04,-1.48375504e-05,-2.55347623e-06,6.32075437e-01,9.32123868e-02,2.06491833e-02,2.99894080e+00,9.03279487e-07,3.331e-16,1.332e-15
0.6200,19.535370,1.428520,19.460909,1.220342,1.597027,0.430797,1.836120,1.450850,-0.945347,4.42430485e-04,1.51220176e-05,8.72654391e-07,-2.87796150e-04,-9.31743463e-06,-5.16023537e-07,6.32090733e-01,9.32137943e-02,2.05862844e-02,2.99898425e+00,9.16997607e-07,6.783e-16,5.551e-16
0.6300,19.541572,1.451015,19.464753,1.239924,1.597122,0.430473,1.836121,1.559021,-1.025800,4.67420893e-04,3.72061289e-06,-3.59533823e-06,-3.07182768e-04,-2.36652260e-06,2.07764753e-06,6.32100804e-01,9.32139764e-02,2.05501767e-02,2.99900854e+00,9.33314808e-07,7.268e-16,1.110e-15
0.6400,19.547801,1.473514,19.468586,1.259509,1.597202,0.430141,1.836130,1.676243,-1.110878,4.90596937e-04,-8.17829525e-06,-4.07515665e-06,-3.25289284e-04,4.94801945e-06,2.39025826e-06,6.32106781e-01,9.32131953e-02,2.05351149e-02,2.99901776e+00,9.46822619e-07,1.665e-16,1.776e-15
0.6500,19.554054,1.496015,19.472408,1.279095,1.597281,0.429809,1.836141,1.797672,-1.197618,5.11869050e-04,-1.87540430e-05,-8.65175402e-08,-3.42044622e-04,1.15072592e-05,1.05690194e-07,6.32112505e-01,9.32123514e-02,2.05214627e-02,2.99902595e+00,9.59990114e-07,1.584e-15,1.332e-15
0.6600,19.560334,1.518519,19.476220,1.298684,1.597368,0.429481,1.836146,1.902646,-1.273867,5.31153983e-04,-2.63959504e-05,3.96700670e-06,-3.57383820e-04,1.63116233e-05,-2.25359175e-06,6.32120356e-01,9.32120054e-02,2.04969939e-02,2.99904186e+00,9.69597678e-07,1.525e-15,9.992e-16
0.6700,19.566639,1.541025,19.480022,1.318275,1.597457,0.429155,1.836150,1.971995,-1.328229,5.48376214e-04,-2.99480839e-05,3.65925957e-06,-3.71247631e-04,1.86335849e-05,-2.11125007e-06,6.32129037e-01,9.32118560e-02,2.04682772e-02,2.99906082e+00,9.73824544e-07,2.776e-16,8.882e-16
0.6800,19.572970,1.563535,19.483813,1.337868,1.597539,0.428825,1.836158,2.005010,-1.359971,5.63469330e-04,-2.88835664e-05,-6.25887060e-07,-3.83582098e-04,1.81281727e-05,3.49938885e-07,6.32135641e-01,9.32112238e-02,2.04501204e-02,2.99907224e+00,9.79118828e-07,1.960e-16,1.332e-15
0.6900,19.579327,1.586047,19.487593,1.357463,1.597612,0.428490,1.836172,2.018107,-1.378420,5.76376130e-04,-2.33827000e-05,-4.16640458e-06,-3.94338871e-04,1.48841219e-05,2.41784918e-06,6.32139603e-01,9.32099776e-02,2.04453712e-02,2.99907409e+00,9.84577301e-07,1.313e-15,8.882e-16
0.7000,19.585709,1.608561,19.491363,1.377059,1.597687,0.428155,1.836184,2.027098,-1.392786,5.87047589e-04,-1.43032610e-05,-3.10509797e-06,-4.03476136e-04,9.40814773e-06,1.83934969e-06,6.32144077e-01,9.32088596e-02,2.04378549e-02,2.99907797e+00,9.90762949e-07,1.514e-15,6.661e-16
0.7100,19.592117,1.631079,19.495122,1.396658,1.597778,0.427828,1.836186,2.032493,-1.403578,5.95442101e-04,-3.04722974e-06,1.34869293e-06,-4.10959335e-04,2.54552185e-06,-7.25151978e-07,6.32153142e-01,9.32088297e-02,2.04066557e-02,2.99909884e+00,1.00135199e-06,1.405e-15,5.551e-16
0.7200,19.598550,1.653599,19.498871,1.416259,1.597890,0.427509,1.836176,2.023437,-1.404714,6.01526079e-04,8.65581117e-06,4.29502242e-06,-4.16761033e-04,-4.65026478e-06,-2.45454734e-06,6.32167818e-01,9.32101300e-02,2.03465245e-02,2.99914050e+00,1.01071288e-06,2.377e-16,1.776e-15
0.7300,19.605009,1.676122,19.502609,1.435862,1.598012,0.427195,1.836160,1.995072,-1.393487,6.05275490e-04,1.90149781e-05,2.53350365e-06,-4.20860189e-04,-1.10787916e-05,-1.47027509e-06,6.32185182e-01,9.32120750e-02,2.02724315e-02,2.99919225e+00,1.01750700e-06,6.765e-16,2.220e-15
0.7400,19.611494,1.698648,19.506337,1.455466,1.598131,0.426877,1.836146,1.959389,-1.376904,6.06676882e-04,2.64524665e-05,-1.96119283e-06,-4.23241702e-04,-1.57607168e-05,1.12335420e-06,6.32201480e-01,9.32137809e-02,2.02036296e-02,2.99924029e+00,1.02363654e-06,5.065e-16,1.332e-15
0.7500,19.618004,1.721178,19.510054,1.475072,1.598243,0.426556,1.836135,1.936918,-1.366991,6.05726968e-04,2.98435936e-05,-4.25198315e-06,-4.23896748e-04,-1.79871358e-05,2.47736286e-06,6.32215803e-01,9.32150299e-02,2.01448386e-02,2.99928121e+00,1.02539893e-06,2.724e-16,1.776e-15
0.7600,19.624540,1.743710,19.513761,1.494680,1.598355,0.426236,1.836125,1.937771,-1.369826,6.02431390e-04,2.86862602e-05,-1.86204964e-06,-4.22823565e-04,-1.74273114e-05,1.12724724e-06,6.32230377e-01,9.32163406e-02,2.00847845e-02,2.99932307e+00,1.02669085e-06,7.060e-16,8.882e-16
0.7700,19.631101,1.766245,19.517457,1.514289,1.598476,0.425919,1.836109,1.952321,-1.380006,5.96804087e-04,2.31749295e-05,2.54801706e-06,-4.20027806e-04,-1.41779479e-05,-1.42351173e-06,6.32247282e-01,9.32181979e-02,2.00129451e-02,2.99937339e+00,1.03150113e-06,1.001e-15,2.220e-15
0.7800,19.637688,1.788783,19.521143,1.533901,1.598601,0.425605,1.836091,1.961346,-1.386375,5.88867949e-04,1.41685323e-05,4.14134192e-06,-4.15522075e-04,-8.74646681e-06,-2.37721894e-06,6.32265340e-01,9.32203231e-02,1.99353972e-02,2.99942783e+00,1.03706716e-06,4.614e-16,4.441e-16
0.7900,19.644301,1.811324,19.524819,1.553514,1.598715,0.425287,1.836079,1.954459,-1.382685,5.78655947e-04,3.05721177e-06,1.20941843e-06,-4.09325151e-04,-1.97139893e-06,-7.10186047e-07,6.32280697e-01,9.32218084e-02,1.98718282e-02,2.99947220e+00,1.04606781e-06,1.084e-15,6.661e-16
0.8000,19.650939,1.833867,19.528484,1.573129,1.598810,0.424959,1.836079,1.937036,-1.371760,5.66211333e-04,-8.45203056e-06,-2.99691908e-06,-4.01461712e-04,5.10717899e-06,1.72921965e-06,6.32290523e-01,9.32219860e-02,1.98366695e-02,2.99949610e+00,1.05725871e-06,6.418e-16,1.332e-15
