point_id,tier_id,region,binding,gate1_rate,gate2_wheels,gate3_impulse,gate4_time,h_star,j_star,J_req_Ns,t_d_s,propellant_g
1,wheels_small|green_mono|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.022748582450e-02,1.282907183430e+04,9.204737242049e-03,9.204737242049e-02,4.266463546327e-03
1,wheels_small|green_mono|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.022748582450e-02,4.361884423662e+04,2.707275659426e-03,2.707275659426e-02,1.254842219508e-03
1,wheels_large|cold_gas|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.534122873675e-03,3.498837772991e+03,9.204737242049e-03,9.204737242049e-02,1.564369966987e-02
1,wheels_large|cold_gas|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.534122873675e-03,1.189604842817e+04,2.707275659426e-03,2.707275659426e-02,4.601088138196e-03
1,wheels_large|green_mono|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.534122873675e-03,1.282907183430e+04,9.204737242049e-03,9.204737242049e-02,4.266463546327e-03
1,wheels_large|green_mono|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.534122873675e-03,4.361884423662e+04,2.707275659426e-03,2.707275659426e-02,1.254842219508e-03
2,wheels_small|cold_gas|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,2.592167336659e-02,1.380478536992e+03,2.332950602993e-02,2.332950602993e-01,3.964912589914e-02
2,wheels_small|cold_gas|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,2.592167336659e-02,4.693627025773e+03,6.861619420567e-03,6.861619420567e-02,1.166150761739e-02
2,wheels_small|green_mono|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,2.592167336659e-02,5.061754635638e+03,2.332950602993e-02,2.332950602993e-01,1.081339797249e-02
2,wheels_small|green_mono|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,2.592167336659e-02,1.720996576117e+04,6.861619420567e-03,6.861619420567e-02,3.180411168380e-03
2,wheels_large|cold_gas|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,3.888251004988e-03,1.380478536992e+03,2.332950602993e-02,2.332950602993e-01,3.964912589914e-02
2,wheels_large|cold_gas|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,3.888251004988e-03,4.693627025773e+03,6.861619420567e-03,6.861619420567e-02,1.166150761739e-02
2,wheels_large|green_mono|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,3.888251004988e-03,5.061754635638e+03,2.332950602993e-02,2.332950602993e-01,1.081339797249e-02
2,wheels_large|green_mono|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,3.888251004988e-03,1.720996576117e+04,6.861619420567e-03,6.861619420567e-02,3.180411168380e-03
3,wheels_small|cold_gas|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,2.565781797894e-02,1.394674861084e+03,2.309203618104e-02,2.309203618104e-01,3.924553947414e-02
3,wheels_small|cold_gas|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,2.565781797894e-02,4.741894527685e+03,6.791775347366e-03,6.791775347366e-02,1.154280572769e-02
3,wheels_small|green_mono|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,2.565781797894e-02,5.113807823974e+03,2.309203618104e-02,2.309203618104e-01,1.070332894749e-02
3,wheels_small|green_mono|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,2.565781797894e-02,1.738694660151e+04,6.791775347366e-03,6.791775347366e-02,3.148037925733e-03
3,wheels_large|cold_gas|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,3.848672696841e-03,1.394674861084e+03,2.309203618104e-02,2.309203618104e-01,3.924553947414e-02
3,wheels_large|cold_gas|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,3.848672696841e-03,4.741894527685e+03,6.791775347366e-03,6.791775347366e-02,1.154280572769e-02
3,wheels_large|green_mono|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,3.848672696841e-03,5.113807823974e+03,2.309203618104e-02,2.309203618104e-01,1.070332894749e-02
3,wheels_large|green_mono|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,3.848672696841e-03,1.738694660151e+04,6.791775347366e-03,6.791775347366e-02,3.148037925733e-03
4,wheels_small|cold_gas|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,5.194992105901e-02,6.888232550891e+02,4.675492895311e-02,4.675492895311e-01,7.946126515019e-02
4,wheels_small|cold_gas|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,5.194992105901e-02,2.341999067303e+03,1.375144969209e-02,1.375144969209e-01,2.337096033829e-02
4,wheels_small|green_mono|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,5.194992105901e-02,2.525685268660e+03,4.675492895311e-02,4.675492895311e-01,2.167125413187e-02
4,wheels_small|green_mono|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,5.194992105901e-02,8.587329913445e+03,1.375144969209e-02,1.375144969209e-01,6.373898274080e-03
4,wheels_large|cold_gas|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,7.792488158851e-03,6.888232550891e+02,4.675492895311e-02,4.675492895311e-01,7.946126515019e-02
4,wheels_large|cold_gas|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,7.792488158851e-03,2.341999067303e+03,1.375144969209e-02,1.375144969209e-01,2.337096033829e-02
4,wheels_large|green_mono|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,7.792488158851e-03,2.525685268660e+03,4.675492895311e-02,4.675492895311e-01,2.167125413187e-02
4,wheels_large|green_mono|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,7.792488158851e-03,8.587329913445e+03,1.375144969209e-02,1.375144969209e-01,6.373898274080e-03
5,wheels_small|cold_gas|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,5.130275109936e-02,6.975125691834e+02,4.617247598942e-02,4.617247598942e-01,7.847137059958e-02
5,wheels_small|cold_gas|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,5.130275109936e-02,2.371542735224e+03,1.358013999689e-02,1.358013999689e-01,2.307981488223e-02
5,wheels_small|green_mono|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,5.130275109936e-02,2.557546087006e+03,4.617247598942e-02,4.617247598942e-01,2.140128289080e-02
5,wheels_small|green_mono|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,5.130275109936e-02,8.695656695820e+03,1.358013999689e-02,1.358013999689e-01,6.294494967881e-03
5,wheels_large|cold_gas|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,7.695412664904e-03,6.975125691834e+02,4.617247598942e-02,4.617247598942e-01,7.847137059958e-02
5,wheels_large|cold_gas|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,7.695412664904e-03,2.371542735224e+03,1.358013999689e-02,1.358013999689e-01,2.307981488223e-02
5,wheels_large|green_mono|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,7.695412664904e-03,2.557546087006e+03,4.617247598942e-02,4.617247598942e-01,2.140128289080e-02
5,wheels_large|green_mono|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,7.695412664904e-03,8.695656695820e+03,1.358013999689e-02,1.358013999689e-01,6.294494967881e-03
6,wheels_small|cold_gas|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.030964881314e-02,3.470953703087e+03,9.278683931824e-03,9.278683931824e-02,1.576937406730e-02
6,wheels_small|cold_gas|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.030964881314e-02,1.180124259050e+04,2.729024685830e-03,2.729024685830e-02,4.638051196264e-03
6,wheels_small|green_mono|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.030964881314e-02,1.272683024465e+04,9.278683931824e-03,9.278683931824e-02,4.300738381990e-03
6,wheels_small|green_mono|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.030964881314e-02,4.327122283182e+04,2.729024685830e-03,2.729024685830e-02,1.264923053527e-03
6,wheels_large|cold_gas|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.546447321971e-03,3.470953703087e+03,9.278683931824e-03,9.278683931824e-02,1.576937406730e-02
6,wheels_large|cold_gas|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.546447321971e-03,1.180124259050e+04,2.729024685830e-03,2.729024685830e-02,4.638051196264e-03
6,wheels_large|green_mono|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.546447321971e-03,1.272683024465e+04,9.278683931824e-03,9.278683931824e-02,4.300738381990e-03
6,wheels_large|green_mono|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.546447321971e-03,4.327122283182e+04,2.729024685830e-03,2.729024685830e-02,1.264923053527e-03
7,wheels_small|cold_gas|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.020149880745e-02,3.507750615953e+03,9.181348926708e-03,9.181348926708e-02,1.560395059595e-02
7,wheels_small|cold_gas|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.020149880745e-02,1.192635209424e+04,2.700396743150e-03,2.700396743150e-02,4.589397234104e-03
7,wheels_small|green_mono|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.020149880745e-02,1.286175225849e+04,9.181348926708e-03,9.181348926708e-02,4.255622889805e-03
7,wheels_small|green_mono|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.020149880745e-02,4.372995767888e+04,2.700396743150e-03,2.700396743150e-02,1.251653791119e-03
7,wheels_large|cold_gas|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.530224821118e-03,3.507750615953e+03,9.181348926708e-03,9.181348926708e-02,1.560395059595e-02
7,wheels_large|cold_gas|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.530224821118e-03,1.192635209424e+04,2.700396743150e-03,2.700396743150e-02,4.589397234104e-03
7,wheels_large|green_mono|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.530224821118e-03,1.286175225849e+04,9.181348926708e-03,9.181348926708e-02,4.255622889805e-03
7,wheels_large|green_mono|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.530224821118e-03,4.372995767888e+04,2.700396743150e-03,2.700396743150e-02,1.251653791119e-03
8,wheels_small|cold_gas|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,2.589551238080e-02,1.381873167801e+03,2.330596114272e-02,2.330596114272e-01,3.960911072711e-02
8,wheels_small|cold_gas|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,2.589551238080e-02,4.698368770524e+03,6.854694453741e-03,6.854694453741e-02,1.164973844915e-02
8,wheels_small|green_mono|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,2.589551238080e-02,5.066868281937e+03,2.330596114272e-02,2.330596114272e-01,1.080248474376e-02
8,wheels_small|green_mono|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,2.589551238080e-02,1.722735215859e+04,6.854694453741e-03,6.854694453741e-02,3.177201395223e-03
8,wheels_large|cold_gas|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,3.884326857120e-03,1.381873167801e+03,2.330596114272e-02,2.330596114272e-01,3.960911072711e-02
8,wheels_large|cold_gas|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,3.884326857120e-03,4.698368770524e+03,6.854694453741e-03,6.854694453741e-02,1.164973844915e-02
8,wheels_large|green_mono|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,3.884326857120e-03,5.066868281937e+03,2.330596114272e-02,2.330596114272e-01,1.080248474376e-02
8,wheels_large|green_mono|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,3.884326857120e-03,1.722735215859e+04,6.854694453741e-03,6.854694453741e-02,3.177201395223e-03
9,wheels_small|cold_gas|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,2.559972644469e-02,1.397839691873e+03,2.303975380022e-02,2.303975380022e-01,3.915668415518e-02
9,wheels_small|cold_gas|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,2.559972644469e-02,4.752654952370e+03,6.776398176536e-03,6.776398176536e-02,1.151667181035e-02
9,wheels_small|green_mono|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,2.559972644469e-02,5.125412203536e+03,2.303975380022e-02,2.303975380022e-01,1.067909567868e-02
9,wheels_small|green_mono|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,2.559972644469e-02,1.742640149202e+04,6.776398176536e-03,6.776398176536e-02,3.140910493731e-03
9,wheels_large|cold_gas|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,3.839958966704e-03,1.397839691873e+03,2.303975380022e-02,2.303975380022e-01,3.915668415518e-02
9,wheels_large|cold_gas|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,3.839958966704e-03,4.752654952370e+03,6.776398176536e-03,6.776398176536e-02,1.151667181035e-02
9,wheels_large|green_mono|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,3.839958966704e-03,5.125412203536e+03,2.303975380022e-02,2.303975380022e-01,1.067909567868e-02
9,wheels_large|green_mono|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,3.839958966704e-03,1.742640149202e+04,6.776398176536e-03,6.776398176536e-02,3.140910493731e-03
10,wheels_small|cold_gas|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,5.191925544278e-02,6.892301020173e+02,4.672732989850e-02,4.672732989850e-01,7.941435981112e-02
10,wheels_small|cold_gas|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,5.191925544278e-02,2.343382346859e+03,1.374333232309e-02,1.374333232309e-01,2.335716465033e-02
10,wheels_small|green_mono|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,5.191925544278e-02,2.527177040730e+03,4.672732989850e-02,4.672732989850e-01,2.165846176667e-02
10,wheels_small|green_mono|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,5.191925544278e-02,8.592401938483e+03,1.374333232309e-02,1.374333232309e-01,6.370135813726e-03
10,wheels_large|cold_gas|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,7.787888316417e-03,6.892301020173e+02,4.672732989850e-02,4.672732989850e-01,7.941435981112e-02
10,wheels_large|cold_gas|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,7.787888316417e-03,2.343382346859e+03,1.374333232309e-02,1.374333232309e-01,2.335716465033e-02
10,wheels_large|green_mono|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,7.787888316417e-03,2.527177040730e+03,4.672732989850e-02,4.672732989850e-01,2.165846176667e-02
10,wheels_large|green_mono|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,7.787888316417e-03,8.592401938483e+03,1.374333232309e-02,1.374333232309e-01,6.370135813726e-03
11,wheels_small|cold_gas|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,5.119742825286e-02,6.989474851892e+02,4.607768542758e-02,4.607768542758e-01,7.831027147833e-02
11,wheels_small|cold_gas|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,5.119742825286e-02,2.376421449643e+03,1.355226041988e-02,1.355226041988e-01,2.303243278774e-02
11,wheels_small|green_mono|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,5.119742825286e-02,2.562807445694e+03,4.607768542758e-02,4.607768542758e-01,2.135734676682e-02
11,wheels_small|green_mono|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,5.119742825286e-02,8.713545315358e+03,1.355226041988e-02,1.355226041988e-01,6.281572578475e-03
11,wheels_large|cold_gas|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,7.679614237929e-03,6.989474851892e+02,4.607768542758e-02,4.607768542758e-01,7.831027147833e-02
11,wheels_large|cold_gas|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,7.679614237929e-03,2.376421449643e+03,1.355226041988e-02,1.355226041988e-01,2.303243278774e-02
11,wheels_large|green_mono|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,7.679614237929e-03,2.562807445694e+03,4.607768542758e-02,4.607768542758e-01,2.135734676682e-02
11,wheels_large|green_mono|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,7.679614237929e-03,8.713545315358e+03,1.355226041988e-02,1.355226041988e-01,6.281572578475e-03
12,wheels_small|cold_gas|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.030174782137e-02,3.473615773361e+03,9.271573039230e-03,9.271573039230e-02,1.575728891319e-02
12,wheels_small|cold_gas|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.030174782137e-02,1.181029362943e+04,2.726933246832e-03,2.726933246832e-02,4.634496739172e-03
12,wheels_small|green_mono|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.030174782137e-02,1.273659116899e+04,9.271573039230e-03,9.271573039230e-02,4.297442430869e-03
12,wheels_small|green_mono|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.030174782137e-02,4.330440997457e+04,2.726933246832e-03,2.726933246832e-02,1.263953656138e-03
12,wheels_large|cold_gas|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.545262173205e-03,3.473615773361e+03,9.271573039230e-03,9.271573039230e-02,1.575728891319e-02
12,wheels_large|cold_gas|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.545262173205e-03,1.181029362943e+04,2.726933246832e-03,2.726933246832e-02,4.634496739172e-03
12,wheels_large|green_mono|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.545262173205e-03,1.273659116899e+04,9.271573039230e-03,9.271573039230e-02,4.297442430869e-03
12,wheels_large|green_mono|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.545262173205e-03,4.330440997457e+04,2.726933246832e-03,2.726933246832e-02,1.263953656138e-03
13,wheels_small|cold_gas|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.018441050858e-02,3.513636228167e+03,9.165969457726e-03,9.165969457726e-02,1.557781277284e-02
13,wheels_small|cold_gas|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.018441050858e-02,1.194636317577e+04,2.695873369919e-03,2.695873369919e-02,4.581709639070e-03
13,wheels_small|green_mono|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.018441050858e-02,1.288333283661e+04,9.165969457726e-03,9.165969457726e-02,4.248494392592e-03
13,wheels_small|green_mono|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.018441050858e-02,4.380333164449e+04,2.695873369919e-03,2.695873369919e-02,1.249557174292e-03
13,wheels_large|cold_gas|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.527661576288e-03,3.513636228167e+03,9.165969457726e-03,9.165969457726e-02,1.557781277284e-02
13,wheels_large|cold_gas|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.527661576288e-03,1.194636317577e+04,2.695873369919e-03,2.695873369919e-02,4.581709639070e-03
13,wheels_large|green_mono|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.527661576288e-03,1.288333283661e+04,9.165969457726e-03,9.165969457726e-02,4.248494392592e-03
13,wheels_large|green_mono|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,1.527661576288e-03,4.380333164449e+04,2.695873369919e-03,2.695873369919e-02,1.249557174292e-03
14,wheels_small|cold_gas|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,2.586534060867e-02,1.383485114961e+03,2.327880654781e-02,2.327880654781e-01,3.956296075929e-02
14,wheels_small|cold_gas|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,2.586534060867e-02,4.703849390867e+03,6.846707808178e-03,6.846707808178e-02,1.163616492920e-02
14,wheels_small|green_mono|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,2.586534060867e-02,5.072778754856e+03,2.327880654781e-02,2.327880654781e-01,1.078989838890e-02
14,wheels_small|green_mono|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,2.586534060867e-02,1.724744776651e+04,6.846707808178e-03,6.846707808178e-02,3.173499526146e-03
14,wheels_large|cold_gas|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,3.879801091301e-03,1.383485114961e+03,2.327880654781e-02,2.327880654781e-01,3.956296075929e-02
14,wheels_large|cold_gas|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,3.879801091301e-03,4.703849390867e+03,6.846707808178e-03,6.846707808178e-02,1.163616492920e-02
14,wheels_large|green_mono|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,3.879801091301e-03,5.072778754856e+03,2.327880654781e-02,2.327880654781e-01,1.078989838890e-02
14,wheels_large|green_mono|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,3.879801091301e-03,1.724744776651e+04,6.846707808178e-03,6.846707808178e-02,3.173499526146e-03
15,wheels_small|cold_gas|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,2.555452923636e-02,1.400311991448e+03,2.299907631272e-02,2.299907631272e-01,3.908755166600e-02
15,wheels_small|cold_gas|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,2.555452923636e-02,4.761060770924e+03,6.764434209625e-03,6.764434209625e-02,1.149633872529e-02
15,wheels_small|green_mono|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,2.555452923636e-02,5.134477301977e+03,2.299907631272e-02,2.299907631272e-01,1.066024136346e-02
15,wheels_small|green_mono|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,2.555452923636e-02,1.745722282672e+04,6.764434209625e-03,6.764434209625e-02,3.135365106899e-03
15,wheels_large|cold_gas|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,3.833179385454e-03,1.400311991448e+03,2.299907631272e-02,2.299907631272e-01,3.908755166600e-02
15,wheels_large|cold_gas|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,3.833179385454e-03,4.761060770924e+03,6.764434209625e-03,6.764434209625e-02,1.149633872529e-02
15,wheels_large|green_mono|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,3.833179385454e-03,5.134477301977e+03,2.299907631272e-02,2.299907631272e-01,1.066024136346e-02
15,wheels_large|green_mono|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,3.833179385454e-03,1.745722282672e+04,6.764434209625e-03,6.764434209625e-02,3.135365106899e-03
16,wheels_small|cold_gas|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,5.188174944455e-02,6.897283555123e+02,4.669357450010e-02,4.669357450010e-01,7.935699159940e-02
16,wheels_small|cold_gas|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,5.188174944455e-02,2.345076408742e+03,1.373340426473e-02,1.373340426473e-01,2.334029164688e-02
16,wheels_small|green_mono|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,5.188174944455e-02,2.529003970212e+03,4.669357450010e-02,4.669357450010e-01,2.164281589075e-02
16,wheels_small|green_mono|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,5.188174944455e-02,8.598613498720e+03,1.373340426473e-02,1.373340426473e-01,6.365534085513e-03
16,wheels_large|cold_gas|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,7.782262416683e-03,6.897283555123e+02,4.669357450010e-02,4.669357450010e-01,7.935699159940e-02
16,wheels_large|cold_gas|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,7.782262416683e-03,2.345076408742e+03,1.373340426473e-02,1.373340426473e-01,2.334029164688e-02
16,wheels_large|green_mono|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,7.782262416683e-03,2.529003970212e+03,4.669357450010e-02,4.669357450010e-01,2.164281589075e-02
16,wheels_large|green_mono|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,7.782262416683e-03,8.598613498720e+03,1.373340426473e-02,1.373340426473e-01,6.365534085513e-03
17,wheels_small|cold_gas|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,5.112994139361e-02,6.998700321210e+02,4.601694725425e-02,4.601694725425e-01,7.820704531151e-02
17,wheels_small|cold_gas|l0.17,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,5.112994139361e-02,2.379558109211e+03,1.353439625125e-02,1.353439625125e-01,2.300207215045e-02
17,wheels_small|green_mono|l0.05,WHEELS_ONLY_FEASIBLE,NONE,True,True,True,True,5.112994139361e-02,2.566190117777e+03,4.601694725425e-02,4.601694725425e-01,2.132919417587e-02
