lane_id,sample_index,t_s,base_x_m,base_y_m,base_z_m,quat_w,quat_x,quat_y,quat_z,base_wx_rad_s,base_wy_rad_s,base_wz_rad_s,base_dev_deg,tip_L_mm,tip_R_mm,energy_J,joint_work_J,damping_energy_J,momentum_dP_norm,momentum_dL_norm,eta_1,eta_2,eta_3,eta_4,eta_5,eta_6
LEGACY_A__M01,10,1.000000000000e+00,-1.0911353031254199e-04,-3.8765200197615231e-04,-5.9846336113989447e-05,9.9998358239822549e-01,5.5673205306755649e-03,-1.1822446480139184e-03,-6.6496143693876365e-04,3.1657852036936135e-02,-6.8722386584548663e-03,-3.7649080403241728e-03,6.5663356497387748e-01,-5.2472829950942967e-01,5.9790050438524256e-01,3.4725890783882324e-04,3.4726587244032455e-04,6.9646014698183642e-09,6.1649550767188573e-18,6.0614956053668341e-18,-1.5606923852340391e-04,-1.2974815739462049e-06,-8.8290730091478334e-08,1.7794688492406922e-04,1.6039107056888400e-06,1.1196580160464899e-07
LEGACY_A__M01,11,1.100000000000e+00,-1.4367619472060905e-04,-5.0952090993682322e-04,-7.7081163427336635e-05,9.9997176347551231e-01,7.2998104179305004e-03,-1.5588231224869017e-03,-8.6895915274805930e-04,3.7720988933218201e-02,-8.2079583717587033e-03,-4.3943926439100941e-03,8.6114100180960673e-01,-5.1048914950106916e-01,5.7880618640644710e-01,4.8885446263195981e-04,4.8886146295286609e-04,7.0003195153777764e-09,1.1487043989455200e-17,3.7903731597229920e-18,-1.5202599102861941e-04,-1.4630808129679425e-06,-9.4818947300655049e-08,1.7250010319730231e-04,1.7998939097869852e-06,1.1953439301332273e-07
LEGACY_A__M01,12,1.200000000000e+00,-1.8461552970489307e-04,-6.5279001802666739e-04,-9.6922827742278791e-05,9.9995369886157126e-01,9.3466960134350394e-03,-2.0048482940238171e-03,-1.1045315805470989e-03,4.4227904717701612e-02,-9.6490178510794770e-03,-5.0259071702032521e-03,1.1027197076513089e+00,-5.3080693968602466e-01,5.9831209087914683e-01,6.6584359308390604e-04,6.6585065620021521e-04,7.0631157558331741e-09,1.3001839969471750e-17,3.1769910356719896e-18,-1.5811070302940860e-04,-1.5584705868164203e-06,-1.0176938132920008e-07,1.7835609595928420e-04,1.9071782663899442e-06,1.2749148385225244e-07
LEGACY_A__M01,13,1.300000000000e+00,-2.3241973339883083e-04,-8.1866164295732078e-04,-1.1929794147717189e-04,9.9992708482743853e-01,1.1728797654252204e-02,-2.5256869841186053e-03,-1.3715827880610416e-03,5.1124539754010261e-02,-1.1198522039899263e-02,-5.6512497972634424e-03,1.3838187755931657e+00,-5.9329978729695931e-01,6.6545166768135178e-01,8.8279283359331620e-04,8.8280037577582039e-04,7.5421725063832512e-09,4.5526809838680754e-18,3.9851804681316962e-18,-1.7659204758819539e-04,-1.6034019607242016e-06,-1.0851119630022632e-07,1.9820419328869630e-04,1.9483040133704432e-06,1.3503738503001232e-07
LEGACY_A__M01,14,1.400000000000e+00,-2.8757831966918493e-04,-1.0082861674019315e-03,-1.4400130135950576e-04,9.9988910272496889e-01,1.4464349276018440e-02,-3.1268782335084344e-03,-1.6695761111975215e-03,5.8363409469985264e-02,-1.2859716528254501e-02,-6.2603990746369284e-03,1.7066013187416871e+00,-6.8731436586786399e-01,7.6835590360903705e-01,1.1442475758409918e-03,1.1442561978298996e-03,8.6219843056970784e-09,7.6211006996449818e-18,1.4375801258297442e-17,-2.0447934310866117e-04,-1.7499285175468588e-06,-1.1372455088612255e-07,2.2873422889301337e-04,2.1141980983593233e-06,1.4043167516229385e-07
LEGACY_A__M01,15,1.500000000000e+00,-3.5058553379474760e-04,-1.2227477825446878e-03,-1.7070085192474684e-04,9.9983637603718178e-01,1.7569401213184843e-02,-3.8141253569003038e-03,-1.9974337554336209e-03,6.5910540327699343e-02,-1.4634930378924405e-02,-6.8404414418343521e-03,2.0729890170730974e+00,-7.8992654404056339e-01,8.8112865104335969e-01,1.4544672331116663e-03,1.4544771297791269e-03,9.8966842298573219e-09,1.1547262140856122e-17,1.2755397802393809e-17,-2.3478960395377943e-04,-1.7813721414407024e-06,-1.1824981220504143e-07,2.6203140443683713e-04,2.1336591751245531e-06,1.4469010905097585e-07
LEGACY_A__M01,16,1.600000000000e+00,-4.2194282660453110e-04,-1.4630241965313843e-03,-1.9896879157547238e-04,9.9976491709553783e-01,2.1058839049681571e-02,-4.5932158753125823e-03,-2.3533403397529755e-03,7.3752010143515651e-02,-1.6524517476687522e-02,-7.3746124318706452e-03,2.4847726499830145e+00,-8.7327541487980465e-01,9.7182803488323843e-01,1.8170611495585485e-03,1.8170718918616956e-03,1.0742293546794073e-08,1.7294638983417116e-17,9.7312807431624061e-18,-2.5945912703428557e-04,-1.8579862984938167e-06,-1.2361417469575366e-07,2.8886487287792007e-04,2.2045812981414144e-06,1.4973173903484449e-07
LEGACY_A__M01,17,1.700000000000e+00,-5.0216068855152762e-04,-1.7299469112198053e-03,-2.2831326122788623e-04,9.9967006125729352e-01,2.4947360193867285e-02,-5.4699244741477204e-03,-2.7345514154726116e-03,8.1896368307621467e-02,-1.8526198054270401e-02,-7.8420281246322186e-03,2.9437181464663733e+00,-9.1752267904628881e-01,1.0174231190934713e+00,2.2346032065419818e-03,2.2346141951884095e-03,1.0988633899203437e-08,2.7398370251442196e-17,8.1583962198115246e-18,-2.7264074006879199e-04,-1.9873483458325550e-06,-1.2980399378421668e-07,3.0244943084929221e-04,2.3387397817763874e-06,1.5554744180852174e-07
LEGACY_A__M01,18,1.800000000000e+00,-5.9175956700302165e-04,-2.0241703725071385e-03,-2.5820660495237116e-04,9.9954638814895136e-01,2.9250199304982495e-02,-6.4499225584569502e-03,-3.1372405063632984e-03,9.0358496669192406e-02,-2.0636198731758645e-02,-8.2201597507370709e-03,3.4516459367509844e+00,-9.1892865966546355e-01,1.0131694336673212e+00,2.7088582580349382e-03,2.7088692648145301e-03,1.1006818253828302e-08,2.0755888914543268e-17,6.1713869564824823e-18,-2.7307828263724375e-04,-2.0159389950451161e-06,-1.3579105520506907e-07,3.0119277758247702e-04,2.3427382308613542e-06,1.6083342172069694e-07
LEGACY_A__M01,19,1.900000000000e+00,-6.9127004305680445e-04,-2.3461614808708946e-03,-2.8809961016961437e-04,9.9938763929899876e-01,3.3983316855323908e-02,-7.5387265157819353e-03,-3.5564300085040006e-03,9.9150677735241499e-02,-2.2849973235819474e-02,-8.4862325368829511e-03,4.0104531402700143e+00,-8.8977238739498976e-01,9.7252730690294087e-01,3.2409952228635401e-03,3.2410063679814594e-03,1.1145157392155106e-08,1.7978151370541304e-17,9.6597865531409366e-18,-2.6459741673197400e-04,-2.1454210468525545e-06,-1.4141592381014798e-07,2.8931956864189530e-04,2.4685492938815899e-06,1.6537610360325111e-07
LEGACY_A__M01,20,2.000000000000e+00,-8.0123304039400719e-04,-2.6962192213459591e-03,-3.1740777257686833e-04,9.9918665318398869e-01,3.9162814100807304e-02,-8.7417131637961224e-03,-3.9860433573964604e-03,1.0827171215051692e-01,-2.5163274790755898e-02,-8.6188631879210286e-03,4.6220533258430345e+00,-8.5521464135083347e-01,9.2404256820147723e-01,3.8320380210523836e-03,3.8320493585427173e-03,1.1337478229805770e-08,4.9334683660559295e-17,1.5206780968687538e-17,-2.5449083817340315e-04,-2.2437549728353957e-06,-1.4749940466990549e-07,2.7509133515922490e-04,2.5542349248674575e-06,1.7027290217051119e-07
LEGACY_A__M01,21,2.100000000000e+00,-9.2219984590977805e-04,-3.0745051342084525e-03,-3.4548826467662352e-04,9.9893532431616172e-01,4.4804048886805843e-02,-1.0064164940806140e-02,-4.4190067614633538e-03,1.1769732988286168e-01,-2.7573201310665544e-02,-8.5994062407924090e-03,5.2882847634034924e+00,-8.4167254812462278e-01,8.9806998969721064e-01,4.4835056185343830e-03,4.4835170131988702e-03,1.1394663740447958e-08,3.2396289293382660e-17,1.4021463196650611e-17,-2.5052593161425170e-04,-2.2816585681518249e-06,-1.5370940501511531e-07,2.6742757437810697e-04,2.5605074825760579e-06,1.7516839862826317e-07
LEGACY_A__M01,22,2.200000000000e+00,-1.0547322900837559e-03,-3.4810763349900631e-03,-3.7161163896813105e-04,9.9862459337250931e-01,5.0920663455827589e-02,-1.1511323601048595e-02,-4.8473677146050427e-03,1.2738911227570573e-01,-3.0077291045100586e-02,-8.4106417957599787e-03,6.0108096148443213e+00,-8.6580750478651725e-01,9.1410915302221973e-01,5.1972849430837941e-03,5.1972964037607797e-03,1.1460670991020614e-08,3.1764348271053859e-17,1.8954496843692239e-17,-2.5777327886779771e-04,-2.4112982132939965e-06,-1.5881286454698465e-07,2.7227700524909323e-04,2.6797239535037410e-06,1.7850010152070944e-07
LEGACY_A__M01,23,2.300000000000e+00,-1.1994029456407691e-03,-3.9159070653315255e-03,-3.9494069540402303e-04,9.9824446108889919e-01,5.7523880232157050e-02,-1.3088411699377113e-02,-5.2623747070515599e-03,1.3730086749004936e-01,-3.2672615789835859e-02,-8.0358569936296118e-03,6.7910419215938660e+00,-9.2930370613839186e-01,9.7487418787585667e-01,5.9754738950228486e-03,5.9754857914962002e-03,1.1896479057638294e-08,5.3571663894661248e-17,1.2162681499702277e-17,-2.7654332427143650e-04,-2.4461019693170444e-06,-1.6284024056589934e-07,2.9020850332693316e-04,2.6797901944352250e-06,1.8030381428852831e-07
LEGACY_A__M01,24,2.400000000000e+00,-1.3567942561167725e-03,-4.3788819221444097e-03,-4.1453788893579615e-04,9.9778399691155251e-01,6.4622487068560469e-02,-1.4800568761859029e-02,-5.6544528122906878e-03,1.4738978591755453e-01,-3.5354058746195821e-02,-7.4573504055244931e-03,7.6301493539903893e+00,-1.0164303505476360e+00,1.0630331170858476e+00,6.8198071605250193e-03,6.8198199012301846e-03,1.2740705274423101e-08,4.9366233559072841e-17,1.7937587585599292e-17,-3.0229702681830938e-04,-2.4904983559877791e-06,-1.6671997102149598e-07,3.1623311694507729e-04,2.6880338640586485e-06,1.8177203763853406e-07
LEGACY_A__M01,25,2.500000000000e+00,-1.5274965751690673e-03,-4.8697713868893731e-03,-4.2939142064151061e-04,9.9723133183885027e-01,7.2223267653274650e-02,-1.6652714054846848e-02,-6.0131125886618625e-03,1.5763026742348574e-01,-3.8111995671666399e-02,-6.6547929794850517e-03,8.5291024574745329e+00,-1.1015130806848865e+00,1.1495921394557920e+00,7.7306050036722723e-03,7.7306185586652424e-03,1.3555120752521125e-08,5.0228525266548833e-18,1.8445462447496481e-17,-3.2750190051587802e-04,-2.5894579156613136e-06,-1.7078305005750959e-07,3.4185394076562711e-04,2.7647926512499301e-06,1.8337386432288676e-07
LEGACY_A__M01,26,2.600000000000e+00,-1.7121044678976172e-03,-5.3881946063167267e-03,-4.3845989310208777e-04,9.9657362054315879e-01,8.0331764374912198e-02,-1.8649341158480399e-02,-6.3268115404597515e-03,1.6801159071455038e-01,-4.0931793898677675e-02,-5.6059210322409068e-03,9.4887594609401500e+00,-1.1597419055718412e+00,1.2062211808291912e+00,8.7065393501540925e-03,8.7065532799585083e-03,1.3929769616280434e-08,2.7609980536829985e-17,2.0366918894473113e-17,-3.4468612357537148e-04,-2.5927544704665735e-06,-1.7459502192611393e-07,3.5852139228032735e-04,2.7208777311110560e-06,1.8461099085158056e-07
LEGACY_A__M01,27,2.700000000000e+00,-1.9112111378068123e-03,-5.9335826288238538e-03,-4.4072517779230588e-04,9.9579697683753488e-01,8.8953051086386514e-02,-2.0794280137178198e-02,-6.5828213727325453e-03,1.7853566099542767e-01,-4.3793491710863677e-02,-4.2873196623382740e-03,1.0509952359373312e+01,-1.1756290794008761e+00,1.2147745167575503e+00,9.7444294053747223e-03,9.7444433746260110e-03,1.3969194817867472e-08,2.8704188529102067e-17,3.4706421213419877e-17,-3.4944844421037875e-04,-2.6697857044570311e-06,-1.7799593732215470e-07,3.6109141855550950e-04,2.7672912778941002e-06,1.8529514318722240e-07
LEGACY_A__M01,28,2.800000000000e+00,-2.1254022716849738e-03,-6.5051635934147457e-03,-4.3522754184123643e-04,9.9488642319617515e-01,9.8091992810564410e-02,-2.3090497736121558e-02,-6.7671855797923975e-03,1.8920804220914925e-01,-4.6672699648504561e-02,-2.6761058831915241e-03,1.1593518457999858e+01,-1.1507374862618596e+00,1.1765247139815811e+00,1.0839619128031632e-02,1.0839633222947103e-02,1.4095050856708132e-08,8.5337404230056974e-17,3.0800386324182989e-17,-3.4216885199779188e-04,-2.7398847159563332e-06,-1.8157431799625561e-07,3.4984315378311267e-04,2.8084213954724270e-06,1.8624554263703301e-07
LEGACY_A__M01,29,2.900000000000e+00,-2.3552495601449897e-03,-7.1019681130907583e-03,-4.2108402739964680e-04,9.9382587594017668e-01,1.0775302404972918e-01,-2.5539951083242071e-02,-6.8647664595990364e-03,2.0002215597923670e-01,-4.9542926708502022e-02,-7.5227440781084546e-04,1.2740280918298879e+01,-1.1019827004826852e+00,1.1104549496050573e+00,1.1987231096007167e-02,1.1987245562936549e-02,1.4466905657134683e-08,5.4828506926185418e-17,2.2696384494040280e-17,-3.2778127025193896e-04,-2.7447418209984272e-06,-1.8529341158476852e-07,3.3030252056206268e-04,2.7678578008361664e-06,1.8752527894841110e-07
LEGACY_A__M01,30,3.000000000000e+00,-2.6013050090450836e-03,-7.7228560771407193e-03,-3.9748339590808514e-04,9.9259820012158884e-01,1.1793940944540934e-01,-2.8143517839100875e-02,-6.8593890902041241e-03,2.1095557209665966e-01,-5.2376601754251996e-02,1.5006137706699970e-03,1.3950974333166927e+01,-1.0540027834098877e+00,1.0446536120226784e+00,1.3182725443844925e-02,1.3182740273044065e-02,1.4829150192970803e-08,2.5178013195146107e-17,9.2025576365921908e-18,-3.1370252821884205e-04,-2.8289262521794876e-06,-1.8818266708111976e-07,3.1094376553080926e-04,2.8291058817553969e-06,1.8795775825842008e-07
LEGACY_A__M01,31,3.100000000000e+00,-2.8640967771466517e-03,-8.3665567746580381e-03,-3.6366131394578261e-04,9.9118534854940388e-01,1.2865219069554315e-01,-3.0900990578476825e-02,-6.7340501559822194e-03,2.2196661076035451e-01,-5.5146171795696745e-02,4.0949354641554945e-03,1.5226136806671004e+01,-1.0304684105636579e+00,1.0066637114361345e+00,1.4422559950143934e-02,1.4422574900425689e-02,1.4950279570726695e-08,2.4548082669353519e-17,2.4510953003801337e-17,-3.0676435885764125e-04,-2.8379514500021096e-06,-1.8981300842702203e-07,2.9970590527187238e-04,2.8020657183013813e-06,1.8703680285135608e-07
LEGACY_A__M01,32,3.200000000000e+00,-3.1441253430712413e-03,-9.0317011489185039e-03,-3.1888094090329610e-04,9.8956854619709211e-01,1.3988934533236952e-01,-3.3811066063374098e-02,-6.4711089863220654e-03,2.3299820525841300e-01,-5.7823952125980925e-02,7.0394282395837898e-03,1.6566024389528678e+01,-1.0429345411863131e+00,1.0104807003297438e+00,1.5704224589253159e-02,1.5704239563442902e-02,1.4974188886940497e-08,4.5902743587997463e-17,2.4729697964810471e-17,-3.1043310110995178e-04,-2.8282978854794557e-06,-1.9047468555549436e-07,3.0078490358079603e-04,2.7527056559102201e-06,1.8516442935543419e-07
LEGACY_A__M01,33,3.300000000000e+00,-3.4418597385495802e-03,-9.7168423794613736e-03,-2.6242321479997454e-04,9.8772849706729027e-01,1.5164528124828383e-01,-3.6871299540329715e-02,-6.0524397170160383e-03,2.4399190367412929e-01,-6.0379935898787693e-02,1.0340464245291649e-02,1.7970560657311186e+01,-1.0867582943623950e+00,1.0516493104456701e+00,1.7025006573609138e-02,1.7025021753181886e-02,1.5179723535072462e-08,8.1493066601887230e-17,7.2543183949408294e-17,-3.2340296251890543e-04,-2.8646021938735039e-06,-1.9037002636337369e-07,3.1295200413488706e-04,2.7674405872484279e-06,1.8265413442356843e-07
LEGACY_A__M01,34,3.400000000000e+00,-3.7577323669858607e-03,-1.0420458100651543e-02,-1.9359936657046008e-04,9.8564556424562655e-01,1.6391086351584497e-01,-4.0077976536528628e-02,-5.4595147355886338e-03,2.5489456821845224e-01,-6.2780405904848319e-02,1.4002250482169841e-02,1.9439342238414959e+01,-1.1436328821947501e+00,1.1099981011242475e+00,1.8381211723168599e-02,1.8381227263249464e-02,1.5540079478433710e-08,6.3079698616380878e-17,2.5126604642950516e-17,-3.4012988745236647e-04,-2.8053936973043044e-06,-1.8930687309819868e-07,3.3007626666492045e-04,2.6682321747849532e-06,1.7932648318082407e-07
LEGACY_A__M01,35,3.500000000000e+00,-4.0921309888085596e-03,-1.1140935771922754e-02,-1.1178996888258985e-04,9.8329988604200413e-01,1.7667395297336652e-01,-4.3425885464689958e-02,-4.6734272385580370e-03,2.6566638617252969e-01,-6.4986102011095587e-02,1.8026773438942732e-02,2.0971698216253916e+01,-1.1875829041391877e+00,1.1560787246261015e+00,1.9767013466427313e-02,1.9767029233741473e-02,1.5767358981584620e-08,9.4844330403986394e-17,5.2301715018835940e-17,-3.5308385318078342e-04,-2.7865310154374814e-06,-1.8719588018234300e-07,3.4363407200624742e-04,2.6222699384072199e-06,1.7506851696843252e-07
LEGACY_A__M01,36,3.600000000000e+00,-4.4453888509501912e-03,-1.1876558641315422e-02,-1.6489568760167927e-05,9.8067145803794886e-01,1.8992003866875087e-01,-4.6908050915709334e-02,-3.6749232744143355e-03,2.7628315668353842e-01,-6.6951529746157160e-02,2.2412852250662158e-02,2.2566758875156413e+01,-1.1967143323897160e+00,1.1646572979939565e+00,2.1173789360992051e-02,2.1173805155098244e-02,1.5793977358450809e-08,4.0058592688641983e-17,2.5380580036446972e-17,-3.5576438892417678e-04,-2.7695390441224311e-06,-1.8457411123909345e-07,3.4613610209808051e-04,2.5880705842235649e-06,1.7058413217769668e-07
LEGACY_A__M01,37,3.700000000000e+00,-4.8177731656920218e-03,-1.2625498141831835e-02,9.2649612806862736e-05,9.7774019936920642e-01,2.0363279380370414e-01,-5.0515466538175770e-02,-2.4444765478566399e-03,2.8672702888901908e-01,-6.8626962159228644e-02,2.7154325663388656e-02,2.4223515867204728e+01,-1.1614986435777042e+00,1.1243192462956961e+00,2.2591036676363141e-02,2.2591052650218348e-02,1.5973887391482126e-08,8.7358442091388183e-17,3.4453072366050986e-17,-3.4528815863543667e-04,-2.6835007312911316e-06,-1.8176221524916739e-07,3.3411937842480914e-04,2.4718423606217346e-06,1.6634218702250573e-07
LEGACY_A__M01,38,3.800000000000e+00,-5.2094738836475198e-03,-1.3385822626746962e-02,2.1579186615226496e-04,9.7448606477561972e-01,2.1779426410366975e-01,-5.4236904077494728e-02,-9.6245402818974043e-04,2.9698041003776665e-01,-6.9960479686545743e-02,3.2238779554930201e-02,2.5940842692027818e+01,-1.0877444823856153e+00,1.0409675858173568e+00,2.4007156630366566e-02,2.4007173292918238e-02,1.6662660048992530e-08,2.4683147725436295e-16,1.5482562667580516e-17,-3.2350519190479335e-04,-2.6637308598335556e-06,-1.7831731059235855e-07,3.0949724992858563e-04,2.4442670782186398e-06,1.6179882474282455e-07
LEGACY_A__M01,39,3.900000000000e+00,-5.6205952902120453e-03,-1.4155526876739214e-02,3.5292317546008618e-04,9.7088926704714551e-01,2.3238454031873867e-01,-5.8058862291563901e-02,7.9060920458382466e-04,3.0701623096072189e-01,-7.0901370672875150e-02,3.7646599944801497e-02,2.7717459200416506e+01,-9.9544718297207002e-01,9.3696876413976282e-01,2.5411034475253551e-02,2.5411052202174021e-02,1.7726917648414846e-08,5.0545686678995592e-17,6.6598105780851473e-17,-2.9619799962405036e-04,-2.5912614902098794e-06,-1.7386863283807684e-07,2.7872646277915969e-04,2.3607344842421318e-06,1.5647876840554067e-07
LEGACY_A__M01,40,4.000000000000e+00,-6.0511503850021976e-03,-1.4932570264237091e-02,5.0387460987588945e-04,9.6693059925679392e-01,2.4738117690445721e-01,-6.1965634252926248e-02,2.8336735690020756e-03,3.1679109522633236e-01,-7.1403242905803466e-02,4.3350946057894371e-02,2.9551867631290275e+01,-9.0949449791798498e-01,8.4064102678648811e-01,2.6793534638285082e-02,2.6793553288367120e-02,1.8650108173087847e-08,8.2691012927398672e-17,5.6616950245878777e-17,-2.7073384270725028e-04,-2.4883898469079198e-06,-1.6843189400135138e-07,2.5018534758718846e-04,2.2421765514057187e-06,1.5038445045286407e-07
LEGACY_A__M01,41,4.100000000000e+00,-6.5010587334887347e-03,-1.5714918276246902e-02,6.6836010866642048e-04,9.6259185367243660e-01,2.6275849345423313e-01,-6.5939479042188193e-02,5.1848302545974131e-03,3.2624946357529938e-01,-7.1424586547873162e-02,4.9318531297868590e-02,3.1442273987778727e+01,-8.4993384403886640e-01,7.7513553107319633e-01,2.8147383827565403e-02,2.8147402920958967e-02,1.9093453848062767e-08,6.1796099940492327e-17,6.3997323515401906e-17,-2.5310352311980460e-04,-2.4294766513338329e-06,-1.6204477222296195e-07,2.3080479004980233e-04,2.1870547288135445e-06,1.4355964315050539e-07
