lane_id,sample_index,t_s,base_x_m,base_y_m,base_z_m,quat_w,quat_x,quat_y,quat_z,base_wx_rad_s,base_wy_rad_s,base_wz_rad_s,base_dev_deg,tip_L_mm,tip_R_mm,energy_J,joint_work_J,damping_energy_J,momentum_dP_norm,momentum_dL_norm,eta_1,eta_2,eta_3,eta_4,eta_5,eta_6
M3R_B__M07_ARM_ONLY,13,1.300000000000e+00,8.6792576041115686e-04,-1.3544436307731545e-04,-1.0281683548251040e-04,9.9901249532855363e-01,1.3356253089193550e-02,-4.0821129961813599e-02,1.1370137619002027e-02,6.5778788448812367e-02,-1.4535234613736570e-01,7.3329032959577697e-02,5.0929914927915121e+00,-8.8295750284203323e-01,1.2124218406407417e+00,1.5197678803997682e-02,1.5197701459329280e-02,2.2655524765434202e-08,6.4690083542235257e-17,3.1954778383227217e-17,-2.6233323667257315e-04,-1.8665353940506307e-06,-1.1547261407454481e-07,3.6134774403419546e-04,3.8043292089124796e-06,2.7167581283481525e-07
M3R_B__M07_ARM_ONLY,14,1.400000000000e+00,1.1728054681673929e-03,-1.4301201071768136e-04,-1.3177864243471262e-04,9.9857043183617933e-01,1.6878515007720245e-02,-4.8281113786613261e-02,1.5528761868378279e-02,7.8906021972473275e-02,-1.5234291749268156e-01,9.1545034750053017e-02,6.1280431016135877e+00,-1.1175876369706366e+00,1.4665061935461259e+00,1.8667134646463548e-02,1.8667163927435053e-02,2.9280787258112847e-08,1.7297085684010190e-16,3.8344753082423487e-17,-3.3203640957442723e-04,-2.3622716803122515e-06,-1.5307918022787868e-07,4.3665454405870832e-04,4.1294606739887187e-06,2.7646222893763785e-07
M3R_B__M07_ARM_ONLY,15,1.500000000000e+00,1.5510071500612541e-03,-1.4337969795725464e-04,-1.6809362503047238e-04,9.9799436956814791e-01,2.1051737300202638e-02,-5.6010351404537521e-02,2.0661636006345130e-02,9.3584404210990554e-02,-1.5604415583032089e-01,1.1113994204132992e-01,7.2588144335831526e+00,-1.3361944831455943e+00,1.7200522464222530e+00,2.2461887132150322e-02,2.2461922596259291e-02,3.5464388837218215e-08,1.1048227613033067e-16,1.0372976443800879e-16,-3.9709556073935001e-04,-2.9435860145032574e-06,-1.9142463541356305e-07,5.1140172933013207e-04,4.0488779124041819e-06,2.7628377717878729e-07
M3R_B__M07_ARM_ONLY,16,1.600000000000e+00,2.0101566572036100e-03,-1.3463515829288274e-04,-2.1328649422031070e-04,9.9726257532536466e-01,2.5937086480654896e-02,-6.3833380632431866e-02,2.6831379341205025e-02,1.0969073955289403e-01,-1.5611026727820473e-01,1.3141181718290521e-01,8.4808197944709161e+00,-1.5226118226032697e+00,1.8988535581447650e+00,2.6521056321621741e-02,2.6521095528253463e-02,3.9207392033327803e-08,1.6971057853063696e-16,1.9742226016014473e-16,-4.5256510838949501e-04,-3.4325320398929240e-06,-2.2710115631893644e-07,5.6416511873763142e-04,4.0427780072722618e-06,2.7539811028355107e-07
M3R_B__M07_ARM_ONLY,17,1.700000000000e+00,2.5563250005658008e-03,-1.1507548742021793e-04,-2.6927666340676115e-04,9.9635389370685934e-01,3.1585659542965126e-02,-7.1560448366160559e-02,3.4064157644811022e-02,1.2698695152128300e-01,-1.5237703360672045e-01,1.5153353805817799e-01,9.7884591746910559e+00,-1.6671871651291514e+00,1.9520420957931344e+00,3.0753573259216342e-02,3.0753613887567047e-02,4.0628326208688347e-08,1.8348135025436724e-16,1.6337872719836613e-16,-4.9562713338944023e-04,-3.8573742310462064e-06,-2.5760838402137726e-07,5.7998416148673346e-04,4.1618346667531240e-06,2.7263948853962884e-07
M3R_B__M07_ARM_ONLY,18,1.800000000000e+00,3.1935718000988878e-03,-8.3384865091775680e-05,-3.3841956524773687e-04,9.9524868905569741e-01,3.8032575175160344e-02,-7.8996921131497921e-02,4.2344499172920734e-02,1.4508425678457415e-01,-1.4488619894822169e-01,1.7062045783907936e-01,1.1174972374738358e+01,-1.7658766112409161e+00,1.8694363807549139e+00,3.5036491817580187e-02,3.5036533462702121e-02,4.1645032578303920e-08,1.3479873009588353e-16,9.0917964533871560e-17,-5.2509148945234312e-04,-4.2194230545675788e-06,-2.8095025604553042e-07,5.5529820592619089e-04,3.8453874405398232e-06,2.6319783793065195e-07
M3R_B__M07_ARM_ONLY,19,1.900000000000e+00,3.9235624028587015e-03,-3.8804504741922096e-05,-4.2343718494664804e-04,9.9392996459088101e-01,4.5290700169197569e-02,-8.5953763381924689e-02,5.1613259217357106e-02,1.6344754225701155e-01,-1.3389324363928679e-01,1.8780550849861419e-01,1.2632321347481017e+01,-1.8166016888890693e+00,1.6766313612428219e+00,3.9216912695075275e-02,3.9216956569651282e-02,4.3874417695634897e-08,1.7086947124451194e-16,1.3576220115592265e-16,-5.4017665594106173e-04,-4.3475476091109864e-06,-2.9410899617310239e-07,4.9831713082489483e-04,3.7480663861564076e-06,2.4551443156870444e-07
M3R_B__M07_ARM_ONLY,20,2.000000000000e+00,4.7452700939037366e-03,1.8723448034768584e-05,-5.2715572645589876e-04,9.9238469657288420e-01,5.3344749970564737e-02,-9.2257976733532351e-02,6.1769064972343843e-02,1.8142481214381911e-01,-1.1985095749471607e-01,2.0231258867364987e-01,1.4151003051941284e+01,-1.8134605977928557e+00,1.4282367568003072e+00,4.3119077651233878e-02,4.3119124946906819e-02,4.7295688664907756e-08,1.1394820731539500e-16,1.3186256524582954e-16,-5.3925666858827285e-04,-4.3548399727410030e-06,-2.9437654766750319e-07,4.2475231605728394e-04,3.4675393505780492e-06,2.2252995573103455e-07
M3R_B__M07_ARM_ONLY,21,2.100000000000e+00,5.6547960305858222e-03,8.8466680365547771e-05,-6.5218731109780359e-04,9.9060531151861586e-01,6.2147574662884987e-02,-9.7762109633428990e-02,7.2673005130163282e-02,1.9829025680957313e-01,-1.0337058627102985e-01,2.1351933052639160e-01,1.5719886646899937e+01,-1.7467544385577156e+00,1.1801584153233489e+00,4.6556687506598041e-02,4.6556738498585715e-02,5.0992145294869680e-08,1.8216571187530126e-16,1.0116692737236542e-16,-5.1939512095442873e-04,-4.1669001731750050e-06,-2.8137893426707160e-07,3.5096257134588946e-04,2.8630748530225632e-06,1.9387483331736520e-07
M3R_B__M07_ARM_ONLY,22,2.200000000000e+00,6.6453215186277944e-03,1.6887760294670659e-04,-8.0056019380846674e-04,9.8859117519866024e-01,7.1619396263837024e-02,-1.0235193532388420e-01,8.4155996420878995e-02,2.1332314402959834e-01,-8.5177298044623997e-02,2.2099604290612945e-01,1.7326141100596811e+01,-1.6045414325359295e+00,9.6559189008463508e-01,4.9346530341449736e-02,4.9346585048930837e-02,5.4707927047603446e-08,1.5401533587019585e-16,1.0385660837820197e-16,-4.7702438450060263e-04,-3.7416394447416517e-06,-2.5634742043655263e-07,2.8729409453586769e-04,2.4803424547841452e-06,1.5583365936577585e-07
M3R_B__M07_ARM_ONLY,23,2.300000000000e+00,7.7072099276618272e-03,2.5763782140587145e-04,-9.7337378255514008e-04,9.8634988388470446e-01,8.1650231716221711e-02,-1.0595173255338795e-01,9.6027998991195060e-02,2.2587324751734561e-01,-6.6055642022759403e-02,2.2452512943999206e-01,1.8955317093308032e+01,-1.3774964100641447e+00,7.8830245219749517e-01,5.1324107975848847e-02,5.1324167353068481e-02,5.9378165536534651e-08,1.8065762500546308e-16,1.8327827631527334e-16,-4.0954374311961300e-04,-3.2316944923214323e-06,-2.2055108264235917e-07,2.3426438011196798e-04,1.7264884715569630e-06,1.0928109134265738e-07
M3R_B__M07_ARM_ONLY,24,2.400000000000e+00,8.8282781184816604e-03,3.5178648409850394e-04,-1.1706148343499278e-03,9.8389807156547970e-01,9.2105548414619667e-02,-1.0852702069177382e-01,1.0808810526945031e-01,2.3541396116616795e-01,-4.6796844861110944e-02,2.2410029299667969e-01,2.0591645272055267e+01,-1.0667630627109919e+00,6.1770602658029305e-01,5.2358541355469378e-02,5.2358607771902203e-02,6.6414850199602879e-08,1.8477044549873733e-16,8.3182263057446416e-17,-3.1718727732843601e-04,-2.5350211636090828e-06,-1.7539637202159893e-07,1.8316329161003456e-04,9.2195679949002340e-07,5.8695162300521561e-08
M3R_B__M07_ARM_ONLY,25,2.500000000000e+00,9.9942128076796269e-03,4.4791847032955368e-04,-1.3910739908382602e-03,9.8126155837914575e-01,1.0283381100284684e-01,-1.1008461492745496e-01,1.2013466992602585e-01,2.4158564601102681e-01,-2.8155235595934802e-02,2.1990744300619333e-01,2.2218506845135114e+01,-6.8652473583914253e-01,4.0761599992730180e-01,5.2364347285497270e-02,5.2364424216393583e-02,7.6932588355304704e-08,9.0059552195076193e-17,7.2978323940452036e-17,-2.0422892057729076e-04,-1.7421238287786376e-06,-1.2330342072601236e-07,1.2057551709429564e-04,2.8490318102919682e-07,6.7537772190618550e-09
M3R_B__M07_ARM_ONLY,26,2.600000000000e+00,1.1189108145699822e-02,5.4244866510768177e-04,-1.6324062079808939e-03,9.7847473287299835e-01,1.1367486176470987e-01,-1.1067023782952716e-01,1.3197469981266999e-01,2.4419792875522645e-01,-1.0803204627851606e-02,2.1229742553567024e-01,2.3819027114296443e+01,-2.6424862499318735e-01,1.2057964746545086e-01,5.1311625495904116e-02,5.1311716960143430e-02,9.1464373604119417e-08,2.1726502605596796e-16,1.5111273678788856e-16,-7.8862219484498777e-05,-9.4337202731644791e-07,-6.7330730573145237e-08,3.4948202357049443e-05,-6.8434339804159847e-07,-4.6567310359986424e-08
M3R_B__M07_ARM_ONLY,27,2.700000000000e+00,1.2396078890692015e-02,6.3192144363610758e-04,-1.8913069871829234e-03,9.7557919374366531e-01,1.2446811846065522e-01,-1.1036402716824888e-01,1.4343188532725290e-01,2.4322182535274459e-01,4.7010248088761144e-03,2.0174861782235873e-01,2.5376716461501310e+01,1.6396409166001114e-01,-2.5807579524080737e-01,4.9230895459946522e-02,4.9231005078604624e-02,1.0961911956613248e-07,7.8528576989283242e-17,1.1919598567432809e-16,4.8356077516923526e-05,-4.3428898857976598e-08,-9.7262649074514355e-09,-7.7478623232186364e-05,-1.4146133426610083e-06,-1.0041652561750281e-07
M3R_B__M07_ARM_ONLY,28,2.800000000000e+00,1.3597884901278844e-02,7.1330883023747909e-04,-2.1636848093303869e-03,9.7262186768163506e-01,1.3505935336994654e-01,-1.0927424842543237e-01,1.5435288207816758e-01,2.3876972619849807e-01,1.7936717560463659e-02,1.8882463993888574e-01,2.6876047121306385e+01,5.6351193535759303e-01,-7.0469913589182043e-01,4.6212456510301252e-02,4.6212586032671872e-02,1.2952134927160279e-07,1.0264228489714072e-16,1.4051126302654534e-16,1.6706162952464219e-04,8.0369310131705776e-07,4.8102833670722907e-08,-2.0991911578102450e-04,-2.0960203529662419e-06,-1.5071098941570391e-07
M3R_B__M07_ARM_ONLY,29,2.900000000000e+00,1.4777534611380497e-02,7.8426754568181663e-04,-2.4448680422320423e-03,9.6965279910259283e-01,1.4530594003823794e-01,-1.0752987153740078e-01,1.6461154184704338e-01,2.3105878502739174e-01,2.8638625886907913e-02,1.7413200813811933e-01,2.8302930815733756e+01,9.0872554772957204e-01,-1.1647554547371262e+00,4.2400985576566512e-02,4.2401133464992975e-02,1.4788857755948250e-07,8.9506520314556890e-17,6.9509451879034402e-17,2.6969699776291622e-04,1.6143123007738634e-06,1.0426344187239684e-07,-3.4649037880133104e-04,-2.9378934129851253e-06,-1.9509869324202451e-07
M3R_B__M07_ARM_ONLY,30,3.000000000000e+00,1.5918829326092690e-02,8.4330385045953548e-04,-2.7297847374754148e-03,9.6672285700761706e-01,1.5508046038992152e-01,-1.0527257174384284e-01,1.7411103980712406e-01,2.2038979140061679e-01,3.6694089009997932e-02,1.5827680033081412e-01,2.9645064383732663e+01,1.1890910594462620e+00,-1.5728174436551103e+00,3.7983237964061847e-02,3.7983399471058006e-02,1.6150713943791264e-07,1.1126598053207548e-16,1.2035347360316024e-16,3.5319731733419242e-04,2.4242291045526917e-06,1.5652302504090843e-07,-4.6735323894966864e-04,-3.4116436404605759e-06,-2.3497863080677549e-07
M3R_B__M07_ARM_ONLY,31,3.100000000000e+00,1.7006830020702524e-02,8.8981700915790978e-04,-3.0131024500209915e-03,9.6388156969992289e-01,1.6427280139581599e-01,-1.0264875328170564e-01,1.8278402491491152e-01,2.0712438839101394e-01,4.2132484463339254e-02,1.4182782105183561e-01,3.0892138426790126e+01,1.4103726750227554e+00,-1.8699511118211680e+00,3.3172526370217718e-02,3.3172695594947982e-02,1.6922458653211710e-07,1.5875563359457316e-16,7.1182558567924223e-17,4.1911797706927037e-04,3.0861584734088715e-06,2.0336426763160426e-07,-5.5557873911357746e-04,-3.9812021733523211e-06,-2.7038900503477909e-07
M3R_B__M07_ARM_ONLY,32,3.200000000000e+00,1.8028250691172712e-02,9.2404700687483620e-04,-3.2894127908379592e-03,9.6117514168624896e-01,1.7279150268253310e-01,-9.9802302578418448e-02,1.9059103862767854e-01,1.9166615192194300e-01,4.5104470307879202e-02,1.2528805305059332e-01,3.2035963782714909e+01,1.5880431605476950e+00,-2.0288370475244317e+00,2.8191616788460994e-02,2.8191789287156772e-02,1.7249814954842638e-07,8.4165379323682146e-17,3.5612204370954880e-17,4.7211942829788756e-04,3.6932578170871072e-06,2.4388179103939653e-07,-6.0295156178303080e-04,-4.4917111062301329e-06,-2.9916843347536360e-07
M3R_B__M07_ARM_ONLY,33,3.300000000000e+00,1.8971767666837409e-02,9.4693216713399918e-04,-3.5534132703257237e-03,9.5864475124555326e-01,1.8056448949412759e-01,-9.6868395719248546e-02,1.9751764466461055e-01,1.7445695048944457e-01,4.5848371975968666e-02,1.0907535708337218e-01,3.3070527307454292e+01,1.7398884088563018e+00,-2.0607814804901183e+00,2.3255398142996986e-02,2.3255572049494279e-02,1.7390420424473121e-07,7.6031566462225500e-17,9.5929838160839718e-17,5.1740458663102041e-04,4.1984495343653141e-06,2.7713072877290908e-07,-6.1254145436592734e-04,-4.6747309449581178e-06,-3.1987262157307639e-07
M3R_B__M07_ARM_ONLY,34,3.400000000000e+00,1.9828251502317009e-02,9.5992618362972682e-04,-3.8001286069796083e-03,9.5632515100034854e-01,1.8753947239861229e-01,-9.3968652756818802e-02,2.0357073501778014e-01,1.5596324910873691e-01,4.4663458730506020e-02,9.3515491415135030e-02,3.3992005499267243e+01,1.8768088667499543e+00,-2.0071380615494152e+00,1.8557205134798603e-02,1.8557380249747513e-02,1.7511383408409456e-07,6.4582056608733110e-17,4.4687152047545056e-17,5.5811478511914110e-04,4.5249485128753241e-06,3.0197914299244592e-07,-5.9703434442443025e-04,-5.0122998687588808e-06,-3.3307751716556334e-07
M3R_B__M07_ARM_ONLY,35,3.500000000000e+00,2.0590927490897418e-02,9.6482055704151266e-04,-4.0251839213203723e-03,9.5424356347934969e-01,1.9368423720547373e-01,-9.1207725428147493e-02,2.0877449230830367e-01,1.3666630514395436e-01,4.1882279744104016e-02,7.8844334603874758e-02,3.4798760350193227e+01,1.9964894424633453e+00,-1.9269918087346092e+00,1.4258267630619062e-02,1.4258443893441724e-02,1.7626143817040844e-07,4.1561020426263621e-17,4.0894727675468701e-17,5.9368167078473688e-04,4.7870629144875016e-06,3.1784844407627884e-07,-5.7344978160277324e-04,-5.0874979555520117e-06,-3.3973539335773009e-07
M3R_B__M07_ARM_ONLY,36,3.600000000000e+00,2.1255466866675392e-02,9.6357008041566476e-04,-4.2250422903666544e-03,9.5241896637560830e-01,1.9898643998428975e-01,-8.8671061264593440e-02,2.1316648912201769e-01,1.1705405168230906e-01,3.7848652577471782e-02,6.5218091212346202e-02,3.5491291118156596e+01,2.0846982447769773e+00,-1.8696267305466501e+00,1.0480693781137664e-02,1.0480870671110943e-02,1.7688826579351809e-07,1.5197405372285199e-17,4.2479838073818243e-17,6.1980295563177892e-04,4.8829899715747769e-06,3.2504758847356209e-07,-5.5641668902688167e-04,-4.9830303066973360e-06,-3.3853444358614762e-07
M3R_B__M07_ARM_ONLY,37,3.700000000000e+00,2.1820030487665065e-02,9.5815058379021306e-04,-4.3972283964707560e-03,9.5086174300938509e-01,2.0345301530886178e-01,-8.6423708600821075e-02,2.1679427767947834e-01,9.7602325277351118e-02,3.2909915788313079e-02,5.2729740014679088e-02,3.6072157098096397e+01,2.1195339550663164e+00,-1.8564784727718842e+00,7.3041397823825080e-03,7.3043167751105529e-03,1.7699210768181538e-07,3.3153193478047806e-17,2.4252481172138187e-17,6.3003666710144055e-04,4.8345952167091867e-06,3.2380435799769502e-07,-5.5254648591878644e-04,-4.9831073662757037e-06,-3.2844485074402851e-07
M3R_B__M07_ARM_ONLY,38,3.800000000000e+00,2.2285282258174461e-02,9.5043378387121554e-04,-4.5404799026417687e-03,9.4957367362355471e-01,2.0710920210108172e-01,-8.4509857697919730e-02,2.1971276867309575e-01,7.8768737208235004e-02,2.7407984799762572e-02,4.1428420959349947e-02,3.6545877221412169e+01,2.0803021850500780e+00,-1.8762948768594081e+00,4.7642516953520691e-03,4.7644288265413911e-03,1.7712956766689518e-07,5.1817151372631785e-17,2.3764564079929171e-17,6.1834914433273871e-04,4.7155102275689664e-06,3.1399529829461613e-07,-5.5806261986739256e-04,-4.6336311463796691e-06,-3.1113614549474603e-07
M3R_B__M07_ARM_ONLY,39,3.900000000000e+00,2.2654392157616006e-02,9.4206004625375993e-04,-4.6547814828416150e-03,9.4854822181510035e-01,2.0999719903315442e-01,-8.2952831065359389e-02,2.2198260091251026e-01,6.0989843676905443e-02,2.1677730106581181e-02,3.1340918961817892e-02,3.6918813945211767e+01,1.9567016428572057e+00,-1.8858934631342816e+00,2.8533108713814379e-03,2.8534888959676750e-03,1.7802401743189987e-07,1.3139886234240294e-17,1.3907851383724831e-17,5.8158815871129992e-04,4.4137500725522478e-06,2.9570301867350705e-07,-5.6057849465640964e-04,-4.2935240309196387e-06,-2.8792984998103361e-07
M3R_B__M07_ARM_ONLY,40,4.000000000000e+00,2.2933051602651536e-02,9.3433565037729207e-04,-4.7413394451231231e-03,9.4777090845311818e-01,2.1217509007688473e-01,-8.1755481909123434e-02,2.2366957195520357e-01,4.4682805206977379e-02,1.6047712668412661e-02,2.2493437418742723e-02,3.7199102381202955e+01,1.7520593758086576e+00,-1.8312824320523851e+00,1.5229628477846681e-03,1.5231434260464644e-03,1.8057854363500986e-07,2.5380522142986216e-17,1.1782509744152262e-17,5.2082408905882610e-04,4.0180080253794463e-06,2.6913432808737145e-07,-5.4413456254161100e-04,-3.9371753661849191e-06,-2.5847351949869929e-07
M3R_B__M07_ARM_ONLY,41,4.100000000000e+00,2.3129508548823612e-02,9.2814287973400024e-04,-4.8024719880313893e-03,9.4721964528448288e-01,2.1371630681440981e-01,-8.0900835920883568e-02,2.2484514345666881e-01,3.0265221487987427e-02,1.0832887985938800e-02,1.4931967945203057e-02,3.7396651766457133e+01,1.4830445667197010e+00,-1.6685893703477082e+00,6.8923446406019548e-04,6.8942062401563912e-04,1.8616010177540442e-07,1.6871802274657118e-17,7.4697049741412631e-18,4.4096416968731581e-04,3.5159671022440261e-06,2.3421806543101416e-07,-4.9548924021083419e-04,-3.2700774422871179e-06,-2.2202954223933002e-07
