relative_path,bytes,sha256
inputs/ACTUATION_SOURCE_LOCK.json,3701,59b1f72aa1bf1ab831585359aa9e347594a35d4059962b2d9873d1bfb1c1a7d1
inputs/ELECTRICAL_ACCEPTANCE_INPUTS.json,3117,fd45a0550e7e7b29ea2a7cb4902e7ebc021ca08246c7c0d16e416d43cf8d54da
inputs/ELECTRICAL_CURRENT_BASELINE.json,220591,92937332c8e253b76467ba77f87ac51e0f34d3439efc709c7af93ab92cc43f8e
inputs/ELECTRICAL_PUBLIC_SOURCES.json,2063,beca8340a83992e5f3142f8d7ba95980677989f90d4924c83c01ed3ec3e5e3be
inputs/HARNESS_3D_ENDPOINTS.json,36474,044b77e3b4d6fcaa80f20566a00a17eed52931cb306351cf949156895219cb0a
inputs/HARNESS_CONNECTION_MATRIX.json,316406,b8bbe82148223a15f1ea5df2be0188bf0954b7e080104cc68d4ec86d151d0584
inputs/HARNESS_SELECTION_R2.json,3601,dd13b9ffe6318c50599c3aedb4e6fe6a08196292f20d9a97b60c0c672494abbc
inputs/INTERNAL_ROUTE_PARAMETERS.json,20528,6ce1af2927fa3f98d63e6f73dea59eac319d0ee80561fd366d7aafd00a83f737
inputs/NATIVE_ROUTE_PLAN.json,392959,29449234f3f217442e93e24da22488d344c0de367aadc573c77308d4d52fde3c
inputs/ORBIT_MODE_CONTRACT.json,10312,ab5f87dbd50271d65b37451ed4a85c36c929ee3fa18244a7ae90f2989c1f35e4
inputs/ORBIT_PUBLIC_REFERENCE.json,3711,4ef3be06951e2df8b21fe24c618bcefb4a2401f00c648e5a65cdc88b90c4c0ce
inputs/PASSAGE_CONTEXT.json,405325,83fd89ba5730bcbceb637982c1cddb3b60c3203457adb41520f2cbf11d0801ea
inputs/REFERENCE_BASELINE.json,2593,5dc6437819ecd0050140050d4bc552801eacbb95ab207837960aae5e3ebb3cde
inputs/SOURCE_LOCAL_BOUNDS.json,278485,f7a5092a2a3a0088d54310c8104519e1c2eb267b158069d1bec2ed93afb09aa9
native/HARNESS_GROUP_R2.SLDASM,66512,e1d0cc5f157cbdd5c2de4ca15bd6b013396dfea768fec46e38cd4e7010c14d7b
native/INTERNAL_HARNESS_DETAIL_R2.SLDASM,47562,703f711493a7ab45ef1257cace93ec8749af46b2920eb66b87e46002ce1e842c
native/release_power_data_route_0_0_R2_V2.SLDPRT,82199,56e2ed7704d2bc2f1df6de866fc2b3729995dd1209bc062e788da81d4cc92fe3
native/release_power_data_route_1_0_R2_V2.SLDPRT,89467,121c6c2edc294e5942804c19fa7b2fd4f568f1fc941d72fb38121ed7100875de
native/SERVICE_STAR_SERVICE_R2.SLDASM,123095,6b92efbad7b5cc1668122426352719394916fd021910035fd6cdce3b0d4cda57
README.md,3985,52b111990610766f79c5ef39226ea6b9febeea3f90920645b017885d56d68da4
results/ACTUATION_ANALYSIS.json,501788,c3b8df63e73b7a537824c2e779115e05bee2fd3393454787ee3c42313cc236a7
results/ACTUATION_MODE_REVIEW.json,5793,e00c3de10a81e86f8e6de7459e2456df82644d00a069d5377db159267ce47edd
results/ACTUATION_VERIFICATION.json,3251,5a35888fab48b95e034b2a582a738d579c883854b33217060b2f6881466bf3e4
results/DETAIL_NEUTRAL.json,518,52940e7faec20c7f68a282f3611be74182429a95e35e81f341ce277c0e995fb4
results/ELECTRICAL_HARNESS_CHECKS.json,9437,bc9993e4c2288d714f80c63b7a5c08603d29b742c1dc002dadcc1d407f90921f
results/ELECTRICAL_PAD_READBACK.json,360729,35b27d540c09ea3868bacc62c688f43ca4d54637e21529e7aba5ad3852c819d0
results/ELECTRICAL_RESISTANCE_SCREEN.json,1783,01f74ff151485b8f742afa5b91b002d559f5263f28dbbd565e5ab9e7ec8bb6fe
results/INDEPENDENT_ACTUATION_REVIEW.json,40376,75d54c852927f0ad6e2a7aba6b0d70100d6c3f88ba8974ad25297edaec5f0998
results/INDEPENDENT_ELECTRICAL_REVIEW.json,12539,888be8921f82afd4ba999868b0e4550bf0afc4af3374e25857c024901c1e8af6
results/INDEPENDENT_ROUTE_REVIEW.json,84238,8c36d10e219e651a60fa2349334be3b5333b8d9be8dd7e4b19ae65521da895a4
results/NATIVE_ROUTE_ATTEMPT_01_REJECTED.json,5612,72993306c22ec1ab57b50ea0173a51a044b381deac29db9bfbc4defc61968f56
results/NATIVE_ROUTE_ATTEMPT_02_ATTACH_GUARD.json,1073,d8bb3571f46e981f0917333fb8cc88fa63f28ee65a629120ee6e6e169f963158
results/NATIVE_ROUTE_DELIVERY_V2.json,14105,ea324182c2e553a2be27fd234dd39a9e920442132eeb03ab29f1b5553f8ab926
results/NATIVE_ROUTE_RECOVERY.json,1001,239bc8a1c19057ad8fe5a9d2035516af7b6a4d3ed15854e9a582833276ff28a9
results/R1_PRESERVATION.json,198200,316b74e8f9900e90cba9f464b67c677813c4804b14e73be7d24d6f3672bdee2c
results/R2_DELIVERY_STATUS.json,1671,2e5e7ba68d58da9ba1489810ce7466a518cc95922cf63963b39ed732b4e55d05
results/RELEASE_ROUTE_ATTEMPT_01_REJECTED.json,59890,6d772d64a6bb0be7692f951181c4be5fd9a2c3697e9e25ab079d5e9b48f54351
results/RELEASE_ROUTE_ATTEMPT_02_REJECTED.json,53516,f115889e754e1774b4657a5304f929a793f835564600b3c8deebf204b7eada9a
results/RELEASE_ROUTE_STATIC_CHECK.json,89733,7d0465ebceacbc1e5751f08f12c7e9c5554e3e48dd7f9aeccc096715fbb837a7
results/ROUTE_VISUAL.json,3149,ca490be0b14208248c52e40b5b805a53bee02bbe8dd89515ce1287c748ca4fbf
tools/analyze_actuation_r2.py,23242,137a242d7697e93fced9a53f9b19a7ae364fbcb32582e981b698b5c926a21d50
tools/build_electrical_harness.py,29431,ede270ed1c0ca12663e82137d24811ac6b865b7c40af054721099c80aecec909
tools/build_electrical_pads.py,4647,047d52dd4bbeb3b846756e7888150a2c6d556417c1a22a71be862756f9017f68
tools/build_internal_passage.py,19329,4dacc28568274d450757dbaca8fb537f5575dde21941d94e6420da888693dba4
tools/deliver_route_detail.py,17707,05f89fa9cf64645c9e56cc76c3b3e13cd71d11aff5110108fbafb668f8170fca
tools/seal_delivery.py,5431,02e6a4328a6e64e0065b3f471d8fcd235636a17944ef4edbf387db06cb1e265b
views/INTERNAL_HARNESS_R2_COMPARISON.png,315410,18d0d121ca4d8af3249fcd00d0e6101d5e1c9fc6a445a5aaa1361168c5b5f66c
