path,size_bytes,sha256,mtime,role
"30_simulation/sim_13_physics_gated_embodied_grasping/v2_system_rebind/runtime_fail_closed_backends_v2/results/SIM13_DYNAMICS_BACKEND_GATE_V2.json","442","bc02c02b75c0bf7e36c8629c57509d38084f028bb6e586256d3506501684b61e","2026-08-25T19:44:55+09:00","backend_gate_NC18"
"30_simulation/sim_13_physics_gated_embodied_grasping/v2_system_rebind/runtime_fail_closed_backends_v2/results/SIM13_CONTACT_GRASP_GATE_V2.json","452","f13b755ea0b3a9bb34fbf1bcf90343347a53c28b04ef59a3a207adaba624a81a","2026-08-25T19:44:55+09:00","backend_gate_NC19_bounded_provisional"
"30_simulation/sim_13_physics_gated_embodied_grasping/v2_system_rebind/runtime_fail_closed_backends_v2/evidence/SIM13_V2_FULL_REGISTRY_20_OF_20_V2.json","26341","a38f82538bf7776b0f7dc7319c851ba0fee3805c5ab59606b5cbe4776306c5c6","2026-08-25T19:56:52+09:00","full_nc_registry_evidence_20_of_20"
"30_simulation/sim_13_physics_gated_embodied_grasping/v2_system_rebind/runtime_fail_closed_backends_v2/evidence/SIM13_V2_INTERFACE_EMISSION_RECEIPT_V1.json","1186","98370844b23f84e4e4e2f2930deecf6b92788bbaef2846469ef548e32bc93ad9","2026-08-25T19:59:39+09:00","interface_emission_receipt"
"30_simulation/sim_13_physics_gated_embodied_grasping/v2_system_rebind/runtime_fail_closed_backends_v2/results/SIM13_V2_BACKENDS_PACKAGE_VALIDATION_V1.json","3525","2c2ffc7a55244a33f03d905814ae101c1bd29e5600e70f1ab120fdb0357f64af","2026-08-25T20:16:06+09:00","package_validation_10_of_10_61_pytest"
"30_simulation/sim_13_physics_gated_embodied_grasping/v3_in_memory_dynamics_diagnostic/results/SIM13_V3_PHASE_A_DYNAMICS_GATE_V2.json","2516","a657d015ba5ecfb2d79f5fb305191f981ebb74281f7341617090eeac218e603f","2026-08-24T08:40:32+09:00","v3_diagnostic_gate"
"30_simulation/sim_13_physics_gated_embodied_grasping/v4_runtime_guard_diagnostic/results/SIM13_V4_RUNTIME_GUARD_DIAGNOSTIC_GATE_V1.json","3375","104d6d25d1c4f05b5447639d1d1ccbe464e622241ec23098e14ff44003d885e0","2026-08-24T09:51:23+09:00","v4_runtime_guard_diagnostic_gate"
"30_simulation/sim_13_physics_gated_embodied_grasping/v4_synthetic_contact_capture_diagnostic/README.md","4424","cd50ffc99237d9a62492def5cac438b48d8746399891b352c4e11f9a538cd38a","2026-08-24T09:40:11+09:00","v4a_readme_scope"
"30_simulation/sim_13_physics_gated_embodied_grasping/v4_synthetic_contact_capture_diagnostic/results/SIM13_V4A_PHASE_A_AUDITED_GATE_V3.json","3243","82ecf267aa5f0df0b79610ab4fbfd4db4ae564ede530a7f69ab579d1e15f7a40","2026-08-24T09:46:23+09:00","v4a_audited_gate_synthetic_kernel"
"30_simulation/sim_13_physics_gated_embodied_grasping/v4_synthetic_contact_capture_diagnostic/phase_b1_frictionless_single_contact/results/SIM13_V4B1_AUDITED_GATE_V1.json","4207","91f11fa541a336d9c3e073104cb15c215bcaec4417090d9fa743d7d089604be4","2026-08-24T16:43:38+09:00","v4b1_audited_gate"
"30_simulation/sim_13_physics_gated_embodied_grasping/v4_synthetic_contact_capture_diagnostic/phase_b2_regularized_friction_single_contact/results/SIM13_V4B2_AUDITED_GATE_V1.json","4350","475fe497f8c302ab163a399362a20d322a4753da557c0116015d21d0e17fd2de","2026-08-24T17:00:32+09:00","v4b2_audited_gate"
"30_simulation/sim_13_physics_gated_embodied_grasping/v4_synthetic_contact_capture_diagnostic/phase_b3_branched_dual_contact_soft_capture/results/SIM13_V4B3_AUDITED_GATE_V1.json","5596","8d7674711cd27d563539ad1a94a7173707053b5b14a85dd187c1966f3b80a053","2026-08-24T17:48:05+09:00","v4b3_audited_gate"
"30_simulation/sim_13_physics_gated_embodied_grasping/v4_synthetic_contact_capture_diagnostic/phase_b4_post_freeze_synthetic_6d_solver/results/SIM13_V4B4E_AUDITED_GATE_V1.json","4195","8f644e69f626793989488c8d8ff3803f9f1354c6d637e1e237044a55421c896e","2026-08-24T20:39:54+09:00","v4b4e_audited_gate_inconclusive_primary"
"30_simulation/sim_13_physics_gated_embodied_grasping/v4_synthetic_contact_capture_diagnostic/phase_b4_synthetic_6d_constraint_acquisition_release/results/SIM13_V4B4_CONTRACT_AUDITED_GATE_V1.json","5465","55441dff42c92235b14df9c810b013adc2e59d5607d7697a5d85795149431d92","2026-08-24T19:26:56+09:00","v4b4_contract_preregistered"
"30_simulation/sim_13_physics_gated_embodied_grasping/v4_synthetic_contact_capture_diagnostic/phase_b4f_synthetic_jaw_retraction_reachability_contract/results/SIM13_V4B4F_CONTRACT_AUDITED_GATE_V1.json","5371","27fa21f23bd4ff7026bf25f3e7530868c4517fac14643c55bcd23c6d4bdc0236","2026-08-24T20:43:40+09:00","v4b4f_contract_preregistered"
"30_simulation/sim_13_physics_gated_embodied_grasping/v4_synthetic_contact_capture_diagnostic/phase_b4g_post_freeze_synthetic_jaw_retraction_execution/results/SIM13_V4B4G_EXECUTION_INVALIDATED_V1.json","672","2743fbd314cca3eaa6fb5f4985df8f65697e5bd968de6deb2ad58f0521fab1d9","2026-08-25T04:11:50+09:00","b4g_execution_invalidated"
"30_simulation/sim_13_physics_gated_embodied_grasping/v4_synthetic_contact_capture_diagnostic/phase_b4g_post_freeze_synthetic_jaw_retraction_execution/results/SIM13_V4B4G_PRIOR_FINAL_CREDIT_SUPERSEDED_V1.json","890","e8ab12c4b11706b3be1eaf5af44d79ce353754333e4b57059017046dd4e7e720","2026-08-25T02:56:14+09:00","b4g_prior_final_credit_superseded"
"30_simulation/sim_13_physics_gated_embodied_grasping/v4_synthetic_contact_capture_diagnostic/phase_b4g_r1_registered_failure_closure_contract/results/SIM13_V4B4G_R1_FAILURE_CLOSURE_GATE_V1.json","4370","ae7e81f66cf6a5ec218cbb8e3fc4a1ec923a49e2cf0cafc6681eec449d855c68","2026-08-25T04:34:00+09:00","b4g_r1_failure_closure_contract"
"30_simulation/sim_13_physics_gated_embodied_grasping/v2_system_rebind/current_system_handoff_intake_v1/evidence/CURRENT_SYSTEM_HANDOFF_INTAKE_V1.json","21102","8e1419808aedcd3332a3a6509df69824ef763a05d993af6d3920e7486d4e5fe0","2026-08-25T11:49:33+09:00","intake_evidence_hold_incomplete"
"30_simulation/sim_13_physics_gated_embodied_grasping/v2_system_rebind/current_system_handoff_intake_v1/results/CURRENT_SYSTEM_HANDOFF_INTAKE_SOURCE_FREEZE_GATE_V1.json","5515","23903c1af1a6f7382a18e0685ef6a6010926b8c812163900bc3843b7a44be5ce","2026-08-25T11:49:33+09:00","intake_source_freeze_gate"
"30_simulation/sim_13_physics_gated_embodied_grasping/v2_system_rebind/mechanical_evidence_admission_source_freeze_v1/results/M7_TO_SIM13_MECHANICAL_EVIDENCE_ADMISSION_SOURCE_FREEZE_GATE_V1.json","3598","d35f22099bf23a60a2948f14d42b02d70eff1ff448622a037ea9beb2a4cae31a","2026-08-25T09:55:19+09:00","mech_evidence_admission_freeze_gate"
"30_simulation/sim_13_physics_gated_embodied_grasping/v2_system_rebind/mpi_bridge_consumer_crossbind_source_freeze_v1/results/MPI_BRIDGE_TO_SIM13_CONSUMER_CROSSBIND_SOURCE_FREEZE_GATE_V1.json","6613","3605dbb18f452297e5ccb195c57da4c1983c348936b1a60ab334deff87e6bf14","2026-08-25T12:53:56+09:00","mpi_crossbind_freeze_gate"
"30_simulation/sim_13_physics_gated_embodied_grasping/v2_system_rebind/preexecution_binding_security_source_freeze_v1/results/UNIFIED_R2_SIM13_PREEXECUTION_BINDING_SECURITY_SOURCE_FREEZE_GATE_V1.json","6018","bbd13022f1462a59ac650efc535c448c2004c113832e6c6acd04c11f3ede1f08","2026-08-25T12:08:15+09:00","preexec_security_freeze_gate"
"30_simulation/sim_13_physics_gated_embodied_grasping/evidence/SIM13_ENVIRONMENT_BOOTSTRAP_GATE.json","4196","c224853eabbd00c9c14c812922e3b2a7e406af43a81cf7ca6a307860a951466c","2026-08-21T01:34:46+09:00","v1_legacy_bootstrap_gate"
"30_simulation/sim_13_physics_gated_embodied_grasping/evidence/SIM13_PRODUCTION_BINDING_RECEIPT.json","1494","b2b225b142b2bbdc59c43d7d64c737ae849d3b4a2ecd84aa3cd4136e327f76f6","2026-08-21T01:34:50+09:00","v1_legacy_production_binding_receipt"
"30_simulation/r2_dynamics_control_system_closure/results/R2_DYNAMICS_CONTROL_SYSTEM_GATE_V1.json","4465","55490805d934a8806e58cda25c398bd15aef49f4624f1f8cc08fcb75f2634b03","2026-08-27T02:35:45+09:00","joint_system_gate_HOLD_4_of_13"
"10_research/framework_convergence/numerical_twin_status.md","5920","bf783ca9dd8bad979c3ba641c0a8e285f51081a3ca26d10cab27fb64063d3354","2026-08-04T02:57:07+09:00","dt2_dt3_dt4_maturity_ruling"
"30_simulation/dynamics_control_prebind_r1/00_authority/PREBIND_AUTHORITY.json","3442","e1157532605bec48cb5cb007c1aa1491a302a6a2e2df6f113ecdd471cf044324","2026-08-26T03:26:21+09:00","prebind_r1_authority"
"30_simulation/dynamics_control_prebind_r1/10_verification/PB_G0_GATE.json","2448","da2bbe1381a08b21cfdb648a658f3092b8e888c6106723abab10f96d4c260c74","2026-08-26T03:26:46+09:00","prebind_r1_pb_g0_gate"
"30_simulation/dynamics_control_prebind_r1/10_verification/PB_G1_GATE.json","2364","7ad34fcf94825e6b3b8df860bafbf7726243655461e10c4f83258b39f9a6ecc0","2026-08-26T03:26:46+09:00","prebind_r1_pb_g1_gate"
"30_simulation/dynamics_control_prebind_r1/README.md","930","4329f39b0809b81eee58186a400b7d05b5017bf4f809559314289adac82fec56","2026-08-26T03:22:08+09:00","prebind_r1_readme"
"20_engineering/F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1/ecr_b601_harness_rated_envelope/07_release/MECHANICAL_TO_EMBODIED_HANDOFF_GATE_V2.json","54345","not_hashed_referenced_via_addendum_pin_13722965D5C558D3439A7CB1E77ABBF3C2094B88E9D62F80D664D0C4C90D4E21","","referenced_via_addendum_source_pin_not_directly_read"
"30_simulation/sim_13_physics_gated_embodied_grasping/v2_system_rebind/runtime_fail_closed_backends_v2/assets/SIM13_V2_RELEASED_CONTACT_GEOMETRY_V1.json","","not_hashed_referenced_via_interface_yaml_artifact_slot","","derived_contact_geometry_referenced_secondhand"
"30_simulation/sim_13_physics_gated_embodied_grasping/v2_system_rebind/runtime_fail_closed_backends_v2/sim13_v2_backends/dynamics_backend.py","24361","not_hashed_referenced_via_interface_yaml_pin_3A6A890D9ABABBC4E7E64315E461F56278BF3F9D4C56DDE89607598C01632DB7","","backend_source_referenced_via_pin"
"30_simulation/sim_13_physics_gated_embodied_grasping/v2_system_rebind/runtime_fail_closed_backends_v2/sim13_v2_backends/contact_backend.py","17483","not_hashed_referenced_via_interface_yaml_pin_405E5321B9D61A4551E807501B28C6F8C0DE4843BF79595E2077DE6FAFBD068E","","backend_source_referenced_via_pin"
