path,size_bytes,sha256,mtime,role
10_research/knowledge_base/papers/claim_evidence_ledger.csv,185,1cff4ab952b75e4ea4679d3947bc630c2eb2afe00932ce389a89a4e128f9e297,2026-08-08 00:07:33 +0900,claim_ledger_header_only
10_research/knowledge_base/papers/controller_state.yaml,40639,7eac082162b576c510c613f7f17d9389340d3d7fe18c310fe0261d60d9a4beda,2026-08-08 00:07:33 +0900,paper_knowledge_derived_state
10_research/knowledge_base/papers/controller_validation.json,603,ff5f0212047e77f6507fe2e3b8b66342beeb03505cb133376567f85cdf212d9c,2026-08-08 20:46:07,literature_validation_json
10_research/knowledge_base/project_context/current_state.md,4819,a4a4fbcfd1732cbaf6e7157308230467ea020866103681de95a292a181d732d4,2026-08-07T15:07:33Z,current_state_quick_reference
10_research/on_orbit_assembly/dual_mission_literature_synthesis.md,37156,88118670c35d2f9939f02cde283978ccf6bc96ca77a2810330d170cc01bb662f,2026-08-04 02:57:07,dual_mission_synthesis
10_research/on_orbit_assembly/master_plan.md,3906,dea2436daa5e1acdcb043ac56ed4df31d5dcbe107e715e62bdba9903128d2f04,2026-08-04 02:57:07,assembly_master_plan
10_research/paper1_architecture.md,19421,6df2bec70a723296f81b5cf801519e3d340360bbf1c287ce236bebe2a92d97f6,2026-08-04 02:57:07 +0900,journal_paper_architecture_not_competition_report
10_research/partner_requirement_closure/wave1_repeat/wave1_cp6_ruling.md,1828,1eeea3ccffb1e4c379dac829da5555fe24d2af58a339202e030a1be5d754ae92,2026-08-04 02:57:07 +0900,CP6 PI 终裁（方案 B 负结果收口）
10_research/partner_requirement_closure/wave1_results/wave1_gate_check.json,22560,ef49240d90471f85a6ee9479855077b0b24b90272c38415cfe71aefc3bd80daf,2026-08-07 23:55:26 +0900,WAVE1_REPEAT 集成父 Gate
10_research/research_questions/Q4_embodied_intelligence.md,2200,c38a6eb31dcaa24b55e074df1ce638646d2dd7c9488de76f5165fbde97deab2a,2026-08-08T10:11:52Z,research_question_verdict
10_research/research_questions/Q5_digital_twin.md,2306,358fa65552e612010aac2325640c18f76983ce0c59edf69a94486b23bf72ab6c,2026-08-08T10:11:52Z,research_question_verdict
10_research/research_state_v4.md,1178,1bd051d8636814ffd553831a93fd360fd16177bb339bd1adab2ac58447a1d85c,2026-08-08 00:07:33,research_state_pointer
10_research/sim_12/momentum_ledger.md,4472,77e34aff3e28fb223935b6ca1282cd8802ece20876db4cf39b95dec50d14625a,2026-08-04 02:57:07,ledger_doc
10_research/space_embodied_robotics/comp_prot_03_a3_g0_digital_body_method/README.md,3958,98fed05581e940dd2b5772983b7f77d056e5df2a6f0c506c868adaa92882f312,2026-08-08T10:11:52Z,digital_body_method_entry
10_research/space_embodied_robotics/physics_gated_agent_plan.md,8359,ecba24564e55ff227aaf785857dff8dd8f380a02322c8c4655b5cf7f550c5d10,2026-08-08T10:11:52Z,planning_freeze_authority
10_research/space_embodied_robotics/servicing_to_assembly_transition.md,15301,1edd2559e6c98ad9a256920e26e4165ef34852f7e25fab956365133ac642a73a,2026-08-08T10:11:52Z,transition_contract_envelope_design
10_research/space_embodied_robotics/space_embodied_agent_v1_contract.md,16789,3d949b26caf8bd093dac84433cb4c2755b6258a3a03e445ce263d3456faf81aa,2026-08-08T10:11:52Z,prototype_contract_authority
10_research/vla/tool_contract_draft.yaml,14124,b8f130d578b2a2a020871a497d43dd74c5eb7f47a45d4fa874d8e26b754cd19d,2026-08-03T17:57:09Z,tool_contract_draft_not_implemented
10_research/vla/vla_generalization_plan.md,13098,169cb1f05b33fca907f2d338a7d48bff14e3bd1b3d479aaa1401c1669a3acece,2026-08-03T17:57:09Z,vla_protocol_draft
20_engineering/F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1/12_release/MECHANICAL_ENGINEERING_RELEASE_GATE_V1.json,48538,2d9c8580701bd087a2db52f57ae9ed23a919debc7476727467214411f952859e,2026-08-22 17:36:13 +0900,m7_gate_a_lineage
20_engineering/F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1/ecr_b601_harness_rated_envelope/03_envelope/B601_HARNESS_RATED_ENVELOPE_V1.yaml,2236,a63a93de5b6b3bee37819379757abe5b9f7fc457641f852e06676b686bc416c6,2026-08-23 12:21:56 +0900,harness_rated_envelope_0_of_75
20_engineering/F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1/ecr_b601_harness_rated_envelope/04_mission/B601_HARNESS_MISSION_COVERAGE_GATE.json,7324,f3b444222e87509b66f712e623a4903748c7309c6396708ec02a0c1a54cdaa5c,2026-08-23 12:21:56 +0900,harness_mission_gate_fail
20_engineering/F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1/ecr_b601_harness_rated_envelope/07_release/B601_HARNESS_TERMINAL_GATE_V1.json,2486,d65bd945b3f0c93041bfd10cfabcd9e423596b3fc19400c45fa58cb08de96af4,2026-08-23 12:22:00 +0900,harness_terminal_gate
20_engineering/F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1/ecr_b601_harness_rated_envelope/07_release/MECHANICAL_TO_EMBODIED_HANDOFF_GATE_V2.json,54345,13722965d5c558d3439a7cb1e77abbf3c2094b88e9d62f80d664d0c4c90d4e21,2026-08-23 12:22:00 +0900,handoff_gate_v2_11_of_12
20_engineering/F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1/ecr_b601_harness_rated_envelope/08_route_c/ROUTE_C_OWNER_DECISION_RECORD_ODR42_V1.json,3654,d5e33b99532b9bc28150062250a64ea2b675fa13fb58646fd6c02a55629c64f7,2026-08-25 16:54:10 +0900,owner_decision_odr42
20_engineering/F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1/ecr_b601_harness_rated_envelope/checkpoint_b/ROUTE_C_CHECKPOINT_B_GATE_V1.json,14887,c9e7526d790e1fb7f5522a113edf41f5913207c15a68e12468fd9eba157349d1,2026-08-24 01:35:51 +0900,checkpoint_b_gate_hold
20_engineering/F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1/terminal_decision_pack/TERMINAL_DECISION_PACK_GATE_V1.json,25452,0c9dc0353630a402745b3ce5235dc75a2fc51a65b189e2580a7fa5484a5f3325,2026-08-24 03:43:51 +0900,m7_decision_pack_gate
20_engineering/F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1/unified_r2_digital_prototype_prebind/generated_v2/UNIFIED_R2_URDF_EXECUTION_RECEIPT_V2.json,2891,957ca67d7bcc2cb591df2442f24532ca3dae24f358fc69bf390ac1a20f6f021e,2026-08-25 16:16:07 +0900,urdf_emission_receipt_tmc_f01
20_engineering/F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1/unified_r2_digital_prototype_prebind/generated_v2/unified_r2_c01_no_route_c_sim_candidate_v2.urdf,17191,d84aa23ce98a2a9c697b1f32e433c01c3f0ae3bd0b5c56ef9a218dd88911cbda,2026-08-25 16:16:07 +0900,emitted_unified_urdf_candidate
20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/02_interfaces/INTERFERENCE_CLASSIFICATION.csv,1514,1f343b02f4b3ee3b3e4c43366294c953c97b2f0d9339098386c09d5d9808accd,2026-08-21 01:31:57 +0900,interference_classification_81_vs_36
20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/02_interfaces/MECH_RL_INTERFACE_V1.yaml,14251,26e5a55570be9e1daf6683f76fb2a68d0265872eb5fb7c876e3324914da36bb0,2026-08-20T16:31:58Z,sim13_v1_bound_interface
20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/02_interfaces/SYSTEM_FRAME_TREE.yaml,6880,71a9fffaa30a59bb5964949371fb0f9e5e1d61f94e99f38cead211ae89af51cf,2026-08-20T16:31:57Z,interface_frame_tree_camera_hold
20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/04_validation/GRIPPER_R1_GEOMETRY_VALIDATION.json,117402,7bc0df784b36159624a8a89b67207c54c5c9c780b103cb38658de2d6ba845f47,2026-08-21 01:15:52 +0900,gripper_r1_geometry_validation
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/00_RELEASE_GATE.json,5166,14d30fd40ac60253c0716a71ba46950e1df6b8e69dce3f12690319b970a48674,2026-08-25 17:51:20 +0900,machine_gate_terminal
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/01_BASELINE_MANIFEST.json,4488,7e87ee69a582ffefb3400a67e84a562729585745fe59e8ed1dec7a12c1ea5bbe,2026-08-25 17:54:23 +0900,baseline_manifest_selfhash_mismatch_observed
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/02_PRODUCT_STRUCTURE.yaml,48807,0f9897ef4e41666ddb29cb0fc621dd737fdd8ccde3f5527030e53a9d1604681a,2026-08-25 17:06:06 +0900,product_structure
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/03_MASTER_GEOMETRY.FCStd,579603,013da84fe9a5c388252db18516628411c484bb818959fa1a5cf8d950485636e7,2026-08-25 17:06:06 +0900,not_hashed_binary_hash_from_baseline_manifest
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/04_MASTER_GEOMETRY.step,1373004,8c85585e9c051aebb849e48f56354b48bf4204f61103b550bd92fc77ba99ea9e,2026-08-25 17:06:06 +0900,not_hashed_binary_hash_from_baseline_manifest
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/05_ACCEPTED_B601_URDF_REF.yaml,1343,6912f7d547b8cbbc98519a6702415ca9ea0baf25691faad4172326954b3e65d9,2026-08-25 17:02:45 +0900,accepted_urdf_ref
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/06_PHYSICAL_DYNAMICS_BRIDGE.yaml,780,d0e1991c701759244e679b60935b4842ed0ce39d34bc90ec0a47556f66b4e37e,2026-08-25 17:02:45 +0900,bridge_ref
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/07_SYSTEM_MASS_PROPERTIES.yaml,1182,7f7c1ce660693c81dca06abc51e5553cac1debccedd8d361ae74a45b811ee66a,2026-08-25 17:02:45 +0900,mass_properties_ref
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/10_GRIPPER_INTERFACE.yaml,1420,6ead2d9dd0812a903638727e873e882dffc4e37457689cfdebca62013083d6b5,2026-08-25 17:25:31 +0900,gripper_interface_ref
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/12_HARNESS_MISSION_ENVELOPE.yaml,1429,6d5405e40c317e5b96734554d41a2d5169396ba0bcf7cc158dec2908b9d71a22,2026-08-25 17:25:31 +0900,harness_envelope_ref
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/13_R2_FLEX_MODEL.yaml,2817,8cadf790cf6a94af9dea73915f134a88e3ad720be72d37235b1b91f9deb2e1ca,2026-08-25 17:51:20 +0900,flex_model_ref
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/14_COLLISION_ASSET_MANIFEST.json,811,62461801e1908f7eb6e4e3b800fef8106b231d78220e30f84bd8ca05bbdbc02f,2026-08-25 17:25:31 +0900,collision_asset_manifest
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/15_UNIFIED_R2_SYSTEM_INTERFACE.yaml,9001,19822080e540de1e46a383b49c60cd0fb4f40db9dd4fd5edddd4f9c31ddd1e3a,2026-08-25 17:25:31 +0900,unified_interface
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/17_MECH_TO_EMBODIED_HANDOFF_GATE.json,818,42792057bd9fe08fdeabadec23b5f2cfa06095a33d5a8f363633ce90bc6be982,2026-08-25 17:51:20 +0900,handoff_gate_terminal
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/18_SIM13_PREEXECUTION_GATE.json,875,af24635327dc96d0daaaba6a074c9440c0bd0f984e1418af6c6677c3d4cf77de,2026-08-25 17:51:20 +0900,sim13_preexecution_gate
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/19_OPEN_QUALIFICATION_HOLDS.csv,1443,29ee63d5e723db33ecb61f2d1cebdcbfa06966328a6f4843aed4eacd1285132c,2026-08-25 17:06:06 +0900,open_holds_register
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/20_RED_TEAM.json,2880,f3981655c383ebdc22aec3b936c28b86d41647363a50361a4bb31d14dfe85e2f,2026-08-25 17:51:20 +0900,red_team_v2
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/21_FALSIFIER.json,2880,f3981655c383ebdc22aec3b936c28b86d41647363a50361a4bb31d14dfe85e2f,2026-08-25 17:51:20 +0900,falsifier_v2_byte_identical_to_20
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/22_RELEASE_SHA256.csv,2077,f37a4fd12dc95f5311333b552fbf4993361597503b969cf77309d19f8a80a792,2026-08-25 17:54:23 +0900,release_hash_manifest
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/loop_b/DESIGN_CONTACT_MODEL_GATE_V1.json,858,20f3aa89a07d4de42004eda6730104332b0a83497b1674e4c19bfc34620666cf,2026-08-25 16:23:47 +0900,t4_contact_model_gate
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/loop_b/SIM13_BACKEND_WORK_ORDERS_V1.json,4305,4d169444c0462b8e29b38ff620880351ebb85dabe12848e9d3d4c379f70b3643,2026-08-25 16:57:47 +0900,sim13_backend_work_orders
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/loop_b/sim13_post_terminal_handoff_addendum_v1/SIM13_POST_TERMINAL_HANDOFF_ADDENDUM_GATE_V1.json,11419,144e09124ce293e8a6598346331df21886861d1a74b770cb9ccf251644ba6e5c,2026-08-26 23:04:14 +0900,sim13_addendum_gate_20_of_20
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR-58_RECORD.json,3339,67374ea72cd6b39912cf1291e67cd9fd2780bae5e0b50619847c50681a5878ee,2026-08-26 16:56:13 +0900,owner_decision_odr58_consumed
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR-59_DECISION_REQUEST.json,5636,fe5274c5e588e2bc4e9c32bcc87feb2e19ce85c876049200305d7c0fc02cc4ef,2026-08-26 18:53:04 +0900,owner_decision_request_odr59_pending
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR-60_DECISION_REQUEST.json,25828,09686a33e1fd7984db041a9e7d4609ef30785c93392b4cca431701b68b52fa62,2026-08-27 00:26:59 +0900,owner_decision_request_odr60
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_EXECUTION_CLOSURE_V1/OWNER_SELECTION_RECORD_V1.json,3318,a88e2301b36d330d9b15afc73c03d19838e05cd20bbc47406c39b1bf465ff2bf,2026-08-27 02:01:55 +0900,owner_selection_record_odr60_option_a
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_EXECUTION_CLOSURE_V1/README.md,3707,604b5382dc1541ff72c9c43f96d069d12136470f3f722ec9a9df419777f7c7e9,2026-08-27 02:01:50 +0900,odr60_execution_closure_readme
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_EXECUTION_CLOSURE_V1/results/ODR60_OPTION_A_EXECUTION_CLOSURE_GATE_V1.json,4633,869a248050fd39347d5d502f6174e284943901ba9f3c40a2d4337b4b6ff5a01a,2026-08-27 02:01:55 +0900,odr60_execution_closure_gate
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/B601_ROUTE_C_GUIDED_DRESS_PACK_V9F.step,,51718d1fdc2b503f36f8b0649474fa361da4b497c5409c02beb583d5ba6cd29e,,not_hashed_binary_hash_from_frontier_v3
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_MISSION_COVERAGE_GATE_V1.json,20094,14cd127a2c6a10cf7995af9180b8f84fc565624476db3fb0ef9fc775ebdf766a,2026-08-26 04:08:28 +0900,route_c_rc4_gate_fail_documented
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_PHYSICAL_CAPABILITY_REGISTRY_V2.yaml,24762,1e70d6f95141c136480ee6f0601da044c69437ef9ab7066b8a72e8550027cc51,2026-08-25 22:54:48 +0900,route_c_registry_p01_p13
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_PHYSICAL_INPUT_GATE_V1.json,4013,f5016c3a6f82973c9ac9c2a418fd85d5e7c434d68e248c7b100653603c1f092e,2026-08-25 19:33:13 +0900,route_c_rc1_gate
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_RC4_RC6_CHECKPOINT_REPORT_V1.md,7567,ad28a9045aca740a2bbfc76af97af811e033fee1fe4960a60275dc7653dafbac,2026-08-26 10:33:29 +0900,route_c_rc4_rc6_report_draft_unfinished
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_TERMINAL_CURRENT_FRONTIER_V3.json,9780,5c73438c86a6f217e9b5eac30f875759f265acf3c33944203151a6906db3a86a,2026-08-26 20:47:53 +0900,route_c_frontier_v3
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_V9F_MANDATORY_M01_FALSIFIER_GATE.json,7653,09c3199bd9824dfdbb9782c20be200f31760f44a89ef68d16f32d0e213f191a0,2026-08-26 20:27:17 +0900,route_c_v9f_falsifier_gate
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_V9F_TERMINAL_RED_TEAM.json,5076,1e280daa5fae439f61f41c27eed0d263ed9004e956d1fe03bf0ed2646775e213,2026-08-26 20:34:55 +0900,route_c_terminal_red_team
20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_V9F_TERMINAL_RULING.json,6898,09611ddb8adc96d82c7446b5edd7877c075dccebe9166550014282ddd25054d5,2026-08-26 20:48:04 +0900,route_c_terminal_ruling
20_engineering/cad/spacecraft_layout/arm_b601_v1/arm_b601_v1.urdf,11321,1bc2b7483cd8025d08ba6eadfd9e1f3b0477121714e7cf4ddc1794d9e471c164,2026-08-07 23:55:26 +0900,accepted_b601_urdf_hardware_truth
20_engineering/config/competition_prototype/candidate_bundle.schema.json,5495,2184bc6a3e61c8a0460f30c7fc98ce2eb6c464eab660afe3b5e8e0e1549f10bd,2026-08-03T17:57:15Z,prototype_contract_schema
20_engineering/config/competition_prototype/experience_memory.schema.json,5727,ff255105c988dde0d465b8ae59c1dc5fff4e2f384e76b837deeb1e3d707fd86d,2026-08-03T17:57:15Z,prototype_contract_schema
20_engineering/config/competition_prototype/physics_tool_response.schema.json,6498,12c43c7e2a32dc7582f460909bb82ddcf466ec0230cbad682905ca81c4bfb2f8,2026-08-03T17:57:15Z,prototype_contract_schema
20_engineering/config/competition_prototype/prototype_acceptance.yaml,5350,8214139674a9076471f6fa62ef486e33f0d99d4388b6ab814a822dced6ca9969,2026-08-03T17:57:15Z,prototype_acceptance_rules
20_engineering/config/competition_prototype/skill_contract.schema.json,4933,a7f145b05f5e8f9af44274ca224a36fe638ccc85f1772fc3626baa67bba9381c,2026-08-03T17:57:15Z,prototype_contract_schema
