case_id,block_W,timer_threshold_s,conditional_energy_J,scope
HS192,87.51891771970776,0.08972549019607845,7.852677793831035,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS328,89.18033418481374,0.08972549019607845,8.001749200582505,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS329,89.18033418481374,0.08972549019607845,8.001749200582505,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS330,154.7077852388035,0.08972549019607845,13.881231867701274,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS331,154.7077852388035,0.08972549019607845,13.881231867701274,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS332,89.18065228057306,0.08972549019607845,8.001777741880439,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS333,89.18065228057306,0.08972549019607845,8.001777741880439,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS334,154.70832867070894,0.08972549019607845,13.881280627395377,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS335,154.70832867070894,0.08972549019607845,13.881280627395377,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS336,89.16208036429218,0.08972549019607845,8.000111367588257,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS337,89.16208036429218,0.08972549019607845,8.000111367588257,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS338,154.6536233054667,0.08972549019607845,13.876372161682664,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS339,154.6536233054667,0.08972549019607845,13.876372161682664,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS340,89.16239857033135,0.08972549019607845,8.000139918781105,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS341,89.16239857033135,0.08972549019607845,8.000139918781105,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS342,154.65416748791242,0.08972549019607845,13.87642098871936,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS343,154.65416748791242,0.08972549019607845,13.87642098871936,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS344,89.16207882667837,0.08972549019607845,8.000111229625103,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS345,89.16207882667837,0.08972549019607845,8.000111229625103,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS346,154.65362067169798,0.08972549019607845,13.876371925366472,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS347,154.65362067169798,0.08972549019607845,13.876371925366472,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS348,89.1623973575172,0.08972549019607845,8.00013980996076,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS349,89.1623973575172,0.08972549019607845,8.00013980996076,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS350,154.6541654074299,0.08972549019607845,13.876420802047047,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS351,154.6541654074299,0.08972549019607845,13.876420802047047,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS352,89.04376739965268,0.08972549019607845,7.989495678839426,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS353,89.04376739965268,0.08972549019607845,7.989495678839426,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS354,154.33326562370974,0.08972549019607845,13.847627911648939,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS355,154.33326562370974,0.08972549019607845,13.847627911648939,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS356,89.047016269068,0.08972549019607845,7.989787185240298,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS357,89.047016269068,0.08972549019607845,7.989787185240298,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS358,154.33889319998042,0.08972549019607845,13.848132848688442,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS359,154.33889319998042,0.08972549019607845,13.848132848688442,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS360,89.04375132177078,0.08972549019607845,7.989494236243592,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS361,89.04375132177078,0.08972549019607845,7.989494236243592,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS362,154.3332373264581,0.08972549019607845,13.847625372664163,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS363,154.3332373264581,0.08972549019607845,13.847625372664163,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS364,89.04700358491806,0.08972549019607845,7.989786047148728,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS365,89.04700358491806,0.08972549019607845,7.989786047148728,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS366,154.3388708735523,0.08972549019607845,13.848130845438735,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS367,154.3388708735523,0.08972549019607845,13.848130845438735,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS368,89.0251683035889,0.08972549019607845,7.9878268658279,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS369,89.0251683035889,0.08972549019607845,7.9878268658279,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS370,154.27735747187467,0.08972549019607845,13.842611525319581,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS371,154.27735747187467,0.08972549019607845,13.842611525319581,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS372,89.02842188401901,0.08972549019607845,7.9881187949268835,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS373,89.02842188401901,0.08972549019607845,7.9881187949268835,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS374,154.28300001209226,0.08972549019607845,13.843117805006555,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS375,154.28300001209226,0.08972549019607845,13.843117805006555,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS376,89.02515220223054,0.08972549019607845,7.9878254211256285,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS377,89.02515220223054,0.08972549019607845,7.9878254211256285,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS378,154.2773290985027,0.08972549019607845,13.842608979504872,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS379,154.2773290985027,0.08972549019607845,13.842608979504872,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS380,89.02840917968793,0.08972549019607845,7.98811765502455,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS381,89.02840917968793,0.08972549019607845,7.98811765502455,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS382,154.28297762525602,0.08972549019607845,13.8431157963367,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS383,154.28297762525602,0.08972549019607845,13.8431157963367,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
